Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
146,159,15,109,0,0,21,102,TO,FF
148,149,17,103,2,-6,21,102,TO,FF
132,150,22,99,5,-4,21,102,TO,FF
158,152,31,100,9,1,21,102,TO,FF
142,151,43,99,12,-1,61,98,FF,FF
145,154,56,98,13,-1,61,98,FF,FF
170,158,68,98,12,0,61,98,FF,FF
150,160,79,99,11,1,61,98,FF,FF
154,162,88,99,9,0,92,97,FF,FF
149,162,91,98,3,-1,92,97,FF,FF
150,165,99,98,8,0,92,97,FF,FF
150,163,91,96,-8,-2,92,97,FF,FF
148,165,89,96,-2,0,99,96,FF,FF
154,167,96,96,7,0,99,96,FF,FF
157,168,104,96,8,0,99,96,FF,FF
161,169,108,96,4,0,99,96,FF,FF
159,170,111,95,3,-1,116,96,FF,FF
164,172,115,96,4,1,116,96,FF,FF
166,171,119,103,4,7,116,96,FF,FF
171,170,122,93,3,-10,116,96,FF,FF
162,172,129,93,7,0,134,90,HS,FF
164,169,135,91,6,-2,134,90,HS,FF
164,167,138,88,3,-3,134,90,HS,FF
163,162,136,91,-2,3,134,90,HS,FF
163,162,136,95,0,4,133,98,HS,FF
166,164,137,99,1,4,133,98,HS,FF
168,153,133,104,-4,5,133,98,HS,FF
164,154,129,97,-4,-7,133,98,HS,FF
162,151,125,91,-4,-6,115,83,FF,FF
163,143,115,85,-10,-6,115,83,FF,FF
162,139,112,81,-3,-4,115,83,FF,FF
161,133,110,77,-2,-4,115,83,FF,FF
161,135,109,69,-1,-8,106,75,FF,TO
161,133,107,72,-2,3,106,75,FF,TO
160,130,106,77,-1,5,106,75,FF,TO
160,131,104,82,-2,5,106,75,FF,TO
161,133,103,87,-1,5,102,94,FF,FF
162,139,103,92,0,5,102,94,FF,FF
163,144,102,97,-1,5,102,94,FF,FF
164,140,103,101,1,4,102,94,FF,FF
166,146,103,105,0,4,104,110,FF,FF
167,149,103,115,0,10,104,110,FF,FF
168,158,103,108,0,-7,104,110,FF,FF
171,157,109,114,6,6,104,110,FF,FF
171,162,102,118,-7,4,107,122,FF,FF
173,165,102,121,0,3,107,122,FF,FF
173,169,109,124,7,3,107,122,FF,FF
173,173,116,127,7,3,107,122,FF,FF
174,175,120,137,4,10,117,136,FF,HS
173,175,123,138,3,1,117,136,FF,HS
173,177,116,139,-7,1,117,136,FF,HS
173,177,110,133,-6,-6,117,136,FF,HS
173,173,116,128,6,-5,115,121,FF,FF
173,173,119,124,3,-4,115,121,FF,FF
174,173,111,121,-8,-3,115,121,FF,FF
174,171,115,111,4,-10,115,121,FF,FF
172,172,108,111,-7,0,114,110,FF,FF
166,172,112,109,4,-2,114,110,FF,FF
155,170,115,116,3,7,114,110,FF,FF
154,171,122,106,7,-10,114,110,FF,FF
151,170,124,113,2,7,121,106,FF,FF
144,171,117,110,-7,-3,121,106,FF,FF
149,171,124,101,7,-9,121,106,FF,FF
145,171,122,101,-2,0,121,106,FF,FF
150,170,125,100,3,-1,118,98,FF,FF
149,170,123,99,-2,-1,118,98,FF,FF
147,170,117,98,-6,-1,118,98,FF,FF
146,170,110,98,-7,0,118,98,FF,FF
144,169,108,97,-2,-1,104,106,FF,FF
146,171,104,105,-4,8,104,106,FF,FF
151,170,101,110,-3,5,104,106,FF,FF
149,170,105,113,4,3,104,106,FF,FF
153,169,110,116,5,3,117,123,FF,FF
154,168,115,119,5,3,117,123,FF,FF
156,165,118,129,3,10,117,123,FF,FF
158,162,127,129,9,0,117,123,FF,FF
158,160,126,128,-1,-1,131,121,HS,FF
159,155,133,125,7,-3,131,121,HS,FF
160,153,133,120,0,-5,131,121,HS,FF
158,150,133,114,0,-6,131,121,HS,FF
157,147,135,108,2,-6,126,100,HS,FF
158,147,129,103,-6,-5,126,100,HS,FF
151,147,123,98,-6,-5,126,100,HS,FF
154,147,119,93,-4,-5,126,100,HS,FF
152,142,115,88,-4,-5,107,80,FF,FF
152,139,112,82,-3,-6,107,80,FF,FF
153,136,102,77,-10,-5,107,80,FF,FF
155,129,101,73,-1,-4,107,80,FF,FF
157,129,101,63,0,-10,99,65,FF,TO
158,124,100,63,-1,0,99,65,FF,TO
159,125,99,66,-1,3,99,65,FF,TO
160,128,98,70,-1,4,99,65,FF,TO
162,129,98,75,0,5,97,83,FF,FF
166,135,98,80,0,5,97,83,FF,FF
168,142,98,86,0,6,97,83,FF,FF
169,145,97,91,-1,5,97,83,FF,FF
171,153,97,96,0,5,95,103,FF,FF
171,157,96,101,-1,5,95,103,FF,FF
172,162,95,106,-1,5,95,103,FF,FF
172,165,95,110,0,4,95,103,FF,FF
174,169,94,115,-1,5,98,121,FF,FF
173,170,92,120,-2,5,98,121,FF,FF
172,172,100,123,8,3,98,121,FF,FF
173,174,107,126,7,3,98,121,FF,FF
173,175,102,136,-5,10,96,136,FF,HS
171,174,98,136,-4,0,96,136,FF,HS
171,174,95,139,-3,3,96,136,FF,HS
168,170,92,133,-3,-6,96,136,FF,HS
167,168,82,128,-10,-5,78,119,FF,FF
166,169,80,123,-2,-5,78,119,FF,FF
165,170,78,119,-2,-4,78,119,FF,FF
156,169,75,109,-3,-10,78,119,FF,FF
156,170,75,108,0,-1,72,105,FF,FF
149,170,72,106,-3,-2,72,105,FF,FF
145,170,71,105,-1,-1,72,105,FF,FF
144,170,71,103,0,-2,72,105,FF,FF
142,170,74,102,3,-1,82,101,FF,FF
144,170,81,102,7,0,82,101,FF,FF
143,169,91,100,10,-2,82,101,FF,FF
142,168,121,98,30,-2,82,101,FF,FF
