Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
146,159,15,109,0,0
148,149,17,18,2,-91
132,150,98,102,81,84
158,152,133,131,35,29
142,151,148,99,15,-32
145,154,149,98,1,-1
170,158,105,98,-44,0
150,160,133,99,28,1
154,162,135,99,2,0
149,162,16,98,-119,-1
150,165,126,98,110,0
150,163,91,96,-35,-2
148,165,89,96,-2,0
154,167,117,96,28,0
157,168,128,96,11,0
161,169,108,96,-20,0
159,170,123,95,15,-1
164,172,128,96,5,1
166,171,131,126,3,30
171,170,131,93,0,-33
162,172,129,93,-2,0
164,169,135,91,6,-2
164,167,138,88,3,-3
163,162,136,138,-2,50
163,162,136,130,0,-8
166,164,137,132,1,2
168,153,122,78,-15,-54
164,154,119,77,-3,-1
162,151,115,74,-4,-3
163,143,115,69,0,-5
162,139,112,69,-3,0
161,133,110,68,-2,-1
161,135,109,69,-1,1
161,133,107,131,-2,62
160,130,106,127,-1,-4
160,131,104,117,-2,-10
161,133,103,112,-1,-5
162,139,103,109,0,-3
163,144,102,131,-1,22
164,140,103,115,1,-16
166,146,103,118,0,3
167,149,103,115,0,-3
168,158,103,108,0,-7
171,157,129,132,26,24
171,162,102,131,-27,-1
173,165,102,131,0,0
173,169,132,134,30,3
173,173,137,137,5,3
174,175,134,137,-3,0
173,175,135,138,1,1
173,177,96,139,-39,1
173,177,94,118,-2,-21
173,173,134,115,40,-3
173,173,130,114,-4,-1
174,173,90,113,-40,-1
174,171,127,111,37,-2
172,172,88,111,-39,0
166,172,127,109,39,-2
155,170,126,137,-1,28
154,171,122,106,-4,-31
151,170,124,137,2,31
144,171,117,102,-7,-35
149,171,124,101,7,-1
145,171,122,101,-2,0
150,170,125,100,3,-1
149,170,123,99,-2,-1
147,170,117,98,-6,-1
146,170,90,98,-27,0
144,169,108,97,18,-1
146,171,95,130,-13,33
151,170,101,125,6,-5
149,170,117,124,16,-1
153,169,127,125,10,1
154,168,131,129,4,4
156,165,127,129,-4,0
158,162,127,129,0,0
158,160,126,128,-1,-1
159,155,133,81,7,-47
160,153,133,80,0,-1
158,150,133,77,0,-3
157,147,135,75,2,-2
158,147,113,74,-22,-1
151,147,108,72,-5,-2
154,147,108,70,0,-2
152,142,105,67,-3,-3
152,139,103,67,-2,0
153,136,102,65,-1,-2
155,129,101,62,-1,-3
157,129,101,63,0,1
158,124,100,63,-1,0
159,125,99,120,-1,57
160,128,98,106,-1,-14
162,129,98,113,0,7
166,135,98,119,0,6
168,142,98,125,0,6
169,145,97,120,-1,-5
171,153,97,133,0,13
171,157,96,129,-1,-4
172,162,95,138,-1,9
172,165,95,133,0,-5
174,169,94,132,-1,-1
173,170,92,135,-2,3
172,172,125,135,33,0
173,174,129,136,4,1
173,175,89,136,-40,0
171,174,87,136,-2,0
171,174,86,139,-1,3
168,170,84,115,-2,-24
167,168,82,113,-2,-2
166,169,80,111,-2,-2
165,170,78,110,-2,-1
156,169,75,109,-3,-1
156,170,75,108,0,-1
149,170,72,106,-3,-2
145,170,71,105,-1,-1
144,170,71,103,0,-2
142,170,124,102,53,-1
144,170,73,102,-51,0
143,169,123,100,50,-2
142,168,121,98,-2,-2
