Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
108,162,40,16,0,0,43,22,TO,TO
135,165,39,17,-1,1,43,22,TO,TO
137,169,44,24,5,7,43,22,TO,TO
111,174,51,34,7,10,43,22,TO,TO
150,179,59,45,8,11,72,60,FF,FF
144,175,68,56,9,11,72,60,FF,FF
143,175,77,66,9,10,72,60,FF,FF
141,172,85,74,8,8,72,60,FF,FF
145,172,93,81,8,7,100,90,FF,FF
153,171,100,87,7,6,100,90,FF,FF
156,171,107,93,7,6,100,90,FF,FF
156,171,102,99,-5,6,100,90,FF,FF
146,169,96,104,-6,5,89,111,FF,FF
136,171,90,108,-6,4,89,111,FF,FF
137,173,86,111,-4,3,89,111,FF,FF
134,172,87,121,1,10,89,111,FF,FF
138,173,94,120,7,-1,102,118,FF,HS
145,173,99,119,5,-1,102,118,FF,HS
150,174,106,119,7,0,102,118,FF,HS
160,176,111,115,5,-4,102,118,FF,HS
170,175,116,112,5,-3,122,113,HS,HS
174,173,120,109,4,-3,122,113,HS,HS
176,174,125,118,5,9,122,113,HS,HS
177,169,128,113,3,-5,122,113,HS,HS
175,170,131,113,3,0,132,110,HS,FF
177,166,134,108,3,-5,132,110,HS,FF
176,168,134,107,0,-1,132,110,HS,FF
169,163,131,112,-3,5,132,110,HS,FF
165,154,132,108,1,-4,126,111,HS,FF
159,154,127,117,-5,9,126,111,HS,FF
156,144,126,109,-1,-8,126,111,HS,FF
151,143,122,112,-4,3,126,111,HS,FF
151,140,121,122,-1,10,117,122,FF,HS
148,135,118,128,-3,6,117,122,FF,HS
149,133,117,119,-1,-9,117,122,FF,HS
149,130,115,119,-2,0,117,122,FF,HS
150,129,114,111,-1,-8,114,113,FF,HS
152,135,114,117,0,6,114,113,FF,HS
154,136,114,109,0,-8,114,113,FF,HS
157,143,114,117,0,8,114,113,FF,HS
160,148,115,119,1,2,116,117,FF,HS
163,153,116,117,1,-2,116,117,FF,HS
166,160,117,119,1,2,116,117,FF,HS
169,160,116,115,-1,-4,116,117,FF,HS
172,171,116,121,0,6,113,121,FF,HS
174,176,116,122,0,1,113,121,FF,HS
175,177,108,120,-8,-2,113,121,FF,HS
175,178,112,124,4,4,113,121,FF,HS
175,179,110,127,-2,3,108,123,FF,HS
