Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.78,177.67,5.83,1.75,175.42,5.76,,53.1,93.4
1.84,184.15,6.04,1.82,182.27,5.98,,54.7,101
1.78,177.89,5.84,1.76,176.02,5.77,,56.2,94.9
1.79,179.08,5.88,1.77,177.07,5.81,,55.8,97
1.79,178.77,5.87,1.77,176.58,5.79,,55,95.9
1.78,178,5.84,1.76,176.38,5.79,,56.8,96.8
1.75,175.03,5.74,1.73,173.14,5.68,,60,93.8
1.76,176.32,5.78,1.75,174.97,5.74,,59.4,94.7
1.76,176.02,5.78,1.75,174.97,5.74,,61.7,97.5
1.76,176.15,5.78,1.75,174.97,5.74,,62.4,96.4
1.76,175.78,5.77,1.74,174.32,5.72,,59.9,94.6
1.75,174.87,5.74,1.74,173.51,5.69,,60.3,93.1
1.75,174.71,5.73,1.73,173.38,5.69,,60.3,92.5
1.75,174.51,5.73,1.73,173.41,5.69,,56.4,92.1
1.74,174.17,5.71,1.73,173.08,5.68,,55.3,91.6
1.73,173.24,5.68,1.72,172.44,5.66,,52.9,91.8
1.74,173.7,5.7,1.73,172.77,5.67,,52.8,91.1
1.73,173.5,5.69,1.73,172.64,5.66,,53.7,90.6
1.73,173.17,5.68,1.72,172.42,5.66,,55,90.3
1.73,172.67,5.67,1.72,171.63,5.63,,53.4,90.3
1.72,172.07,5.65,1.71,170.92,5.61,,53.4,90
1.72,171.77,5.64,1.71,170.79,5.6,,52.5,89.8
1.73,172.59,5.66,1.72,171.63,5.63,,53.8,90.1
1.72,172.14,5.65,1.71,171.42,5.62,,54.8,90.2
1.72,171.68,5.63,1.71,171.17,5.62,,55.2,90.5
1.73,172.9,5.67,1.72,172.26,5.65,,54,90.4
1.73,172.71,5.67,1.72,172.18,5.65,,52.1,90.7
1.73,172.87,5.67,1.72,172.19,5.65,,52.3,90.3
1.73,173.41,5.69,1.73,172.88,5.67,,53,91.7
1.74,173.54,5.69,1.73,172.51,5.66,,54.5,91.6
1.74,174,5.71,1.72,172.45,5.66,,57.6,91.5
1.74,173.69,5.7,1.72,172.02,5.64,,57.6,90.5
1.73,173.24,5.68,1.71,171.47,5.63,,58.7,90.4
1.73,173.08,5.68,1.71,170.98,5.61,,59.3,90
1.73,172.52,5.66,1.7,170.45,5.59,,59.5,89.2
1.71,170.84,5.6,1.69,168.59,5.53,,59.6,88
1.74,173.82,5.7,1.72,171.75,5.63,,60,90.5
1.74,173.61,5.7,1.71,171.39,5.62,,60.2,90.4
1.73,173.2,5.68,1.71,170.89,5.61,,60,89.7
1.71,171.29,5.62,1.69,169.19,5.55,,59.6,88.3
1.73,172.55,5.66,1.7,170.28,5.59,,59.2,88.7
1.72,171.8,5.64,1.7,169.68,5.57,,58.9,88.7
1.72,171.72,5.63,1.7,169.74,5.57,,58.4,87.8
1.7,170.41,5.59,1.68,168.45,5.53,,59.8,87.5
1.71,171.01,5.61,1.69,169.11,5.55,,59.3,87.1
1.7,170.35,5.59,1.68,168.24,5.52,,59.5,86.8
1.71,170.99,5.61,1.69,168.89,5.54,,58.5,86.8
1.71,170.65,5.6,1.68,168.47,5.53,,58.6,86.7
1.7,169.9,5.57,1.68,167.76,5.5,,56.9,86.3
1.7,169.98,5.58,1.68,167.78,5.5,,56.2,86.3
1.7,170.34,5.59,1.68,168.18,5.52,,57,86.5
1.7,170.41,5.59,1.68,168.43,5.53,,56.8,86.5
1.71,170.58,5.6,1.69,168.74,5.54,,57.9,86.8
1.71,170.87,5.61,1.69,169.19,5.55,,56.2,86.8
1.71,171.02,5.61,1.69,169.45,5.56,,55.4,87
1.71,171.05,5.61,1.7,169.69,5.57,,56,87.2
1.71,171.25,5.62,1.7,169.99,5.58,,54.7,87.4
1.72,171.66,5.63,1.71,170.5,5.59,,54.2,87.7
1.72,171.86,5.64,1.71,170.83,5.6,,54.2,87.8
1.72,171.76,5.64,1.71,170.93,5.61,,54.1,87.8
1.71,171.38,5.62,1.71,170.69,5.6,,54,88
1.71,171.46,5.63,1.71,171,5.61,,53.9,88.1
1.72,171.57,5.63,1.71,170.9,5.61,,53.8,88.3
1.73,172.6,5.66,1.72,171.72,5.63,,53.7,88.9
1.75,174.59,5.73,1.73,173.05,5.68,,53.5,90
1.77,176.81,5.8,1.75,174.81,5.74,,54.3,91.8
1.76,175.64,5.76,1.73,173.29,5.69,,54.3,90.2
1.75,175.17,5.75,1.73,172.82,5.67,,55.1,89.6
1.75,174.83,5.74,1.73,172.58,5.66,,56.8,89.1
1.73,173.04,5.68,1.71,170.72,5.6,,56.4,87.1
1.74,174.25,5.72,1.72,171.86,5.64,,58,88
1.75,174.73,5.73,1.73,172.51,5.66,,58.8,88.6
1.73,172.79,5.67,1.71,170.65,5.6,,59.2,86.5
1.74,174.43,5.72,1.72,172.28,5.65,,58.9,87.9
1.75,175.02,5.74,1.73,172.73,5.67,,58.6,88
1.73,173.31,5.69,1.71,171.22,5.62,,58,86.5
1.71,170.79,5.6,1.69,168.7,5.53,,58.1,84.3
1.69,169.43,5.56,1.67,167.24,5.49,,59.6,83
1.69,169.33,5.56,1.67,166.94,5.48,,58.9,83
1.69,169.02,5.55,1.67,166.69,5.47,,58.7,82.9
1.69,168.65,5.53,1.66,166.4,5.46,,58.3,82.9
1.69,168.79,5.54,1.67,166.63,5.47,,59.1,83.2
1.69,168.82,5.54,1.67,166.63,5.47,,59.2,83.5
1.69,169.25,5.55,1.67,167.05,5.48,,58.3,83.7
1.7,169.53,5.56,1.67,167.33,5.49,,56.9,83.9
