Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
143,169,113,118,0,0,120,123,FF,HS
153,177,118,123,5,5,120,123,FF,HS
153,176,123,127,5,4,120,123,FF,HS
148,178,127,126,4,-1,120,123,FF,HS
145,178,130,123,3,-3,135,128,HS,HS
146,169,132,126,2,3,135,128,HS,HS
144,175,135,136,3,10,135,128,HS,HS
136,178,143,127,8,-9,135,128,HS,HS
133,178,136,135,-7,8,139,130,HS,HS
131,179,138,125,2,-10,139,130,HS,HS
131,177,147,130,9,5,139,130,HS,HS
126,174,138,130,-9,0,139,130,HS,HS
126,174,146,122,8,-8,144,119,HS,FF
128,173,142,114,-4,-8,144,119,HS,FF
124,173,145,118,3,4,144,119,HS,FF
124,171,146,122,1,4,144,119,HS,FF
130,169,143,125,-3,3,136,129,HS,HS
126,171,134,130,-9,5,136,129,HS,HS
129,170,134,129,0,-1,136,129,HS,HS
126,169,133,133,-1,4,136,129,HS,HS
128,173,133,130,0,-3,129,124,FF,HS
129,172,133,125,0,-5,129,124,FF,HS
166,172,129,123,-4,-2,129,124,FF,HS
171,173,123,121,-6,-2,129,124,FF,HS
169,173,118,119,-5,-2,115,114,TO,TO
173,172,117,116,-1,-3,115,114,TO,TO
174,173,111,110,-6,-6,115,114,TO,TO
176,172,116,112,5,2,115,114,TO,TO
177,171,117,109,1,-3,123,110,FF,TO
172,171,122,112,5,3,123,110,FF,TO
174,173,123,111,1,-1,123,110,FF,TO
170,172,133,111,10,0,123,110,FF,TO
168,172,137,108,4,-3,131,106,FF,TO
169,172,134,109,-3,1,131,106,FF,TO
170,172,124,108,-10,-1,131,106,FF,TO
171,173,132,101,8,-7,131,106,FF,TO
170,173,136,103,4,2,136,105,HS,TO
171,173,137,103,1,0,136,105,HS,TO
169,171,138,106,1,3,136,105,HS,TO
173,168,135,110,-3,4,136,105,HS,TO
172,164,134,113,-1,3,134,111,HS,TO
170,161,134,116,0,3,134,111,HS,TO
170,160,135,108,1,-8,134,111,HS,TO
171,161,133,110,-2,2,134,111,HS,TO
172,164,131,111,-2,1,127,109,FF,TO
173,167,128,112,-3,1,127,109,FF,TO
174,168,127,109,-1,-3,127,109,FF,TO
175,172,125,106,-2,-3,127,109,FF,TO
174,172,126,108,1,2,125,116,FF,FF
175,176,126,118,0,10,125,116,FF,FF
175,177,125,120,-1,2,125,116,FF,FF
174,176,125,119,0,-1,125,116,FF,FF
174,175,125,121,0,2,121,123,FF,HS
174,173,121,123,-4,2,121,123,FF,HS
174,174,120,127,-1,4,121,123,FF,HS
175,173,121,122,1,-5,121,123,FF,HS
175,172,123,124,2,2,123,128,FF,HS
176,172,124,131,1,7,123,128,FF,HS
177,175,126,128,2,-3,123,128,FF,HS
176,170,122,132,-4,4,123,128,FF,HS
177,172,123,132,1,0,117,131,TO,HS
176,171,122,134,-1,2,117,131,TO,HS
171,171,117,135,-5,1,117,131,TO,HS
173,172,107,126,-10,-9,117,131,TO,HS
170,170,113,129,6,3,108,129,TO,HS
167,169,103,131,-10,2,108,129,TO,HS
164,170,106,128,3,-3,108,129,TO,HS
165,168,110,130,4,2,108,129,TO,HS
163,169,114,129,4,-1,107,129,TO,HS
167,168,111,130,-3,1,107,129,TO,HS
166,168,101,130,-10,0,107,129,TO,HS
168,169,103,130,2,0,107,129,TO,HS
173,169,108,129,5,-1,115,127,TO,HS
177,168,110,128,2,-1,115,127,TO,HS
177,168,118,127,8,-1,115,127,TO,HS
172,169,125,126,7,-1,115,127,TO,HS
170,169,131,124,6,-2,131,121,FF,HS
166,171,132,123,1,-1,131,121,FF,HS
166,172,130,121,-2,-2,131,121,FF,HS
165,174,134,118,4,-3,131,121,FF,HS
168,175,131,116,-3,-2,131,113,FF,TO
170,175,131,114,0,-2,131,113,FF,TO
170,177,130,112,-1,-2,131,113,FF,TO
169,177,132,111,2,-1,131,113,FF,TO
171,178,130,109,-2,-2,128,109,FF,TO
171,171,129,105,-1,-4,128,109,FF,TO
171,169,128,109,-1,4,128,109,FF,TO
168,166,127,114,-1,5,128,109,FF,TO
169,166,127,112,0,-2,125,109,FF,TO
169,166,127,103,0,-9,125,109,FF,TO
172,166,125,106,-2,3,125,109,FF,TO
172,172,123,116,-2,10,125,109,FF,TO
173,169,124,114,1,-2,121,118,FF,FF
173,172,121,117,-3,3,121,118,FF,FF
174,172,121,121,0,4,121,118,FF,FF
174,175,120,123,-1,2,121,118,FF,FF
175,176,119,124,-1,1,117,124,TO,HS
175,177,118,124,-1,0,117,124,TO,HS
175,175,118,126,0,2,117,124,TO,HS
175,175,116,124,-2,-2,117,124,TO,HS
176,175,116,124,0,0,115,127,TO,HS
176,172,115,128,-1,4,115,127,TO,HS
176,171,115,129,0,1,115,127,TO,HS
176,172,114,128,-1,-1,115,127,TO,HS
177,172,113,127,-1,-1,111,131,TO,HS
176,171,113,129,0,2,111,131,TO,HS
177,169,111,134,-2,5,111,131,TO,HS
175,168,107,135,-4,1,111,131,TO,HS
175,165,108,136,1,1,113,131,TO,HS
174,166,112,130,4,-6,113,131,TO,HS
172,165,117,131,5,1,113,131,TO,HS
172,167,115,130,-2,-1,113,131,TO,HS
172,166,119,132,4,2,109,129,TO,HS
174,168,111,130,-8,-2,109,129,TO,HS
163,169,102,129,-9,-1,109,129,TO,HS
171,169,105,128,3,-1,109,129,TO,HS
174,168,107,127,2,-1,109,125,TO,HS
177,169,109,126,2,-1,109,125,TO,HS
175,168,112,124,3,-2,109,125,TO,HS
177,169,114,124,2,0,109,125,TO,HS
