Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
143,169,113,118,0,0
153,177,133,138,20,20
153,176,138,140,5,2
148,178,142,126,4,-14
145,178,140,123,-2,-3
146,169,132,135,-8,12
144,175,144,136,12,1
136,178,143,127,-1,-9
133,178,136,135,-7,8
131,179,138,125,2,-10
131,177,147,130,9,5
126,174,138,130,-9,0
126,174,146,122,8,-8
128,173,142,114,-4,-8
124,173,145,130,3,16
124,171,146,135,1,5
130,169,134,137,-12,2
126,171,134,130,0,-7
129,170,134,129,0,-1
126,169,133,133,-1,4
128,173,133,122,0,-11
129,172,133,125,0,3
166,172,119,123,-14,-2
171,173,106,121,-13,-2
169,173,118,119,12,-2
173,172,117,116,-1,-3
174,173,111,110,-6,-6
176,172,116,112,5,2
177,171,117,109,1,-3
172,171,122,112,5,3
174,173,123,111,1,-1
170,172,133,111,10,0
168,172,137,108,4,-3
169,172,134,109,-3,1
170,172,124,108,-10,-1
171,173,132,101,8,-7
170,173,136,103,4,2
171,173,137,103,1,0
169,171,138,106,1,3
173,168,135,110,-3,4
172,164,134,113,-1,3
170,161,134,116,0,3
170,160,135,108,1,-8
171,161,133,110,-2,2
172,164,131,111,-2,1
173,167,128,112,-3,1
174,168,127,101,-1,-11
175,172,125,106,-2,5
174,172,126,108,1,2
175,176,126,118,0,10
175,177,125,120,-1,2
174,176,125,119,0,-1
174,175,125,121,0,2
174,173,121,123,-4,2
174,174,120,127,-1,4
175,173,121,122,1,-5
175,172,123,124,2,2
176,172,124,131,1,7
177,175,126,120,2,-11
176,170,122,132,-4,12
177,172,123,132,1,0
176,171,122,134,-1,2
171,171,117,135,-5,1
173,172,80,126,-37,-9
170,170,134,129,54,3
167,169,75,131,-59,2
164,170,106,128,31,-3
165,168,125,130,19,2
163,169,114,129,-11,-1
167,168,111,130,-3,1
166,168,101,130,-10,0
168,169,112,130,11,0
173,169,108,129,-4,-1
177,168,110,128,2,-1
177,168,118,127,8,-1
172,169,125,126,7,-1
170,169,131,124,6,-2
166,171,132,123,1,-1
166,172,130,121,-2,-2
165,174,134,118,4,-3
168,175,131,116,-3,-2
170,175,131,114,0,-2
170,177,130,112,-1,-2
169,177,132,111,2,-1
171,178,130,109,-2,-2
171,171,129,105,-1,-4
171,169,128,109,-1,4
168,166,127,114,-1,5
169,166,127,112,0,-2
169,166,127,103,0,-9
172,166,125,117,-2,14
172,172,123,116,-2,-1
173,169,124,114,1,-2
173,172,121,117,-3,3
174,172,121,121,0,4
174,175,120,123,-1,2
175,176,119,124,-1,1
175,177,118,124,-1,0
175,175,118,126,0,2
175,175,116,124,-2,-2
176,175,116,124,0,0
176,172,115,128,-1,4
176,171,115,129,0,1
176,172,114,128,-1,-1
177,172,113,127,-1,-1
176,171,113,129,0,2
177,169,111,134,-2,5
175,168,107,135,-4,1
175,165,108,136,1,1
174,166,112,130,4,-6
172,165,117,131,5,1
172,167,115,130,-2,-1
172,166,119,132,4,2
174,168,111,130,-8,-2
163,169,102,129,-9,-1
171,169,105,128,3,-1
174,168,107,127,2,-1
177,169,109,126,2,-1
175,168,112,124,3,-2
177,169,114,124,2,0
