Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.2,120.22,3.94,1.21,121.27,3.98,,35.2,54.9
1.07,106.85,3.51,1.08,107.71,3.53,,35.8,48.7
1.06,105.87,3.47,1.07,106.52,3.49,,35.8,49
0.813,81.29,2.67,0.854,85.393,2.8,,33.7,50.2
0.726,72.584,2.38,0.768,76.798,2.52,,37.3,50.5
0.774,77.405,2.54,0.815,81.539,2.68,,36.2,49.9
0.833,83.348,2.73,0.873,87.336,2.87,,32.2,51.9
0.991,99.144,3.25,0.987,98.674,3.24,,34.3,42.1
1.04,103.6,3.4,1.01,101,3.31,,34.1,43.3
1.03,102.98,3.38,1.06,106.16,3.48,,33.9,50.3
0.952,95.165,3.12,0.982,98.153,3.22,,30.1,43.5
0.883,88.281,2.9,0.898,89.811,2.95,,30.8,39.2
0.896,89.634,2.94,0.914,91.367,3,,30.2,40
0.908,90.767,2.98,0.935,93.494,3.07,,30.7,40.9
0.918,91.759,3.01,0.949,94.904,3.11,,31.3,42.7
0.922,92.201,3.02,0.956,95.558,3.14,,31.2,43.4
0.959,95.949,3.15,0.981,98.097,3.22,,30.9,45.7
1.03,103.04,3.38,1.03,103.47,3.39,,32.1,46.7
1.15,114.94,3.77,1.16,115.85,3.8,,32.5,58.5
1.13,113.49,3.72,1.13,113.49,3.72,,32.6,61.6
1.19,118.82,3.9,1.19,118.93,3.9,,34.4,64.8
3.96,396.26,13,3.75,375.16,12.3,,34.4,61.8
3.37,337.37,11.1,3.42,342,11.2,,40.7,62.1
1.28,128.15,4.2,1.28,128.08,4.2,,38.9,58.3
1.38,138.2,4.53,1.36,136.19,4.47,,44.6,66.6
1.35,134.75,4.42,1.36,135.7,4.45,,49.2,66.4
1.39,139.22,4.57,1.37,136.73,4.49,,47.2,66.4
1.38,137.85,4.52,1.36,135.92,4.46,,47.2,66
1.36,136.33,4.47,1.35,135.05,4.43,,47.4,65.6
1.35,135.1,4.43,1.34,134.18,4.4,,47,65.1
1.36,136.01,4.46,1.34,134.24,4.4,,46.9,65.5
1.37,136.53,4.48,1.35,134.58,4.42,,48.7,65.6
1.37,136.66,4.48,1.35,134.76,4.42,,47.6,65.4
1.36,136.17,4.47,1.35,134.63,4.42,,47.6,65.4
1.36,136.34,4.47,1.35,134.64,4.42,,47.5,65.4
1.37,136.68,4.48,1.35,135.2,4.44,,47.5,66.1
1.37,137.45,4.51,1.35,135.29,4.44,,48,66.3
1.38,138.15,4.53,1.36,135.63,4.45,,48,66.8
1.39,138.51,4.54,1.36,135.72,4.45,,48.3,66.9
1.39,138.84,4.55,1.36,135.9,4.46,,48.2,67.2
1.39,139.27,4.57,1.36,136.4,4.48,,49.2,67.5
1.4,139.79,4.59,1.37,136.59,4.48,,49.2,67.6
1.4,139.53,4.58,1.36,136.28,4.47,,48.9,67.6
1.38,137.91,4.52,1.36,135.95,4.46,,49.1,67.6
1.38,138.39,4.54,1.36,135.95,4.46,,49.2,67.5
1.39,139,4.56,1.36,135.82,4.46,,49,67.4
1.39,139.03,4.56,1.36,136.2,4.47,,50.3,67.6
1.39,138.76,4.55,1.36,136.11,4.47,,49.5,67.4
1.38,138.27,4.54,1.36,135.9,4.46,,49.1,67.3
1.39,139.14,4.56,1.36,135.96,4.46,,49,67.2
1.39,138.64,4.55,1.36,136.04,4.46,,49.1,67.1
1.4,139.7,4.58,1.36,136.14,4.47,,49.2,67.2
1.41,141.02,4.63,1.37,136.63,4.48,,49,67.2
1.39,139.2,4.57,1.36,136.11,4.47,,49.3,66.8
1.39,139.5,4.58,1.36,136.2,4.47,,49.4,66.8
1.39,139.45,4.58,1.37,136.5,4.48,,49.7,66.6
1.4,140.31,4.6,1.37,136.69,4.48,,50.3,66.6
1.4,139.62,4.58,1.36,136.47,4.48,,50,66.6
1.4,139.61,4.58,1.36,136.16,4.47,,50.1,66.3
1.4,139.62,4.58,1.36,136.34,4.47,,49.5,66.3
1.39,139.25,4.57,1.36,136.43,4.48,,49.5,66.1
1.39,139.12,4.56,1.36,136.45,4.48,,49.5,66
1.39,138.65,4.55,1.36,136.43,4.48,,49.3,65.8
1.38,138,4.53,1.36,136.14,4.47,,49.2,65.8
1.38,137.66,4.52,1.36,136.28,4.47,,48.7,65.8
1.39,138.62,4.55,1.37,136.52,4.48,,47.8,65.8
1.38,137.93,4.53,1.36,136.19,4.47,,47.9,65.7
1.38,137.99,4.53,1.36,136.25,4.47,,48.3,65.6
1.37,137.38,4.51,1.36,135.77,4.45,,48.7,65.2
1.37,137.42,4.51,1.36,135.66,4.45,,48.3,65.4
1.38,137.64,4.52,1.36,135.83,4.46,,48.4,65.3
1.38,137.71,4.52,1.36,135.58,4.45,,48.3,65.2
1.37,136.87,4.49,1.35,135.07,4.43,,48.2,65.1
1.37,136.73,4.49,1.35,134.76,4.42,,49.3,65
1.37,137.07,4.5,1.35,135.09,4.43,,49.7,65.1
1.37,137.11,4.5,1.35,134.9,4.43,,49.3,64.8
1.37,137.14,4.5,1.35,134.92,4.43,,49.9,65.2
1.37,136.6,4.48,1.34,134.43,4.41,,49.9,64.9
1.37,136.81,4.49,1.35,134.72,4.42,,49.7,65.1
1.37,137.04,4.5,1.35,135.15,4.43,,49.4,65.3
1.38,137.73,4.52,1.36,135.98,4.46,,48.8,65.8
1.38,138.02,4.53,1.36,136.25,4.47,,48.5,66
1.39,138.73,4.55,1.36,136.49,4.48,,48.5,66.4
1.39,139.09,4.56,1.37,136.6,4.48,,48.5,66.6
1.39,139.42,4.57,1.37,137.09,4.5,,49.2,66.8
1.4,139.57,4.58,1.37,137.16,4.5,,49.3,67
1.4,139.72,4.58,1.37,137.31,4.51,,49,67.1
1.4,139.63,4.58,1.37,137.16,4.5,,49.1,67.2
1.4,139.68,4.58,1.37,137.12,4.5,,49.1,67.3
1.4,139.52,4.58,1.37,137.08,4.5,,49,67.3
1.39,138.82,4.55,1.37,136.76,4.49,,49.1,67.2
1.39,139.26,4.57,1.37,136.95,4.49,,49.3,67.4
1.4,139.71,4.58,1.37,137.18,4.5,,49.7,67.4
1.39,138.97,4.56,1.37,136.97,4.49,,49.1,67.2
1.4,139.8,4.59,1.37,137.32,4.51,,48.7,67.3
1.41,140.8,4.62,1.38,137.8,4.52,,48.6,67.4
1.41,140.9,4.62,1.38,137.73,4.52,,48.5,67.3
1.4,140.39,4.61,1.37,137.33,4.51,,48.6,67.4
1.4,140.11,4.6,1.37,137.06,4.5,,48.5,67.2
1.41,140.54,4.61,1.38,137.58,4.51,,49.5,67.3
1.4,140.14,4.6,1.37,137.07,4.5,,49.9,67.2
1.4,139.93,4.59,1.37,137.25,4.5,,50.1,67
1.4,139.93,4.59,1.37,137.08,4.5,,50.3,66.9
1.4,139.65,4.58,1.37,137.06,4.5,,50.9,66.6
1.39,139.08,4.56,1.37,136.76,4.49,,51.4,66.5
1.39,139.02,4.56,1.37,136.86,4.49,,50.9,66.3
1.39,138.56,4.55,1.37,136.71,4.49,,50.7,66
1.38,138.38,4.54,1.37,136.72,4.49,,50,65.8
1.38,138.28,4.54,1.37,136.68,4.48,,49.6,65.7
1.38,137.69,4.52,1.37,136.65,4.48,,49.3,65.6
1.37,137.48,4.51,1.37,136.73,4.49,,48.6,65.5
1.37,137.22,4.5,1.37,136.59,4.48,,48.7,65.4
1.37,136.66,4.48,1.36,136.18,4.47,,48.6,65.1
1.37,137,4.49,1.37,136.55,4.48,,48.6,65.2
1.37,136.78,4.49,1.37,136.53,4.48,,48.6,65
1.36,136.43,4.48,1.36,136.45,4.48,,48.7,64.9
1.36,135.72,4.45,1.36,135.96,4.46,,49,64.7
1.35,135.38,4.44,1.36,135.8,4.46,,49.3,64.6
1.37,136.83,4.49,1.36,136.03,4.46,,50.4,64.8
1.37,136.52,4.48,1.36,135.98,4.46,,49.9,64.4
=average(a2:a121),=average(b2:b121),=average(c2:c121),=average(d2:d121),=average(e2:e121),=average(f2:f121)
=median(a2:a121),=median(b2:b121),=median(c2:c121),=median(d2:d121),=median(e2:e121),=median(f2:f121)
=max(a2:a121),=max(b2:b121),=max(c2:c121),=max(d2:d121),=max(e2:e121),=max(f2:f121)
