Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.48,147.74,4.85,1.46,146.11,4.79,,47.7,73.3
1.47,146.92,4.82,1.45,144.82,4.75,,47.5,72.1
1.46,146.36,4.8,1.43,143.4,4.7,,48.5,71.1
1.47,146.84,4.82,1.44,143.75,4.72,,46.4,70.9
1.44,143.74,4.72,1.41,140.82,4.62,,48.7,67.9
1.43,142.68,4.68,1.4,139.59,4.58,,49.7,66.4
1.41,141.43,4.64,1.39,138.68,4.55,,49.5,64.9
1.41,140.96,4.62,1.38,138.01,4.53,,49.3,64.5
1.43,142.98,4.69,1.4,139.8,4.59,,50,64.2
1.43,142.58,4.68,1.4,139.55,4.58,,49.9,64.3
1.47,146.93,4.82,1.44,144.15,4.73,,50.5,68.8
1.48,148.25,4.86,1.45,145.35,4.77,,50.6,69.9
1.52,151.81,4.98,1.49,149.09,4.89,,50.9,73.3
1.66,165.77,5.44,1.63,163.35,5.36,,52.7,87.1
1.67,166.81,5.47,1.65,164.5,5.4,,53.7,87.9
1.68,167.52,5.5,1.65,165.15,5.42,,52.8,89
1.64,164.44,5.39,1.62,162.08,5.32,,55.3,86.3
1.66,166.22,5.45,1.64,163.72,5.37,,56.3,86.6
1.66,165.89,5.44,1.63,163.36,5.36,,56.6,86.5
1.66,166.5,5.46,1.64,163.88,5.38,,57,86.6
1.66,166.32,5.46,1.64,163.66,5.37,,57.7,86.6
1.67,166.61,5.47,1.64,163.81,5.37,,57.9,87
1.66,165.89,5.44,1.64,163.6,5.37,,56.8,85.8
1.65,165.3,5.42,1.63,162.72,5.34,,56.8,86.3
1.65,164.59,5.4,1.62,162.01,5.32,,57.1,85.9
1.64,164.2,5.39,1.62,161.92,5.31,,57.4,85.8
1.64,164.18,5.39,1.62,161.99,5.31,,55.9,85.9
1.65,164.94,5.41,1.63,163.24,5.36,,57.1,86.2
1.65,164.85,5.41,1.64,163.91,5.38,,56.4,86.3
1.64,163.98,5.38,1.63,163.23,5.36,,56.8,85.7
1.64,164.11,5.38,1.63,163.39,5.36,,53.5,85.9
1.64,164.16,5.39,1.63,163.4,5.36,,55.1,85.8
1.64,163.64,5.37,1.63,162.92,5.35,,51.6,85.6
