Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
163,136,17,29,0,0
153,115,17,21,0,-8
152,45,16,32,-1,11
158,80,17,40,1,8
159,96,17,52,0,12
175,103,15,50,-2,-2
169,163,13,11,-2,-39
168,164,14,12,1,1
169,165,15,7,1,-5
169,160,16,9,1,2
169,169,14,131,-2,122
160,174,14,130,0,-1
159,176,15,113,1,-17
157,177,15,115,0,2
169,177,9,124,-6,9
170,178,15,127,6,3
167,178,22,127,7,0
164,178,16,126,-6,-1
158,177,90,126,74,0
161,174,138,123,48,-3
153,173,119,123,-19,0
153,173,122,123,3,0
150,171,119,122,-3,-1
144,173,112,124,-7,2
146,173,124,123,12,-1
146,174,121,123,-3,0
150,174,118,122,-3,-1
154,174,119,122,1,0
155,174,134,122,15,0
161,175,127,122,-7,0
164,176,126,120,-1,-2
170,176,134,120,8,0
172,177,130,121,-4,1
176,177,137,121,7,0
177,177,138,121,1,0
174,177,143,121,5,0
174,178,141,122,-2,1
175,178,140,121,-1,-1
174,179,139,120,-1,-1
177,178,136,119,-3,-1
178,179,134,117,-2,-2
176,177,134,116,0,-1
175,176,134,114,0,-2
174,175,133,112,-1,-2
173,174,130,119,-3,7
172,173,130,119,0,0
172,170,130,119,0,0
173,168,129,116,-1,-3
173,166,128,125,-1,9
174,160,127,104,-1,-21
175,163,126,128,-1,24
175,161,126,125,0,-3
176,166,127,117,1,-8
175,167,126,114,-1,-3
175,170,126,131,0,17
176,172,126,122,0,-9
176,172,125,125,-1,3
176,172,125,123,0,-2
176,174,127,127,2,4
177,175,126,124,-1,-3
177,175,125,127,-1,3
176,177,125,120,0,-7
177,177,125,125,0,5
178,176,126,128,1,3
178,176,124,132,-2,4
177,177,123,124,-1,-8
176,176,121,124,-2,0
173,177,119,122,-2,-2
172,177,121,122,2,0
165,177,119,123,-2,1
159,176,121,129,2,6
154,175,117,127,-4,-2
152,175,122,126,5,-1
149,175,118,125,-4,-1
148,175,105,124,-13,-1
150,175,114,123,9,-1
155,175,117,122,3,-1
157,175,120,122,3,0
160,175,115,121,-5,-1
164,175,123,122,8,1
169,175,123,123,0,1
174,175,131,125,8,2
177,175,130,124,-1,-1
177,175,135,123,5,-1
176,175,134,122,-1,-1
178,175,133,121,-1,-1
177,175,131,121,-2,0
178,175,131,122,0,1
177,175,129,120,-2,-2
177,176,129,118,0,-2
173,174,128,117,-1,-1
172,174,127,116,-1,-1
170,174,126,117,-1,1
171,173,126,114,0,-3
171,171,126,117,0,3
170,169,126,119,0,2
171,164,125,118,-1,-1
171,161,124,106,-1,-12
172,161,124,106,0,0
173,160,124,109,0,3
173,159,123,113,-1,4
174,161,124,104,1,-9
175,163,124,109,0,5
176,165,124,113,0,4
176,165,124,115,0,2
176,170,124,118,0,3
177,171,124,121,0,3
177,174,124,125,0,4
177,174,124,124,0,-1
176,172,123,130,-1,6
176,173,122,130,-1,0
176,171,122,129,0,-1
176,174,120,126,-2,-3
176,175,120,124,0,-2
176,175,122,122,2,-2
176,175,122,122,0,0
172,175,118,122,-4,0
168,175,122,123,4,1
159,175,122,123,0,0
160,176,112,122,-10,-1
