Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
163,136,17,29,0,0,16,25,TO,TO
153,115,17,21,0,-8,16,25,TO,TO
152,45,16,23,-1,2,16,25,TO,TO
158,80,17,27,1,4,16,25,TO,TO
159,96,17,33,0,6,14,31,TO,TO
175,103,15,37,-2,4,14,31,TO,TO
169,163,13,30,-2,-7,14,31,TO,TO
168,164,14,25,1,-5,14,31,TO,TO
169,165,15,20,1,-5,14,23,TO,TO
169,160,16,17,1,-3,14,23,TO,TO
169,169,14,24,-2,7,14,23,TO,TO
160,174,14,34,0,10,14,23,TO,TO
159,176,15,44,1,10,13,58,TO,FF
157,177,15,54,0,10,13,58,TO,FF
169,177,9,64,-6,10,13,58,TO,FF
170,178,15,73,6,9,13,58,TO,FF
167,178,22,82,7,9,22,92,TO,FF
164,178,16,89,-6,7,22,92,TO,FF
158,177,20,95,4,6,22,92,TO,FF
161,174,30,102,10,7,22,92,TO,FF
153,173,41,107,11,5,56,111,FF,FF
153,173,52,111,11,4,56,111,FF,FF
150,171,62,113,10,2,56,111,FF,FF
144,173,71,115,9,2,56,111,FF,FF
146,173,79,123,8,8,89,122,FF,HS
146,174,86,123,7,0,89,122,FF,HS
150,174,94,122,8,-1,89,122,FF,HS
154,174,100,122,6,0,89,122,FF,HS
155,174,105,122,5,0,112,121,FF,HS
161,175,110,122,5,0,112,121,FF,HS
164,176,114,120,4,-2,112,121,FF,HS
170,176,119,120,5,0,112,121,FF,HS
172,177,121,121,2,1,126,121,FF,HS
176,177,125,121,4,0,126,121,FF,HS
177,177,128,121,3,0,126,121,FF,HS
174,177,131,121,3,0,126,121,FF,HS
174,178,141,122,10,1,139,120,HS,HS
175,178,140,121,-1,-1,139,120,HS,HS
174,179,139,120,-1,-1,139,120,HS,HS
177,178,136,119,-3,-1,139,120,HS,HS
178,179,134,117,-2,-2,133,114,HS,FF
176,177,134,116,0,-1,133,114,HS,FF
175,176,134,114,0,-2,133,114,HS,FF
174,175,133,112,-1,-2,133,114,HS,FF
173,174,130,119,-3,7,129,118,HS,HS
172,173,130,119,0,0,129,118,HS,HS
172,170,130,119,0,0,129,118,HS,HS
173,168,129,116,-1,-3,129,118,HS,HS
