Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.63,162.7,5.34,1.6,159.66,5.24,,54.1,84.4
1.69,168.58,5.53,1.66,166.32,5.46,,54.2,90.6
1.53,153.4,5.03,1.53,152.82,5.01,,55.3,78.7
1.59,158.99,5.22,1.58,158.23,5.19,,53.4,84.2
1.44,144.21,4.73,1.42,142.28,4.67,,54.5,68.5
1.44,144.36,4.74,1.42,142.26,4.67,,55.2,68
1.43,143.47,4.71,1.41,141.12,4.63,,54.4,65.9
1.53,152.73,5.01,1.51,150.65,4.94,,54.2,76
1.59,158.93,5.21,1.57,156.74,5.14,,54.9,81.2
1.57,157.45,5.17,1.55,155.28,5.09,,53.5,79.7
1.59,159.24,5.22,1.57,157.23,5.16,,51.9,81.6
1.56,156.25,5.13,1.54,153.96,5.05,,52.3,78.5
1.59,159.36,5.23,1.58,157.51,5.17,,52.2,81.9
1.59,158.61,5.2,1.57,156.94,5.15,,52.5,80.9
1.59,159.33,5.23,1.58,157.69,5.17,,52.3,81.7
1.6,159.72,5.24,1.58,157.71,5.17,,50.6,81.6
1.6,159.55,5.23,1.58,157.65,5.17,,50.9,81.8
1.59,158.86,5.21,1.57,157.22,5.16,,52.3,81.5
1.59,159.02,5.22,1.57,157.34,5.16,,53.3,81.5
1.58,157.56,5.17,1.56,155.76,5.11,,54,80.8
1.56,155.67,5.11,1.54,153.63,5.04,,52.5,78.4
1.56,156.16,5.12,1.54,154.48,5.07,,52.3,78.7
1.54,154.07,5.05,1.53,152.75,5.01,,52.1,77.3
1.54,153.72,5.04,1.52,151.83,4.98,,52,76.4
1.53,153.41,5.03,1.52,151.95,4.99,,51.5,76.9
1.53,152.78,5.01,1.52,151.59,4.97,,52.5,76.3
1.54,153.51,5.04,1.52,152.28,5,,53.3,76.9
1.54,153.93,5.05,1.53,152.74,5.01,,52.7,77
1.54,153.75,5.04,1.53,152.55,5.01,,53.4,77.1
1.54,153.93,5.05,1.53,152.88,5.02,,53.1,77.1
1.54,153.98,5.05,1.53,153.03,5.02,,51.9,77
1.55,154.65,5.07,1.54,153.6,5.04,,51.8,77
1.55,154.95,5.08,1.54,153.9,5.05,,51.7,77.2
1.58,158.23,5.19,1.57,157.18,5.16,,51.9,80.4
1.57,157.26,5.16,1.56,156.33,5.13,,52.4,79.7
1.57,156.75,5.14,1.56,155.89,5.11,,53.3,79.4
1.56,155.86,5.11,1.55,155.07,5.09,,52.5,78.3
1.56,156.08,5.12,1.56,155.51,5.1,,51.6,78.7
1.57,156.94,5.15,1.56,156.42,5.13,,51.8,79.5
1.58,158.03,5.18,1.58,157.63,5.17,,52.2,80.5
1.58,158.14,5.19,1.58,157.87,5.18,,51.4,81
1.59,159.17,5.22,1.59,159.03,5.22,,52.9,82.3
1.59,159.39,5.23,1.59,159.32,5.23,,53.1,82.4
1.61,160.92,5.28,1.61,160.87,5.28,,52.9,84.1
1.63,162.53,5.33,1.63,162.91,5.34,,53.7,85.8
1.6,159.88,5.25,1.59,159.2,5.22,,54.5,82.3
1.62,161.52,5.3,1.61,160.57,5.27,,55.1,83.9
1.61,160.57,5.27,1.59,159.08,5.22,,55,82.4
1.61,161.11,5.29,1.6,159.54,5.23,,54,82.6
1.61,161.3,5.29,1.6,159.76,5.24,,53,82.9
1.61,161.3,5.29,1.6,159.72,5.24,,53,82.8
1.6,159.76,5.24,1.58,157.94,5.18,,52.3,81.1
1.6,159.89,5.25,1.58,157.83,5.18,,52.6,80.9
1.6,160.34,5.26,1.58,158.27,5.19,,52.7,81.1
1.58,158.31,5.19,1.56,156.35,5.13,,52.7,78.9
1.59,158.59,5.2,1.57,156.61,5.14,,52.5,79.2
1.6,159.5,5.23,1.57,157.45,5.17,,53.2,80.2
1.61,160.96,5.28,1.59,159.16,5.22,,52.9,81.6
1.61,161.2,5.29,1.59,158.95,5.22,,52.5,81.1
1.61,160.82,5.28,1.59,159.03,5.22,,54.1,81.1
1.61,160.8,5.28,1.59,158.69,5.21,,52.8,80.9
1.59,158.82,5.21,1.57,156.98,5.15,,53.8,79.5
1.58,158.18,5.19,1.57,156.58,5.14,,53.4,79.1
1.58,157.77,5.18,1.56,156.18,5.12,,53.4,78.7
1.57,156.66,5.14,1.55,154.98,5.08,,53.1,77.7
1.56,156.3,5.13,1.55,154.81,5.08,,50.6,77.2
1.55,155.29,5.09,1.54,153.82,5.05,,50.8,75.9
1.55,155.16,5.09,1.54,153.92,5.05,,50.7,76.4
1.56,155.58,5.1,1.54,154.34,5.06,,51.4,76.6
1.55,154.69,5.08,1.53,153.48,5.04,,51.4,76.2
1.55,154.94,5.08,1.54,153.78,5.05,,52.7,76.4
1.55,154.65,5.07,1.54,153.59,5.04,,53,76.4
1.56,155.6,5.11,1.55,154.72,5.08,,52.6,77.1
1.57,156.82,5.14,1.56,156.03,5.12,,52.9,78.3
1.57,156.76,5.14,1.56,156.16,5.12,,52.5,78.4
1.57,156.81,5.14,1.56,156.23,5.13,,52.8,78.4
1.57,156.95,5.15,1.56,156.39,5.13,,52,78.6
1.58,158.37,5.2,1.58,157.92,5.18,,52.3,79.9
1.54,153.54,5.04,1.53,153.17,5.03,,52.9,75.2
1.53,152.83,5.01,1.52,152.49,5,,53.1,74.8
1.52,152.29,5,1.52,152.28,5,,53.3,74.6
1.56,155.95,5.12,1.56,155.86,5.11,,53.3,78.9
1.56,156.09,5.12,1.56,156.14,5.12,,53.8,78.8
1.57,156.69,5.14,1.57,156.54,5.14,,54.1,78.8
1.57,156.65,5.14,1.57,157.43,5.16,,53.3,80.2
1.64,163.52,5.36,1.63,163.3,5.36,,53.8,85.9
1.62,161.68,5.3,1.61,161.23,5.29,,54.2,83.5
1.62,161.75,5.31,1.61,161.28,5.29,,54.4,83.7
1.62,162,5.31,1.61,161.21,5.29,,54.3,83.3
1.59,158.99,5.22,1.58,157.94,5.18,,54.4,81
1.6,159.64,5.24,1.58,158.27,5.19,,54.1,80.6
1.62,161.83,5.31,1.6,160.5,5.27,,52.9,81.3
1.6,159.97,5.25,1.59,158.78,5.21,,52.8,80.6
1.6,160.07,5.25,1.58,158.45,5.2,,52.7,79.6
1.59,158.99,5.22,1.57,157.28,5.16,,53.1,78.7
1.6,159.66,5.24,1.58,157.82,5.18,,53.3,79.3
1.61,161.39,5.29,1.59,159.4,5.23,,53.6,81.2
