Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
141,173,129,105,0,0
143,173,89,90,-40,-15
148,172,129,134,40,44
155,171,110,132,-19,-2
158,170,92,119,-18,-13
156,175,101,139,9,20
148,173,102,138,1,-1
140,171,88,111,-14,-27
144,172,115,137,27,26
147,172,126,108,11,-29
150,172,94,107,-32,-1
156,172,103,105,9,-2
164,172,110,133,7,28
177,172,122,130,12,-3
177,171,141,131,19,1
174,171,143,125,2,-6
171,171,143,120,0,-5
172,169,143,136,0,16
172,169,141,137,-2,1
169,170,140,145,-1,8
171,167,140,143,0,-2
174,167,128,143,-12,0
170,169,126,86,-2,-57
175,158,121,75,-5,-11
173,151,120,73,-1,-2
173,145,117,68,-3,-5
173,141,115,71,-2,3
171,141,113,73,-2,2
171,138,111,72,-2,-1
172,141,110,77,-1,5
172,140,108,122,-2,45
169,144,106,113,-2,-9
170,143,105,132,-1,19
170,155,105,100,0,-32
170,159,132,132,27,32
172,170,131,118,-1,-14
171,178,121,135,-10,17
171,171,123,138,2,3
173,167,135,134,12,-4
173,165,121,142,-14,8
170,164,122,141,1,-1
171,171,130,138,8,-3
168,170,83,142,-47,4
169,168,81,141,-2,-1
163,169,77,138,-4,-3
157,167,75,123,-2,-15
147,167,140,121,65,-2
141,168,68,119,-72,-2
140,169,70,116,2,-3
140,170,134,139,64,23
146,170,106,112,-28,-27
144,173,127,135,21,23
146,173,125,137,-2,2
148,173,92,125,-33,-12
160,173,105,129,13,4
168,174,132,126,27,-3
177,174,138,126,6,0
177,174,135,124,-3,-2
169,174,137,124,2,0
172,175,133,122,-4,-2
169,176,135,120,2,-2
173,174,136,110,1,-10
172,172,137,111,1,1
172,169,138,132,1,21
175,162,134,73,-4,-59
173,154,133,70,-1,-3
172,145,117,69,-16,-1
170,142,138,68,21,-1
171,138,113,69,-25,1
175,140,131,71,18,2
175,144,134,77,3,6
174,142,134,125,0,48
173,148,131,134,-3,9
172,153,133,127,2,-7
172,162,123,104,-10,-23
171,167,126,133,3,29
174,176,126,127,0,-6
175,171,136,134,10,7
176,169,96,134,-40,0
175,166,98,133,2,-1
171,166,98,132,0,-1
172,170,97,129,-1,-3
172,170,96,133,-1,4
172,166,95,139,-1,6
167,169,94,135,-1,-4
152,165,70,135,-24,0
145,165,67,137,-3,2
144,164,66,134,-1,-3
143,167,139,132,73,-2
141,169,69,129,-70,-3
143,170,76,135,7,6
145,169,125,128,49,-7
152,171,115,126,-10,-2
150,170,126,128,11,2
157,169,130,126,4,-2
166,170,131,124,1,-2
172,172,132,121,1,-3
177,164,126,113,-6,-8
171,160,131,109,5,-4
173,154,129,101,-2,-8
174,149,128,101,-1,0
174,147,127,108,-1,7
174,151,124,110,-3,2
173,151,122,119,-2,9
173,147,119,67,-3,-52
172,142,117,67,-2,0
171,141,115,67,-2,0
169,136,114,69,-1,2
168,136,112,70,-2,1
168,142,112,133,0,63
168,142,111,113,-1,-20
167,149,126,115,15,2
168,148,107,115,-19,0
167,156,120,97,13,-18
167,161,118,101,-2,4
167,172,104,114,-14,13
169,142,96,88,-8,-26
170,155,97,122,1,34
172,151,96,122,-1,0
173,142,94,122,-2,0
