Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
141,173,129,105,0,0,125,107,FF,FF
143,173,119,101,-10,-4,125,107,FF,FF
148,172,129,109,10,8,125,107,FF,FF
155,171,124,114,-5,5,125,107,FF,FF
158,170,116,119,-8,5,107,123,FF,FF
156,175,112,124,-4,5,107,123,FF,FF
148,173,102,127,-10,3,107,123,FF,FF
140,171,98,123,-4,-4,107,123,FF,FF
144,172,102,126,4,3,104,119,FF,FF
147,172,108,121,6,-5,104,119,FF,FF
150,172,104,117,-4,-4,104,119,FF,FF
156,172,103,114,-1,-3,104,119,FF,FF
164,172,110,118,7,4,117,123,FF,FF
177,172,113,121,3,3,117,123,FF,FF
177,171,120,131,7,10,117,123,FF,FF
174,171,125,125,5,-6,117,123,FF,FF
171,171,129,120,4,-5,135,125,HS,FF
172,169,132,124,3,4,135,125,HS,FF
172,169,141,127,9,3,135,125,HS,FF
169,170,140,131,-1,4,135,125,HS,FF
171,167,140,134,0,3,135,137,HS,HS
174,167,137,143,-3,9,135,137,HS,HS
170,169,134,139,-3,-4,135,137,HS,HS
175,158,130,132,-4,-7,135,137,HS,HS
173,151,120,124,-10,-8,116,112,FF,FF
173,145,117,116,-3,-8,116,112,FF,FF
173,141,115,109,-2,-7,116,112,FF,FF
171,141,113,102,-2,-7,116,112,FF,FF
171,138,111,96,-2,-6,108,92,FF,TO
172,141,110,91,-1,-5,108,92,FF,TO
172,140,108,88,-2,-3,108,92,FF,TO
169,144,106,94,-2,6,108,92,FF,TO
170,143,105,103,-1,9,109,107,FF,FF
170,155,105,100,0,-3,109,107,FF,FF
170,159,111,108,6,8,109,107,FF,FF
172,170,116,118,5,10,109,107,FF,FF
171,178,121,122,5,4,122,131,FF,HS
171,171,123,126,2,4,122,131,FF,HS
173,167,126,134,3,8,122,131,FF,HS
173,165,121,142,-5,8,122,131,FF,HS
170,164,122,141,1,-1,125,140,FF,HS
171,171,130,138,8,-3,125,140,FF,HS
168,170,127,142,-3,4,125,140,FF,HS
169,168,122,141,-5,-1,125,140,FF,HS
163,169,116,138,-6,-3,106,132,FF,HS
157,167,110,134,-6,-4,106,132,FF,HS
147,167,104,130,-6,-4,106,132,FF,HS
141,168,95,127,-9,-3,106,132,FF,HS
140,169,88,124,-7,-3,92,125,TO,FF
140,170,90,127,2,3,92,125,TO,FF
146,170,94,123,4,-4,92,125,TO,FF
144,173,98,126,4,3,92,125,TO,FF
146,173,102,128,4,2,106,127,FF,FF
148,173,108,125,6,-3,106,127,FF,FF
160,173,105,129,-3,4,106,127,FF,FF
168,174,111,126,6,-3,106,127,FF,FF
177,174,117,126,6,0,124,124,FF,FF
177,174,121,124,4,-2,124,124,FF,FF
169,174,125,124,4,0,124,124,FF,FF
172,175,133,122,8,-2,124,124,FF,FF
169,176,135,120,2,-2,136,114,HS,FF
173,174,136,110,1,-10,136,114,HS,FF
172,172,137,111,1,1,136,114,HS,FF
172,169,138,116,1,5,136,114,HS,FF
175,162,134,113,-4,-3,133,105,HS,FF
173,154,133,108,-1,-5,133,105,HS,FF
172,145,129,103,-4,-5,133,105,HS,FF
170,142,138,98,9,-5,133,105,HS,FF
171,138,131,93,-7,-5,132,84,HS,TO
175,140,131,87,0,-6,132,84,HS,TO
175,144,134,77,3,-10,132,84,HS,TO
174,142,134,80,0,3,132,84,HS,TO
173,148,131,85,-3,5,128,91,HS,TO
172,153,133,90,2,5,128,91,HS,TO
172,162,123,93,-10,3,128,91,HS,TO
171,167,126,97,3,4,128,91,HS,TO
174,176,126,101,0,4,126,106,HS,FF
175,171,136,105,10,4,126,106,HS,FF
176,169,126,109,-10,4,126,106,HS,FF
175,166,119,112,-7,3,126,106,HS,FF
171,166,113,117,-6,5,105,121,FF,FF
172,170,109,120,-4,3,105,121,FF,FF
172,170,105,123,-4,3,105,121,FF,FF
172,166,95,127,-10,4,105,121,FF,FF
167,169,94,135,-1,8,85,135,TO,HS
152,165,88,135,-6,0,85,135,TO,HS
145,165,82,137,-6,2,85,135,TO,HS
144,164,78,134,-4,-3,85,135,TO,HS
143,167,81,132,3,-2,86,131,TO,HS
141,169,87,129,6,-3,86,131,TO,HS
143,170,84,135,-3,6,86,131,TO,HS
145,169,94,128,10,-7,86,131,TO,HS
152,171,99,126,5,-2,107,126,FF,FF
150,170,105,128,6,2,107,126,FF,FF
157,169,111,126,6,-2,107,126,FF,FF
166,170,116,124,5,-2,107,126,FF,FF
172,172,120,121,4,-3,126,111,HS,FF
177,164,126,113,6,-8,126,111,HS,FF
171,160,131,109,5,-4,126,111,HS,FF
173,154,129,101,-2,-8,126,111,HS,FF
174,149,128,101,-1,0,125,109,FF,FF
174,147,127,108,-1,7,125,109,FF,FF
174,151,124,110,-3,2,125,109,FF,FF
173,151,122,119,-2,9,125,109,FF,FF
173,147,119,115,-3,-4,116,106,FF,FF
172,142,117,110,-2,-5,116,106,FF,FF
171,141,115,104,-2,-6,116,106,FF,FF
169,136,114,98,-1,-6,116,106,FF,FF
168,136,112,93,-2,-5,112,95,FF,FF
