Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.48,147.61,4.84,1.41,140.64,4.61,,51.6,79.9
1.47,146.56,4.81,1.39,139.27,4.57,,50.8,72.8
1.5,149.63,4.91,1.43,143.1,4.69,,51.6,78.2
1.43,143.44,4.71,1.4,139.97,4.59,,55.9,73.1
1.66,166.13,5.45,1.61,161.23,5.29,,57.2,104
1.39,138.73,4.55,1.4,140.32,4.6,,55.9,85.5
1.35,135.27,4.44,1.32,131.64,4.32,,52.7,71.9
1.38,137.83,4.52,1.31,130.95,4.3,,52.3,70.9
1.37,136.67,4.48,1.33,132.77,4.36,,50.7,72
1.36,135.57,4.45,1.32,132.12,4.33,,50.7,71.2
1.34,134.26,4.4,1.31,131.15,4.3,,50.3,70.6
1.34,134.39,4.41,1.31,130.98,4.3,,49.9,70.4
1.35,135.05,4.43,1.32,132.14,4.34,,52.2,70.2
1.42,142.4,4.67,1.4,139.55,4.58,,55.8,77.7
1.37,136.53,4.48,1.34,133.78,4.39,,53.1,71.3
1.38,138.27,4.54,1.35,134.74,4.42,,54.5,72
1.38,138.32,4.54,1.34,134.47,4.41,,55.1,72
1.38,138.12,4.53,1.35,134.99,4.43,,53.4,72.1
1.39,139.34,4.57,1.36,135.87,4.46,,53.9,72.6
1.39,138.99,4.56,1.35,135.43,4.44,,53.4,72.5
1.39,139.4,4.57,1.36,136.27,4.47,,50.7,73.1
1.39,138.84,4.56,1.36,135.62,4.45,,54,72.9
1.38,138.41,4.54,1.36,135.8,4.46,,48.6,72.6
1.39,139.12,4.56,1.36,136.16,4.47,,48.5,72.7
1.36,135.84,4.46,1.34,134.44,4.41,,50.9,72.1
1.37,136.65,4.48,1.34,133.81,4.39,,49.9,71.6
1.37,136.73,4.49,1.35,134.71,4.42,,52.2,71.5
1.36,135.62,4.45,1.35,134.66,4.42,,51.2,71.4
1.36,135.9,4.46,1.34,134.16,4.4,,53.3,70.9
1.37,137.46,4.51,1.35,135.07,4.43,,52.9,70.8
1.4,139.59,4.58,1.36,136.5,4.48,,52.4,71.6
1.39,139.45,4.58,1.36,135.91,4.46,,53.2,72
1.41,141.19,4.63,1.37,137.33,4.51,,52.4,71.9
1.41,141.38,4.64,1.37,137.37,4.51,,55,72.3
1.4,140.41,4.61,1.37,137.21,4.5,,55.3,72.7
1.4,140.48,4.61,1.37,137.24,4.5,,55.8,72.8
1.43,142.89,4.69,1.39,138.69,4.55,,55,73.1
1.42,142.26,4.67,1.39,138.66,4.55,,54.8,73.3
1.43,142.81,4.69,1.39,139.25,4.57,,54.6,73.4
1.55,154.53,5.07,1.51,150.84,4.95,,53.1,85.6
1.55,155.47,5.1,1.51,151.44,4.97,,53.8,85.8
1.56,156.08,5.12,1.52,152.07,4.99,,57.6,85.9
1.53,153.3,5.03,1.5,150.04,4.92,,56.7,84.3
1.51,150.92,4.95,1.47,147.29,4.83,,54.2,81.5
1.55,155.38,5.1,1.52,151.82,4.98,,55,85.6
1.51,150.85,4.95,1.47,147.06,4.82,,54,81.2
1.51,150.75,4.95,1.47,147.39,4.84,,53.3,80.4
1.5,150.1,4.92,1.47,146.95,4.82,,53.4,80.4
1.51,150.98,4.95,1.48,147.91,4.85,,53.1,80.4
1.49,149.06,4.89,1.46,146.17,4.8,,53.5,79.3
1.53,153.14,5.02,1.51,150.54,4.94,,52.7,83.5
1.47,147.27,4.83,1.45,144.97,4.76,,52.1,78.2
1.52,151.77,4.98,1.5,149.85,4.92,,50.6,83
1.53,153.5,5.04,1.51,151.25,4.96,,51.3,83.7
1.51,151.4,4.97,1.5,149.67,4.91,,50.3,83.3
1.51,150.98,4.95,1.5,150.21,4.93,,52,83.5
1.51,150.54,4.94,1.49,149.31,4.9,,52.7,82.9
1.51,151.08,4.96,1.5,149.61,4.91,,52.6,82.9
1.52,151.59,4.97,1.5,150.23,4.93,,52.3,83.1
1.51,150.85,4.95,1.5,149.53,4.91,,52.6,83.1
1.51,151.08,4.96,1.5,149.69,4.91,,52.1,83.3
1.51,150.82,4.95,1.49,149.42,4.9,,52.7,83.5
1.53,152.52,5,1.51,150.91,4.95,,53.7,83.7
1.52,152.25,4.99,1.51,150.58,4.94,,53,83.9
1.54,153.66,5.04,1.52,151.66,4.98,,53.4,85
1.52,151.63,4.97,1.5,149.67,4.91,,53.8,83
1.54,153.92,5.05,1.52,151.68,4.98,,53.9,84.3
1.51,150.98,4.95,1.49,148.86,4.88,,54.4,82.1
1.51,150.86,4.95,1.49,148.58,4.87,,54.6,81.8
1.51,151.31,4.96,1.49,149.13,4.89,,54.7,82.4
1.51,151.29,4.96,1.49,149.08,4.89,,54.6,82.3
1.52,152.15,4.99,1.5,149.88,4.92,,54.6,83.2
1.52,151.53,4.97,1.49,149.08,4.89,,54.5,82.3
1.51,150.6,4.94,1.48,148.11,4.86,,55.4,81.3
1.5,150.15,4.93,1.47,147.47,4.84,,54.9,80.6
1.5,149.64,4.91,1.47,146.89,4.82,,54.1,79.8
1.49,149.15,4.89,1.46,146.4,4.8,,55.6,79.2
1.49,148.88,4.88,1.46,146.06,4.79,,53.6,78.7
1.49,149.2,4.9,1.46,146.42,4.8,,53.5,78.7
1.49,149.49,4.9,1.47,146.86,4.82,,54,78.9
1.49,149.18,4.89,1.47,146.7,4.81,,55.2,79.2
1.49,149.32,4.9,1.47,147.05,4.82,,53.7,79.1
1.49,148.78,4.88,1.47,146.61,4.81,,52.1,79.4
1.49,148.66,4.88,1.47,147.04,4.82,,51.4,79.3
1.48,147.77,4.85,1.46,146.43,4.8,,51.5,79.7
1.48,147.9,4.85,1.47,146.76,4.82,,51.2,80.5
1.49,148.79,4.88,1.48,147.77,4.85,,51,81.8
1.48,147.83,4.85,1.47,147.21,4.83,,51.5,82
1.5,149.82,4.92,1.49,149.1,4.89,,51.4,84
1.49,148.99,4.89,1.48,147.95,4.85,,52.9,83
1.49,148.89,4.88,1.48,147.96,4.85,,52.5,83.2
1.5,149.73,4.91,1.49,148.67,4.88,,54.5,83.6
1.5,149.7,4.91,1.49,148.65,4.88,,54.3,83.9
1.5,150.07,4.92,1.49,148.56,4.87,,52.7,84.2
1.47,146.81,4.82,1.45,145.21,4.76,,52.4,81.9
1.45,145.06,4.76,1.43,143.11,4.7,,52.2,80.3
1.43,143.1,4.69,1.41,140.96,4.62,,52.6,78.6
1.43,143.39,4.7,1.41,141.03,4.63,,52.6,78.4
1.41,140.99,4.63,1.38,138.43,4.54,,52.7,76.5
1.51,151.48,4.97,1.49,148.7,4.88,,52.5,86.9
1.52,151.93,4.98,1.49,148.74,4.88,,52,87.1
1.52,151.53,4.97,1.48,148.31,4.87,,51.7,87.3
1.53,152.93,5.02,1.49,149.41,4.9,,51,87.2
1.52,152.27,5,1.49,148.52,4.87,,51,87.2
1.52,152.15,4.99,1.48,148.09,4.86,,49.9,86.9
1.51,150.54,4.94,1.46,146.49,4.81,,50.5,86.7
1.51,150.7,4.94,1.46,146.24,4.8,,51.1,86.3
1.5,149.88,4.92,1.46,145.68,4.78,,51.1,86.1
1.38,137.9,4.52,1.34,133.76,4.39,,51.8,74.2
1.38,137.62,4.51,1.34,133.52,4.38,,50.2,73.8
1.37,137.28,4.5,1.33,133.31,4.37,,50.5,73.6
1.37,136.75,4.49,1.33,132.81,4.36,,50.1,73.4
1.37,136.63,4.48,1.33,132.65,4.35,,49.1,73.3
1.36,136.4,4.47,1.32,132.43,4.34,,48,73.1
1.36,136.19,4.47,1.32,132.43,4.34,,48,72.9
1.37,136.93,4.49,1.33,133.31,4.37,,48,72.6
1.38,138.26,4.54,1.35,134.64,4.42,,48.1,72.4
1.38,137.86,4.52,1.34,134.24,4.4,,48.1,72.3
1.37,137.37,4.51,1.34,133.97,4.4,,48.1,72.2
1.37,136.68,4.48,1.33,133.43,4.38,,48.1,72.1
=average(a2:a121),=average(b2:b121),=average(c2:c121),=average(d2:d121),=average(e2:e121),=average(f2:f121)
=median(a2:a121),=median(b2:b121),=median(c2:c121),=median(d2:d121),=median(e2:e121),=median(f2:f121)
=max(a2:a121),=max(b2:b121),=max(c2:c121),=max(d2:d121),=max(e2:e121),=max(f2:f121)
