Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
59,115,116,13,0,0,106,21,FF,FF
68,50,110,16,-6,3,106,21,FF,FF
51,66,102,25,-8,9,106,21,FF,FF
83,77,99,33,-3,8,106,21,FF,FF
36,117,98,30,-1,-3,89,21,FF,FF
44,59,94,25,-4,-5,89,21,FF,FF
117,63,88,20,-6,-5,89,21,FF,FF
154,66,79,10,-9,-10,89,21,FF,FF
56,133,70,4,-9,-6,59,10,FF,TO
71,134,62,7,-8,3,59,10,FF,TO
69,135,55,15,-7,8,59,10,FF,TO
65,109,49,15,-6,0,59,10,FF,TO
65,90,43,10,-6,-5,40,7,FF,TO
48,133,40,5,-3,-5,40,7,FF,TO
77,121,35,8,-5,3,40,7,FF,TO
69,155,45,8,10,0,40,7,FF,TO
78,168,40,13,-5,5,34,14,FF,TO
80,141,35,16,-5,3,34,14,FF,TO
80,170,32,16,-3,0,34,14,FF,TO
87,156,29,13,-3,-3,34,14,FF,TO
73,165,19,20,-10,7,26,36,TO,FF
78,159,23,32,4,12,26,36,TO,FF
85,151,29,44,6,12,26,36,TO,FF
63,155,36,50,7,6,26,36,TO,FF
51,177,43,56,7,6,33,68,FF,FF
158,170,33,65,-10,9,33,68,FF,FF
163,151,27,73,-6,8,33,68,FF,FF
161,163,30,80,3,7,33,68,FF,FF
170,146,36,87,6,7,36,95,FF,FF
115,152,44,92,8,5,36,95,FF,FF
152,145,35,97,-9,5,36,95,FF,FF
161,137,29,106,-6,9,36,95,FF,FF
153,153,23,112,-6,6,16,111,TO,FF
159,156,18,108,-5,-4,16,111,TO,FF
159,146,9,116,-9,8,16,111,TO,FF
167,153,17,110,8,-6,16,111,TO,FF
169,155,10,115,-7,5,19,106,TO,FF
165,156,16,108,6,-7,19,106,TO,FF
164,155,21,103,5,-5,19,106,TO,FF
170,159,30,99,9,-4,19,106,TO,FF
165,143,41,93,11,-6,56,88,FF,FF
168,161,52,89,11,-4,56,88,FF,FF
167,157,62,86,10,-3,56,88,FF,FF
164,157,71,87,9,1,56,88,FF,FF
168,159,76,90,5,3,85,95,FF,FF
159,158,82,95,6,5,85,95,FF,FF
158,155,88,95,6,0,85,95,FF,FF
159,157,94,102,6,7,85,95,FF,FF
160,157,99,105,5,3,107,104,FF,FF
162,166,104,110,5,5,107,104,FF,FF
162,157,110,106,6,-4,107,104,FF,FF
164,147,116,98,6,-8,107,104,FF,FF
166,156,119,106,3,8,121,113,FF,FF
164,166,126,111,7,5,121,113,FF,FF
167,171,123,115,-3,4,121,113,FF,FF
170,170,118,120,-5,5,121,113,FF,FF
164,161,112,116,-6,-4,104,110,FF,FF
160,156,107,112,-5,-4,104,110,FF,FF
155,152,102,109,-5,-3,104,110,FF,FF
152,153,97,106,-5,-3,104,110,FF,FF
148,151,92,103,-5,-3,84,100,FF,FF
151,152,87,101,-5,-2,84,100,FF,FF
146,155,83,100,-4,-1,84,100,FF,FF
151,156,77,99,-6,-1,84,100,FF,FF
