Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
59,115,116,13,0,0
68,50,21,26,-95,13
51,66,41,25,20,-1
83,77,127,33,86,8
36,117,122,22,-5,-11
44,59,39,12,-83,-10
117,63,36,8,-3,-4
154,66,6,10,-30,2
56,133,17,4,11,-6
71,134,40,7,23,3
69,135,26,15,-14,8
65,109,21,15,-5,0
65,90,27,10,6,-5
48,133,31,5,4,-5
77,121,49,19,18,14
69,155,45,8,-4,-11
78,168,26,13,-19,5
80,141,23,16,-3,3
80,170,23,16,0,0
87,156,21,13,-2,-3
73,165,19,132,-2,119
78,159,23,155,4,23
85,151,49,112,26,-43
63,155,58,36,9,-76
51,177,67,100,9,64
158,170,3,140,-64,40
163,151,10,122,7,-18
161,163,86,121,76,-1
170,146,94,126,8,5
115,152,14,42,-80,-84
152,145,11,112,-3,70
161,137,11,135,0,23
153,153,8,130,-3,-5
159,156,6,99,-2,-31
159,146,9,140,3,41
167,153,17,93,8,-47
169,155,10,133,-7,40
165,156,16,90,6,-43
164,155,110,89,94,-1
170,159,116,88,6,-1
165,143,122,77,6,-11
168,161,120,89,-2,12
167,157,117,86,-3,-3
164,157,120,87,3,1
168,159,70,90,-50,3
159,158,135,95,65,5
158,155,133,95,-2,0
159,157,130,102,-3,7
160,157,125,105,-5,3
162,166,129,110,4,5
162,157,128,106,-1,-4
164,147,134,98,6,-8
166,156,115,132,-19,34
164,166,118,129,3,-3
167,171,79,129,-39,0
170,170,75,137,-4,8
164,161,79,116,4,-21
160,156,78,112,-1,-4
155,152,75,109,-3,-3
152,153,72,106,-3,-3
148,151,71,103,-1,-3
151,152,73,101,2,-2
146,155,72,100,-1,-1
151,156,77,99,5,-1
149,160,128,98,51,-1
155,160,136,97,8,-1
155,163,121,97,-15,0
164,165,131,96,10,-1
166,166,129,95,-2,-1
173,167,130,94,1,-1
175,168,122,132,-8,38
176,167,120,128,-2,-4
173,165,116,127,-4,-1
170,162,119,128,3,1
165,155,122,78,3,-50
165,145,126,74,4,-4
165,140,127,74,1,0
166,138,129,136,2,62
167,139,131,127,2,-9
168,141,132,134,1,7
169,144,133,132,1,-2
171,149,133,130,0,-2
171,158,133,131,0,1
173,167,133,125,0,-6
173,166,132,115,-1,-10
173,164,129,137,-3,22
169,154,124,133,-5,-4
166,151,137,132,13,-1
159,147,131,132,-6,0
153,148,138,128,7,-4
151,149,133,127,-5,-1
148,150,131,128,-2,1
151,152,123,128,-8,0
149,155,109,129,-14,1
154,157,112,128,3,-1
154,159,117,127,5,-1
159,160,126,126,9,-1
162,162,120,124,-6,-2
169,163,131,124,11,0
170,163,114,123,-17,-1
170,163,118,122,4,-1
173,164,121,126,3,4
168,162,117,111,-4,-15
167,159,115,108,-2,-3
159,157,106,90,-9,-18
153,152,102,132,-4,42
143,145,85,71,-17,-61
137,139,76,110,-9,39
163,140,11,94,-65,-16
165,143,11,67,0,-27
166,137,11,140,0,73
166,128,11,71,0,-69
166,152,12,9,1,-62
165,158,12,4,0,-5
166,159,13,5,1,1
166,161,14,6,1,1
165,164,14,7,0,1
164,165,14,7,0,0
164,169,12,6,-2,-1
165,3,13,12,1,6
