Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
176,126,128,135,0,0,120,132,HS,HS
172,130,123,137,-5,2,120,132,HS,HS
164,139,117,127,-6,-10,120,132,HS,HS
163,136,112,131,-5,4,120,132,HS,HS
163,144,106,125,-6,-6,113,111,FF,FF
167,144,107,117,1,-8,113,111,FF,FF
168,139,115,107,8,-10,113,111,FF,FF
169,130,124,97,9,-10,113,111,FF,FF
170,132,121,93,-3,-4,128,97,HS,FF
172,138,129,92,8,-1,128,97,HS,FF
175,140,132,99,3,7,128,97,HS,FF
177,145,132,107,0,8,128,97,HS,FF
175,150,133,111,1,4,128,116,HS,FF
175,162,133,114,0,3,128,116,HS,FF
174,173,125,118,-8,4,128,116,HS,FF
176,178,121,121,-4,3,128,116,HS,FF
176,175,126,123,5,2,127,125,HS,HS
175,173,125,127,-1,4,127,125,HS,HS
171,173,131,127,6,0,127,125,HS,HS
173,167,129,124,-2,-3,127,125,HS,HS
164,164,119,131,-10,7,118,131,FF,HS
154,160,123,130,4,-1,118,131,FF,HS
146,162,119,132,-4,2,118,131,FF,HS
138,163,113,134,-6,2,118,131,FF,HS
139,165,107,134,-6,0,105,134,FF,HS
132,169,99,134,-8,0,105,134,FF,HS
134,171,107,135,8,1,105,134,FF,HS
136,174,110,134,3,-1,105,134,FF,HS
143,177,115,134,5,0,114,133,FF,HS
149,178,110,134,-5,0,114,133,FF,HS
157,177,115,133,5,-1,114,133,FF,HS
168,178,118,132,3,-1,114,133,FF,HS
176,175,121,132,3,0,127,130,HS,HS
174,176,125,131,4,-1,127,130,HS,HS
179,177,131,130,6,-1,127,130,HS,HS
173,177,133,129,2,-1,127,130,HS,HS
170,171,132,131,-1,2,129,122,HS,FF
165,166,130,127,-2,-4,129,122,HS,FF
163,158,128,120,-2,-7,129,122,HS,FF
163,145,127,113,-1,-7,129,122,HS,FF
166,141,127,105,0,-8,126,95,HS,FF
166,134,126,98,-1,-7,126,95,HS,FF
169,131,126,92,0,-6,126,95,HS,FF
170,132,126,86,0,-6,126,95,HS,FF
173,136,126,83,0,-3,126,96,HS,FF
175,138,126,92,0,9,126,96,HS,FF
177,144,128,102,2,10,126,96,HS,FF
176,155,124,108,-4,6,126,96,HS,FF
174,165,127,111,3,3,125,117,HS,FF
173,175,126,116,-1,5,125,117,HS,FF
172,174,124,120,-2,4,125,117,HS,FF
173,172,123,124,-1,4,125,117,HS,FF
174,177,122,130,-1,6,119,128,HS,HS
173,173,117,129,-5,-1,119,128,HS,HS
169,165,114,128,-3,-1,119,128,HS,HS
164,164,123,128,9,0,119,128,HS,HS
152,163,132,130,9,2,122,130,HS,HS
142,164,127,131,-5,1,122,130,HS,HS
139,166,120,132,-7,1,122,130,HS,HS
136,169,112,130,-8,-2,122,130,HS,HS
