Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
176,126,128,135,0,0
172,130,109,137,-19,2
164,139,102,127,-7,-10
163,136,99,144,-3,17
163,144,89,125,-10,-19
167,144,107,10,18,-115
168,139,115,21,8,11
169,130,124,67,9,46
170,132,121,128,-3,61
172,138,129,123,8,-5
175,140,132,121,3,-2
177,145,132,133,0,12
175,150,133,124,1,-9
175,162,133,126,0,2
174,173,125,131,-8,5
176,178,121,132,-4,1
176,175,126,132,5,0
175,173,125,127,-1,-5
171,173,131,127,6,0
173,167,129,124,-2,-3
164,164,119,131,-10,7
154,160,135,130,16,-1
146,162,66,132,-69,2
138,163,64,134,-2,2
139,165,67,134,3,0
132,169,131,134,64,0
134,171,131,135,0,1
136,174,110,134,-21,-1
143,177,132,134,22,0
149,178,95,134,-37,0
157,177,131,133,36,-1
168,178,130,132,-1,-1
176,175,133,132,3,0
174,176,138,131,5,-1
179,177,131,130,-7,-1
173,177,133,129,2,-1
170,171,132,131,-1,2
165,166,130,70,-2,-61
163,158,128,66,-2,-4
163,145,127,63,-1,-3
166,141,127,63,0,0
166,134,126,64,-1,1
169,131,126,65,0,1
170,132,126,70,0,5
173,136,126,124,0,54
175,138,126,120,0,-4
177,144,128,133,2,13
176,155,124,126,-4,-7
174,165,127,122,3,-4
173,175,126,131,-1,9
172,174,124,133,-2,2
173,172,123,136,-1,3
174,177,122,130,-1,-6
173,173,117,129,-5,-1
169,165,114,128,-3,-1
164,164,123,128,9,0
152,163,132,130,9,2
142,164,63,131,-69,1
139,166,63,132,0,1
136,169,64,130,1,-2
134,170,67,130,3,0
135,172,72,129,5,-1
137,174,78,128,6,-1
142,177,84,128,6,0
148,177,136,127,52,-1
159,177,136,127,0,0
167,175,127,124,-9,-3
177,145,118,107,-9,-17
174,140,121,103,3,-4
173,176,123,119,2,16
176,132,120,133,-3,14
174,123,119,126,-1,-7
165,140,127,61,8,-65
161,162,126,67,-1,6
158,153,126,65,0,-2
161,143,127,61,1,-4
162,136,127,60,0,-1
164,132,128,62,1,2
166,129,129,64,1,2
167,131,128,69,-1,5
168,134,127,128,-1,59
169,139,127,117,0,-11
171,148,127,124,0,7
171,159,125,134,-2,10
171,167,125,135,0,1
172,176,119,116,-6,-19
172,178,118,122,-1,6
167,173,112,126,-6,4
171,178,113,121,1,-5
163,175,112,118,-1,-3
169,170,114,115,2,-3
167,164,118,111,4,-4
158,153,134,102,16,-9
153,145,64,92,-70,-10
145,140,127,81,63,-11
137,162,117,7,-10,-74
137,163,123,8,6,1
135,164,65,8,-58,0
142,166,72,9,7,1
126,167,140,9,68,0
138,168,55,9,-85,0
135,171,52,9,-3,0
162,171,1,9,-51,0
163,171,9,10,8,1
175,173,9,10,0,0
11,173,14,10,5,0
11,8,14,14,0,4
178,172,11,9,-3,-5
177,8,11,14,0,5
177,8,11,13,0,-1
178,7,11,13,0,0
177,7,12,14,1,1
177,8,12,14,0,0
176,8,12,14,0,0
178,8,12,14,0,0
178,8,11,14,-1,0
178,8,12,14,1,0
177,8,12,13,0,-1
163,9,17,13,5,0
163,10,16,14,-1,1
