Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
153,143,138,137,0,0,133,136,HS,HS
150,137,130,133,-8,-4,133,136,HS,HS
151,137,131,137,1,4,133,136,HS,HS
147,153,133,139,2,2,133,136,HS,HS
147,149,127,138,-6,-1,125,128,HS,HS
151,152,130,135,3,-3,125,128,HS,HS
150,172,125,127,-5,-8,125,128,HS,HS
152,162,121,114,-4,-13,125,128,HS,HS
154,165,120,100,-1,-14,120,92,FF,TO
160,138,119,93,-1,-7,120,92,FF,TO
162,137,123,85,4,-8,120,92,FF,TO
165,145,119,93,-4,8,120,92,FF,TO
160,153,125,101,6,8,126,111,HS,FF
158,164,129,109,4,8,126,111,HS,FF
164,170,128,116,-1,7,126,111,HS,FF
163,174,125,121,-3,5,126,111,HS,FF
164,176,115,125,-10,4,115,127,FF,HS
160,175,118,131,3,6,115,127,FF,HS
150,172,119,127,1,-4,115,127,FF,HS
146,169,111,126,-8,-1,115,127,FF,HS
143,170,114,128,3,2,110,128,TO,HS
138,172,104,128,-10,0,110,128,TO,HS
132,173,108,130,4,2,110,128,TO,HS
128,176,116,129,8,-1,110,128,TO,HS
132,172,106,125,-10,-4,112,119,FF,FF
136,175,111,123,5,-2,112,119,FF,FF
134,175,120,117,9,-6,112,119,FF,FF
144,174,114,114,-6,-3,112,119,FF,FF
148,172,119,123,5,9,124,122,HS,FF
159,174,121,122,2,-1,124,122,HS,FF
161,174,127,126,6,4,124,122,HS,FF
165,174,131,117,4,-9,124,122,HS,FF
166,171,130,114,-1,-3,127,117,HS,FF
168,171,131,118,1,4,127,117,HS,FF
162,173,123,124,-8,6,127,117,HS,FF
158,172,125,115,2,-9,127,117,HS,FF
152,168,126,124,1,9,122,117,FF,FF
145,155,120,120,-6,-4,122,117,FF,FF
146,151,121,114,1,-6,122,117,FF,FF
144,142,121,111,0,-3,122,117,FF,FF
149,137,123,106,2,-5,123,101,HS,TO
150,132,122,100,-1,-6,123,101,HS,TO
153,132,124,96,2,-4,123,101,HS,TO
157,135,126,102,2,6,123,101,HS,TO
160,134,127,105,1,3,127,110,HS,FF
