Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
153,143,138,137,0,0
150,137,130,133,-8,-4
151,137,131,137,1,4
147,153,133,139,2,2
147,149,127,138,-6,-1
151,152,130,135,3,-3
150,172,125,10,-5,-125
152,162,121,6,-4,-4
154,165,120,11,-1,5
160,138,119,119,-1,108
162,137,123,117,4,-2
165,145,107,119,-16,2
160,153,125,125,18,6
158,164,129,133,4,8
164,170,128,137,-1,4
163,174,125,137,-3,0
164,176,86,137,-39,0
160,175,130,131,44,-6
150,172,119,127,-11,-4
146,169,111,126,-8,-1
143,170,126,128,15,2
138,172,76,128,-50,0
132,173,123,130,47,2
128,176,116,129,-7,-1
132,172,106,125,-10,-4
136,175,127,123,21,-2
134,175,120,117,-7,-6
144,174,98,114,-22,-3
148,172,134,123,36,9
159,174,130,122,-4,-1
161,174,127,126,-3,4
165,174,131,117,4,-9
166,171,130,114,-1,-3
168,171,131,130,1,16
162,173,123,124,-8,-6
158,172,125,115,2,-9
152,168,126,124,1,9
145,155,120,68,-6,-56
146,151,121,114,1,46
144,142,121,66,0,-48
149,137,123,64,2,-2
150,132,122,64,-1,0
153,132,124,132,2,68
157,135,126,122,2,-10
160,134,127,114,1,-8
162,139,125,120,-2,6
163,148,126,129,1,9
164,152,133,130,7,1
166,161,123,129,-10,-1
167,169,121,130,-2,1
167,173,118,125,-3,-5
165,171,111,131,-7,6
167,178,115,130,4,-1
163,178,112,127,-3,-3
156,177,119,133,7,6
148,173,74,127,-45,-6
144,174,73,126,-1,-1
136,171,70,124,-3,-2
131,173,69,127,-1,3
128,173,129,124,60,-3
128,172,73,125,-56,1
131,173,118,122,45,-3
136,173,128,120,10,-2
142,171,127,118,-1,-2
150,173,131,117,4,-1
157,171,126,112,-5,-5
165,171,130,110,4,-2
171,173,130,109,0,-1
171,174,129,108,-1,-1
170,170,128,109,-1,1
162,171,124,113,-4,4
156,164,123,114,-1,1
153,157,124,122,1,8
148,150,121,64,-3,-58
148,142,120,63,-1,-1
150,135,120,136,0,73
155,136,120,133,0,-3
158,138,119,132,-1,-1
159,137,119,122,0,-10
162,141,119,110,0,-12
164,144,119,120,0,10
165,153,119,123,0,3
164,159,118,124,-1,1
166,165,117,123,-1,-1
165,174,115,124,-2,1
167,178,115,128,0,4
165,177,114,127,-1,-1
162,176,114,128,0,1
158,177,114,124,0,-4
151,176,119,122,5,-2
142,174,118,122,-1,0
136,175,126,120,8,-2
131,175,128,120,2,0
131,176,134,120,6,0
131,175,121,120,-13,0
129,174,116,118,-5,-2
135,173,114,117,-2,-1
140,174,118,114,4,-3
144,173,120,119,2,5
148,172,119,117,-1,-2
157,172,125,116,6,-1
162,172,126,113,1,-3
165,172,123,112,-3,-1
170,173,122,110,-1,-2
169,173,123,109,1,-1
172,172,126,109,3,0
170,173,125,110,-1,1
160,171,121,106,-4,-4
154,169,119,109,-2,3
150,160,120,136,1,27
147,152,117,64,-3,-72
145,125,117,56,0,-8
149,139,116,61,-1,5
149,130,113,58,-3,-3
151,134,112,61,-1,3
153,132,112,139,0,78
154,137,111,126,-1,-13
157,138,111,116,0,-10
159,142,110,108,-1,-8
160,147,111,104,1,-4
