Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.39,139.18,4.57,1.36,136.15,4.47,,47.3,68.1
1.38,137.79,4.52,1.34,134.4,4.41,,48.4,67.3
1.37,137,4.49,1.34,134.44,4.41,,50.2,66.9
1.39,138.62,4.55,1.36,135.57,4.45,,48.4,67.3
1.38,137.78,4.52,1.35,134.9,4.43,,50.5,67.3
1.37,136.81,4.49,1.34,133.99,4.4,,46.4,65.9
1.38,138.16,4.53,1.35,135.25,4.44,,49.3,65.7
1.39,139.23,4.57,1.36,136.13,4.47,,48.7,68
1.4,140.25,4.6,1.37,137.3,4.5,,48.6,67.3
1.4,139.53,4.58,1.37,137.23,4.5,,49.9,68
1.4,139.92,4.59,1.38,137.68,4.52,,48,68.6
1.43,143.02,4.69,1.41,141.21,4.63,,44.9,71.8
1.4,139.59,4.58,1.38,137.63,4.52,,45.8,68.3
1.41,140.62,4.61,1.38,138.19,4.53,,44.6,68.7
1.41,140.59,4.61,1.39,139.22,4.57,,45.2,69.6
1.4,139.83,4.59,1.39,138.6,4.55,,48.4,69.3
1.38,137.99,4.53,1.37,136.81,4.49,,45.6,66.7
1.42,141.68,4.65,1.4,140.48,4.61,,44.6,70.8
1.44,144.3,4.73,1.43,142.67,4.68,,44.8,73
1.43,143.39,4.7,1.42,141.55,4.64,,45.3,71.9
1.46,146.02,4.79,1.44,143.99,4.72,,45.5,73.9
1.46,146.07,4.79,1.44,143.64,4.71,,43.7,73.4
1.46,145.93,4.79,1.43,143.34,4.7,,43.3,72.7
1.46,145.57,4.78,1.43,142.65,4.68,,45.2,72
1.49,148.6,4.88,1.46,145.53,4.77,,45.8,74.9
1.43,142.54,4.68,1.4,139.94,4.59,,46.3,69.6
1.44,144.16,4.73,1.41,141.48,4.64,,46,70.8
1.44,143.88,4.72,1.41,141.32,4.64,,46.3,70.7
1.42,141.58,4.64,1.39,139.05,4.56,,49.2,68.6
1.43,142.9,4.69,1.4,140.42,4.61,,49.5,69.9
1.43,143.17,4.7,1.41,140.89,4.62,,49.3,70.3
1.41,141.5,4.64,1.39,138.99,4.56,,49.1,68.8
1.42,141.68,4.65,1.39,139.4,4.57,,49,69
1.43,143.36,4.7,1.41,141.1,4.63,,49,70.6
1.42,141.62,4.65,1.39,139.41,4.57,,48.9,69
1.41,140.57,4.61,1.38,138.24,4.54,,49,68.1
1.41,140.95,4.62,1.39,138.65,4.55,,48.9,68.5
1.42,141.85,4.65,1.39,139.41,4.57,,49,68
1.4,140.18,4.6,1.38,138.12,4.53,,49.1,67.5
1.42,141.65,4.65,1.39,139.27,4.57,,49.4,67.5
1.39,139.23,4.57,1.37,137.24,4.5,,49.8,65.9
1.4,140.18,4.6,1.38,138.13,4.53,,48.7,66.1
1.4,139.74,4.58,1.38,137.68,4.52,,48.9,66.2
1.4,139.54,4.58,1.38,137.62,4.52,,48.3,66.3
1.39,139.14,4.56,1.37,137.33,4.51,,48.9,66.6
1.4,139.96,4.59,1.38,138.27,4.54,,45.2,67
1.4,139.71,4.58,1.38,138.18,4.53,,45.9,67.2
1.4,139.68,4.58,1.38,138.34,4.54,,45.6,67.3
1.41,140.61,4.61,1.4,139.64,4.58,,49,68.7
1.41,140.67,4.62,1.4,140.04,4.59,,44.1,69
1.42,141.85,4.65,1.41,141.17,4.63,,53.1,69.7
1.42,142.12,4.66,1.41,141.47,4.64,,48.9,70
1.43,143.21,4.7,1.43,142.62,4.68,,46.4,71.2
1.43,143.46,4.71,1.43,142.79,4.68,,45.7,71.5
1.47,146.74,4.81,1.46,145.66,4.78,,46.2,73.9
1.46,145.83,4.78,1.44,144.34,4.74,,49.1,72.4
1.46,146.34,4.8,1.45,144.69,4.75,,46.4,72.8
1.47,146.59,4.81,1.45,144.68,4.75,,43.7,72.7
1.47,146.79,4.82,1.45,144.71,4.75,,43.3,72.4
1.47,146.85,4.82,1.44,144.43,4.74,,45.1,72.2
1.47,147.28,4.83,1.45,144.97,4.76,,47.8,72.9
1.46,146,4.79,1.44,143.52,4.71,,49.2,71.4
1.46,145.67,4.78,1.43,143.21,4.7,,49.3,70.5
1.45,145.2,4.76,1.43,142.91,4.69,,49,70.5
1.46,145.6,4.78,1.43,143.05,4.69,,47.4,70.5
1.46,145.83,4.78,1.43,143.26,4.7,,47.6,70.9
1.45,144.93,4.76,1.42,142.29,4.67,,47.8,69.9
1.44,144.24,4.73,1.42,141.74,4.65,,49,69.4
1.44,143.95,4.72,1.41,141.19,4.63,,48.9,68.9
1.45,144.79,4.75,1.42,142.03,4.66,,48.9,69.8
1.44,143.88,4.72,1.41,141.21,4.63,,48.8,69.2
1.43,143.33,4.7,1.41,140.7,4.62,,41.7,68.7
1.43,142.68,4.68,1.4,140.07,4.6,,47.7,67.9
1.43,143.25,4.7,1.41,140.66,4.61,,47.8,68.5
1.43,143.09,4.69,1.41,140.82,4.62,,47.8,68.4
1.43,143.03,4.69,1.41,140.83,4.62,,45.4,68.1
1.43,142.91,4.69,1.41,140.79,4.62,,47.8,68
1.43,142.7,4.68,1.41,140.51,4.61,,49.8,68.2
1.43,143.13,4.7,1.41,140.93,4.62,,49.3,68.5
1.43,143.17,4.7,1.41,140.98,4.63,,48,68.7
1.43,143.25,4.7,1.41,141.17,4.63,,46.6,68.8
1.43,143.36,4.7,1.41,141.43,4.64,,48.1,69.1
