Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.55,154.9,5.08,1.56,156.36,5.13,,48,80
1.59,159.16,5.22,1.6,160.34,5.26,,46.3,83.9
1.5,150.15,4.93,1.52,152.18,4.99,,51,78.7
1.51,151.38,4.97,1.53,153.14,5.02,,48.9,79.2
1.5,150.43,4.94,1.52,152.12,4.99,,48.6,80
1.52,151.55,4.97,1.53,153.37,5.03,,49.6,79.4
1.52,152.45,5,1.54,154.44,5.07,,47.5,79.3
1.52,151.83,4.98,1.53,153.21,5.03,,49.2,78.2
1.53,153.2,5.03,1.52,152.12,4.99,,48.6,76.4
1.37,136.87,4.49,1.36,135.75,4.45,,49.4,60.2
1.54,153.59,5.04,1.53,153.24,5.03,,50.2,77.4
1.53,153.21,5.03,1.53,152.7,5.01,,50.3,76.5
1.53,153.29,5.03,1.53,152.53,5,,50.5,76.2
1.53,152.68,5.01,1.52,151.71,4.98,,50.8,75.3
1.52,151.98,4.99,1.51,151,4.95,,50.7,74.5
1.51,151.21,4.96,1.5,150.16,4.93,,50.2,73.6
1.52,151.59,4.97,1.5,150.31,4.93,,49.5,73.7
1.53,152.86,5.02,1.52,151.65,4.98,,49.1,75.2
1.51,151.27,4.96,1.5,150.05,4.92,,48.5,73.8
1.5,150.41,4.93,1.49,149.43,4.9,,48.3,73
1.5,150.21,4.93,1.49,149.5,4.9,,47.9,73
1.5,149.94,4.92,1.49,149.23,4.9,,48.7,72.8
1.5,149.63,4.91,1.49,148.65,4.88,,48.3,72.8
1.5,149.81,4.92,1.49,148.78,4.88,,47.8,72.8
1.5,150.3,4.93,1.49,149.12,4.89,,47.3,72.9
1.5,150.34,4.93,1.49,149.15,4.89,,47.7,73.1
1.51,150.75,4.95,1.5,149.5,4.9,,48.4,73.3
1.52,151.56,4.97,1.5,150.49,4.94,,47.5,74.8
1.52,152.15,4.99,1.51,151.08,4.96,,47.4,75.3
1.52,152.05,4.99,1.51,151.06,4.96,,47.2,75.2
1.52,152.14,4.99,1.51,151.28,4.96,,47.6,75.3
1.52,151.86,4.98,1.51,151.42,4.97,,48,75.2
1.52,151.66,4.98,1.51,151.16,4.96,,47.7,75.2
1.52,151.62,4.97,1.51,151.22,4.96,,47.6,75.3
1.51,151.4,4.97,1.51,151.25,4.96,,47.7,75.3
1.51,151.43,4.97,1.51,151.44,4.97,,47.5,75.4
1.52,151.7,4.98,1.52,151.72,4.98,,46.9,75.2
1.52,151.86,4.98,1.52,152.27,5,,47.5,75.7
1.53,152.68,5.01,1.53,153.09,5.02,,47.8,76.8
1.54,153.7,5.04,1.54,154.36,5.06,,47.4,77.9
1.55,155.03,5.09,1.56,155.76,5.11,,47.8,79.4
1.56,156.16,5.12,1.57,157.05,5.15,,48.5,80.4
1.56,156.3,5.13,1.57,157.19,5.16,,48.6,80.2
1.57,157.43,5.17,1.58,158.3,5.19,,47.1,81.8
1.58,158.16,5.19,1.59,158.98,5.22,,49.1,82.1
1.57,156.82,5.15,1.58,157.75,5.18,,47.5,81.3
1.57,156.61,5.14,1.57,157.47,5.17,,47.8,80.6
1.55,155.49,5.1,1.56,155.75,5.11,,49.1,78.7
1.54,154.41,5.07,1.54,154.49,5.07,,47.6,77.7
1.53,153.27,5.03,1.53,153.05,5.02,,49.3,75.9
1.53,152.91,5.02,1.53,152.61,5.01,,47.4,75.5
1.52,151.89,4.98,1.51,151.31,4.96,,47.2,74.3
1.52,151.64,4.97,1.51,150.99,4.95,,47.3,74
1.51,151.44,4.97,1.51,150.56,4.94,,47.2,73.4
1.52,151.6,4.97,1.5,150.45,4.94,,47.6,73.2
1.51,151.27,4.96,1.5,149.9,4.92,,47.5,72.8
1.51,150.9,4.95,1.49,149.44,4.9,,47.7,72.2
1.52,151.63,4.97,1.5,150.13,4.93,,48.3,72.8
1.51,151.36,4.97,1.5,149.95,4.92,,48.1,72.4
1.51,150.66,4.94,1.49,149.23,4.9,,48.8,71.8
1.5,150.31,4.93,1.49,148.73,4.88,,48,71.3
1.5,149.85,4.92,1.48,148.33,4.87,,50.1,70.8
1.5,150.38,4.93,1.49,148.88,4.88,,49.2,71.5
1.5,150.12,4.93,1.49,148.61,4.88,,49.3,71.5
1.5,150.04,4.92,1.49,148.59,4.88,,48.2,71.5
1.5,150.05,4.92,1.49,148.71,4.88,,48.3,71.6
1.5,149.92,4.92,1.49,148.78,4.88,,48.3,71.7
1.5,149.95,4.92,1.49,148.93,4.89,,48.2,71.8
1.5,149.86,4.92,1.49,148.99,4.89,,48.1,72.1
1.5,150.43,4.94,1.5,149.7,4.91,,48.3,72.7
1.51,150.69,4.94,1.5,150.02,4.92,,48.6,73
1.51,150.75,4.95,1.5,150.12,4.93,,48.7,73
1.5,150.48,4.94,1.5,150.03,4.92,,48.7,73
1.5,150.46,4.94,1.5,150.13,4.93,,48.9,73
1.5,150.42,4.93,1.5,150.34,4.93,,48.8,73.1
1.5,150.33,4.93,1.5,150.41,4.93,,49,73.2
1.51,150.52,4.94,1.51,150.75,4.95,,48.7,73.6
1.51,150.64,4.94,1.51,150.96,4.95,,48.8,73.6
1.51,151.49,4.97,1.52,151.82,4.98,,48.9,74.3
1.52,151.76,4.98,1.52,152.22,4.99,,48.9,75
1.53,153.45,5.03,1.54,153.72,5.04,,49.4,76.8
1.54,153.92,5.05,1.54,154.44,5.07,,48.9,77.4
1.54,153.99,5.05,1.55,154.56,5.07,,49.8,77.9
1.54,153.97,5.05,1.55,154.59,5.07,,48.6,77.7
