Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
53,77,113,42,0,0,121,33,FF,TO
6,119,118,37,5,-5,121,33,FF,TO
17,143,125,30,7,-7,121,33,FF,TO
26,134,128,25,3,-5,121,33,FF,TO
23,93,132,29,4,4,129,38,HS,TO
40,75,136,35,4,6,129,38,HS,TO
22,77,127,41,-9,6,129,38,HS,TO
49,24,124,47,-3,6,129,38,HS,TO
30,97,131,54,7,7,134,56,HS,FF
30,151,137,60,6,6,134,56,HS,FF
24,132,138,58,1,-2,134,56,HS,FF
36,121,132,55,-6,-3,134,56,HS,FF
43,116,139,50,7,-5,137,42,HS,TO
45,132,142,45,3,-5,137,42,HS,TO
29,142,137,40,-5,-5,137,42,HS,TO
30,127,133,35,-4,-5,137,42,HS,TO
39,115,128,40,-5,5,128,43,HS,TO
19,112,124,50,-4,10,128,43,HS,TO
16,154,129,40,5,-10,128,43,HS,TO
16,122,133,45,4,5,128,43,HS,TO
13,144,139,38,6,-7,133,33,HS,TO
13,149,133,34,-6,-4,133,33,HS,TO
18,102,135,33,2,-1,133,33,HS,TO
17,87,126,28,-9,-5,133,33,HS,TO
159,40,118,37,-8,9,113,47,FF,FF
148,70,114,44,-4,7,113,47,FF,FF
152,156,110,49,-4,5,113,47,FF,FF
167,154,113,58,3,9,113,47,FF,FF
152,156,108,69,-5,11,100,83,FF,FF
159,156,98,80,-10,11,100,83,FF,FF
152,131,95,89,-3,9,100,83,FF,FF
128,155,100,94,5,5,100,83,FF,FF
156,169,94,100,-6,6,94,106,FF,FF
150,163,97,104,3,4,94,106,FF,FF
41,157,93,108,-4,4,94,106,FF,FF
134,152,95,114,2,6,94,106,FF,FF
132,150,105,118,10,4,100,115,FF,FF
140,139,96,115,-9,-3,100,115,FF,FF
155,125,98,116,2,1,100,115,FF,FF
120,137,104,114,6,-2,100,115,FF,FF
164,159,112,107,8,-7,111,101,FF,FF
153,156,108,99,-4,-8,111,101,FF,FF
145,153,113,97,5,-2,111,101,FF,FF
174,158,114,101,1,4,111,101,FF,FF
147,159,116,99,2,-2,120,100,FF,FF
151,163,122,103,6,4,120,100,FF,FF
151,163,119,101,-3,-2,120,100,FF,FF
156,162,125,100,6,-1,120,100,FF,FF
166,157,119,92,-6,-8,119,93,FF,FF
158,161,122,96,3,4,119,93,FF,FF
168,167,120,94,-2,-2,119,93,FF,FF
168,164,118,90,-2,-4,119,93,FF,FF
169,166,123,92,5,2,112,88,FF,FF
