Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.24,124.02,4.07,1.21,121.25,3.98,,48,55.1
1.36,135.71,4.45,1.33,133,4.36,,48.3,67.2
1.37,136.5,4.48,1.34,133.85,4.39,,47.3,68
1.38,137.94,4.53,1.35,135.15,4.43,,47.1,69.7
1.39,138.91,4.56,1.36,136.05,4.46,,46.3,70.3
1.39,139.37,4.57,1.36,136.5,4.48,,45.7,71.2
1.35,134.9,4.43,1.32,132.15,4.34,,46.5,66.7
1.36,135.64,4.45,1.33,133.09,4.37,,46.7,67.2
1.36,136.1,4.47,1.33,133.05,4.37,,45.3,67.6
1.37,136.98,4.49,1.34,134.15,4.4,,46.4,68.6
1.37,136.89,4.49,1.33,133.25,4.37,,45.6,67.8
1.37,136.52,4.48,1.33,133.12,4.37,,45.3,67.7
1.36,135.98,4.46,1.33,132.76,4.36,,45.1,67.6
1.36,136.26,4.47,1.33,132.81,4.36,,45.8,67.5
1.36,135.76,4.45,1.33,132.51,4.35,,45.1,67.1
1.36,136.1,4.47,1.33,133.12,4.37,,47.8,66.8
1.35,134.52,4.41,1.32,131.61,4.32,,46,65.6
1.35,134.64,4.42,1.32,132.12,4.33,,46.2,65.5
1.34,133.78,4.39,1.32,131.55,4.32,,45.8,65.4
1.34,134.08,4.4,1.32,132.01,4.33,,45.6,65.8
1.34,134.09,4.4,1.32,132.13,4.33,,46,66
1.34,133.87,4.39,1.32,132.29,4.34,,46.4,66.1
1.33,132.9,4.36,1.31,131.47,4.31,,46.9,65.3
1.33,133.29,4.37,1.32,131.96,4.33,,45.5,65.4
1.33,133.36,4.38,1.32,132.15,4.34,,46.2,65.6
1.34,133.56,4.38,1.32,132.45,4.35,,46.2,65.9
1.34,133.79,4.39,1.33,132.71,4.35,,47.1,66
1.34,134.49,4.41,1.33,133.43,4.38,,46.6,66.6
1.34,133.69,4.39,1.33,132.65,4.35,,46.4,65.8
1.33,133.22,4.37,1.32,132.23,4.34,,46.2,65.8
1.33,133.19,4.37,1.32,132.23,4.34,,47.4,65.8
1.33,132.92,4.36,1.32,131.84,4.33,,47.1,65.4
1.33,133.08,4.37,1.32,132,4.33,,47.7,65.5
1.33,133.36,4.38,1.32,132.42,4.34,,47.2,65.5
1.34,133.62,4.38,1.33,132.73,4.35,,47.6,65.7
