Difference Between AL & AR 
0.0811798
0.144279
0.0632665
0.0441493
0.0620052
0.102677
0.075503
0.0779528
0.0763906
0.45425
0.458303
0.463355
0.441088
0.433472
0.42727
0.404551
0.392293
0.371633
0.339281
0.338906
0.339708
0.288697
0.237706
0.194559
0.147737
0.128363
0.130551
0.165953
0.178876
0.211788
0.229132
0.26858
0.272662
0.297366
0.298933
0.3058
0.310849
0.311634
0.316722
0.311012
0.290357
0.283887
0.258792
0.245241
0.208495
0.188681
0.161187
0.157034
0.175048
0.20727
0.250988
0.284012
0.328819
0.347141
0.397143
0.412694
0.433142
0.437598
0.443294
0.452282
0.453568
0.454884
0.455182
0.456183
0.453098
0.43573
0.412835
0.384221
0.340181
0.297491
0.248552
0.2089
0.157865
0.12651
0.119887
0.143586
0.200294
0.244693
0.289094
0.309723
0.34025
0.344794
0.355492
0.359096
0.357838
0.355191
0.342372
0.32085
0.299109
0.262359
0.23552
0.20022
0.168335
0.146121
0.141142
0.15697
0.193049
0.230342
0.266279
0.307869
0.33316
0.379029
0.400467
0.425889
0.441374
0.459737
0.478018
0.480518
0.485434
0.486292
0.482126
0.476828
0.454568
0.424011
0.405971
0.358814
0.324244
0.273569
0.231517
0.188557
