Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.53,152.75,5.01,1.47,146.85,4.82,,57.5,90.7
1.03,103.17,3.38,0.969,96.931,3.18,,45,47.3
0.978,97.781,3.21,0.915,91.54,3,,36.8,44.3
1.14,114.22,3.75,1.11,111.38,3.65,,30.6,64.2
0.994,99.386,3.26,0.957,95.659,3.14,,34.5,48.4
1.37,136.89,4.49,1.31,130.84,4.29,,46.5,59.2
1.34,133.61,4.38,1.27,126.93,4.16,,48.1,62
1.35,135.21,4.44,1.28,127.72,4.19,,51.3,61.8
1.36,136.14,4.47,1.29,128.63,4.22,,52.8,63
1.47,146.63,4.81,1.39,138.79,4.55,,52.3,72.8
1.39,138.91,4.56,1.32,132.5,4.35,,52.7,66.2
1.57,157.16,5.16,1.53,153.14,5.02,,52,86.3
1.57,156.84,5.15,1.53,152.84,5.01,,53.5,86.2
1.55,154.89,5.08,1.51,151.31,4.96,,53.1,84.7
1.55,155.37,5.1,1.51,151.2,4.96,,52.7,84.4
1.55,155.17,5.09,1.52,151.52,4.97,,51.2,84.3
1.56,155.76,5.11,1.52,151.58,4.97,,54.5,84
1.56,156.16,5.12,1.52,152.24,4.99,,54,84.4
1.32,132.12,4.33,1.29,129.17,4.24,,55.1,61.6
1.26,125.78,4.13,1.22,122.07,4,,54.8,55
1.24,123.77,4.06,1.21,121.03,3.97,,50.2,54.3
1.25,125.29,4.11,1.23,123.22,4.04,,51.6,56.5
1.3,130.14,4.27,1.28,128.39,4.21,,54.4,60.7
1.3,130.36,4.28,1.28,128.06,4.2,,53.6,61.4
1.3,129.94,4.26,1.29,128.75,4.22,,57.6,62.1
1.34,133.69,4.39,1.31,131.09,4.3,,54.5,64
1.26,126.5,4.15,1.25,125.14,4.11,,57.1,57.7
1.32,131.8,4.32,1.3,129.75,4.26,,56.1,62.5
1.29,128.52,4.22,1.26,125.55,4.12,,54.6,58.3
1.35,135.38,4.44,1.31,131.01,4.3,,55.4,64.1
1.27,126.86,4.16,1.24,123.99,4.07,,53.6,56.8
1.28,127.8,4.19,1.24,124.24,4.08,,55.6,57.9
1.37,136.56,4.48,1.34,133.63,4.38,,49.6,65.9
1.5,149.96,4.92,1.47,147.49,4.84,,54.7,79.4
1.49,149.16,4.89,1.46,146.14,4.79,,54.1,78.5
1.48,147.56,4.84,1.45,145.39,4.77,,53.7,77.5
1.5,149.62,4.91,1.47,147.27,4.83,,54.8,77.9
1.52,151.99,4.99,1.49,149.47,4.9,,53.5,81.6
1.53,153.3,5.03,1.51,151.39,4.97,,54.4,82.3
1.48,147.75,4.85,1.46,146.28,4.8,,54,77.5
1.49,148.91,4.89,1.47,147.06,4.82,,54.7,77.5
1.5,150.43,4.94,1.48,147.71,4.85,,54.2,77.6
1.49,149.43,4.9,1.47,147.46,4.84,,53.8,77.9
1.48,148.42,4.87,1.47,147.38,4.84,,55.4,77.9
1.49,149.13,4.89,1.48,147.6,4.84,,53.7,78.2
1.47,147.19,4.83,1.47,146.94,4.82,,53.8,78.1
1.33,133.22,4.37,1.33,132.56,4.35,,52.3,63.8
1.31,130.98,4.3,1.3,129.79,4.26,,53,60.6
1.31,130.61,4.29,1.29,129.25,4.24,,51.7,59.4
1.36,136.13,4.47,1.35,135.1,4.43,,51.2,65.1
1.43,143.27,4.7,1.43,143.32,4.7,,51.6,73.4
1.59,158.57,5.2,1.59,158.55,5.2,,52,88.4
1.58,158.12,5.19,1.58,158.31,5.19,,52.1,87.6
1.46,146.39,4.8,1.47,146.68,4.81,,52.2,76.5
1.58,157.6,5.17,1.57,157.26,5.16,,52.6,86.5
1.57,157.49,5.17,1.57,156.72,5.14,,53,85.7
1.62,161.84,5.31,1.61,161.01,5.28,,52.9,89.4
1.61,161.34,5.29,1.61,160.74,5.27,,54.1,89.3
1.59,159.22,5.22,1.58,158.15,5.19,,52.8,86.3
1.59,159.32,5.23,1.58,158.11,5.19,,51.9,86.4
1.61,161.33,5.29,1.6,160.14,5.25,,50.1,88.4
1.62,162.15,5.32,1.61,161.09,5.29,,49.9,89.2
1.62,161.61,5.3,1.6,160.38,5.26,,53.4,88.5
1.6,159.92,5.25,1.58,158.47,5.2,,57.3,86.9
1.6,159.91,5.25,1.58,158.33,5.19,,54.9,86.7
1.6,159.82,5.24,1.58,158.2,5.19,,57.2,86.4
1.58,157.63,5.17,1.56,156.19,5.12,,52.8,84.6
1.57,157.47,5.17,1.56,156.08,5.12,,51.2,84.1
1.57,157.26,5.16,1.56,156.15,5.12,,51.9,84.4
1.58,158.02,5.18,1.57,156.84,5.15,,51.3,85
1.56,155.85,5.11,1.55,154.81,5.08,,56.8,83.2
1.55,155.26,5.09,1.54,154.22,5.06,,57.3,82.8
1.55,154.85,5.08,1.54,153.85,5.05,,57.4,82
1.54,153.58,5.04,1.53,152.52,5,,56.8,81.4
1.54,154.07,5.05,1.53,152.85,5.01,,55.8,81
1.54,153.63,5.04,1.52,152.26,5,,55.2,80.2
1.53,153.33,5.03,1.52,151.96,4.99,,54.9,80
1.53,153.2,5.03,1.52,151.79,4.98,,54.5,79.8
1.52,152.28,5,1.51,150.93,4.95,,53.2,79.9
1.53,152.69,5.01,1.51,151.38,4.97,,54.2,80.2
1.52,152.35,5,1.51,151.1,4.96,,54.7,80.3
1.53,152.93,5.02,1.52,151.8,4.98,,53,80.9
1.53,152.94,5.02,1.52,151.73,4.98,,53.6,81.1
1.53,152.78,5.01,1.52,151.64,4.98,,53.3,81.4
1.52,152.3,5,1.51,151.42,4.97,,53.9,81.5
1.53,152.99,5.02,1.53,152.77,5.01,,52.6,82.7
1.51,150.98,4.95,1.51,150.69,4.94,,52.9,81.3
1.51,150.51,4.94,1.5,150.46,4.94,,52.2,81.6
1.5,150.47,4.94,1.5,150.48,4.94,,52,82.4
1.51,150.76,4.95,1.51,150.86,4.95,,51.6,83.7
1.52,151.77,4.98,1.52,152.03,4.99,,51.4,85.6
1.52,152.37,5,1.52,152.36,5,,50.7,86.5
1.49,149.44,4.9,1.49,149.31,4.9,,51.5,84
1.45,144.85,4.75,1.44,144.33,4.74,,51.7,80.4
1.45,145.24,4.77,1.44,144.32,4.74,,52.5,80.9
1.45,144.73,4.75,1.44,143.98,4.72,,48.5,81
1.45,145.07,4.76,1.44,144.21,4.73,,51.3,81.4
1.44,143.52,4.71,1.43,142.63,4.68,,46.8,81.7
1.44,143.59,4.71,1.43,142.64,4.68,,55.1,82.1
1.34,134.06,4.4,1.33,133.03,4.36,,47,73.1
1.27,126.56,4.15,1.25,125.08,4.1,,48.8,65.3
1.43,143.47,4.71,1.42,141.92,4.66,,52.6,82.6
1.44,143.97,4.72,1.42,142.34,4.67,,47.2,82.9
1.44,144.07,4.73,1.42,142.3,4.67,,47.1,82.8
1.44,144.35,4.74,1.42,142.4,4.67,,48.1,83
1.44,144.38,4.74,1.43,142.59,4.68,,53.5,82.7
1.33,132.74,4.36,1.31,130.97,4.3,,52,70.5
1.33,132.98,4.36,1.31,131.13,4.3,,50,70.4
1.33,133.26,4.37,1.31,131.21,4.3,,48.5,70.2
