Difference Between AL & AR 
0.325062
0.647057
0.362566
0.434669
0.436462
0.493061
0.50823
0.156374
0.161513
0.196163
0.180351
0.188414
0.187106
0.174568
0.226024
0.228653
0.248007
0.240702
0.255822
0.265908
0.256027
0.243786
0.252354
0.261658
0.258375
0.257703
0.233763
0.221128
0.22414
0.221846
0.221948
0.21417
0.202083
0.181757
0.17173
0.161861
0.173558
0.178173
0.220214
0.238269
0.253133
0.282381
0.286678
0.288341
0.296166
0.293907
0.292902
0.293178
0.291574
0.286185
0.276565
0.262915
0.26109
0.227441
0.225528
0.21315
0.198224
0.187865
0.179688
0.183114
0.203416
0.226791
0.249296
0.259732
0.274083
0.28
0.285262
0.286414
0.286028
0.285973
0.280966
0.281706
0.27968
0.268252
0.261397
0.246167
0.204064
0.197143
0.172941
0.163613
0.151383
0.165
0.186712
0.207903
0.237707
0.254448
0.2654
0.297767
0.299439
0.30339
0.308282
0.306361
0.305639
0.303337
0.30273
0.296294
0.29343
0.289848
0.269629
0.252978
0.228477
0.220735
0.198686
0.183024
0.170111
0.160984
0.166381
0.198866
0.223178
0.262432
0.270473
0.294762
0.299523
0.30131
0.302892
0.304768
0.30621
0.306692
0.299661
0.291331
