Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
170,112,11,89,0,0
167,148,11,25,0,-64
168,171,12,19,1,-6
136,170,15,132,3,113
166,167,11,137,-4,5
165,171,13,127,2,-10
163,170,14,132,1,5
160,169,12,133,-2,1
160,169,24,132,12,-1
157,170,86,128,62,-4
157,171,85,127,-1,-1
154,170,136,127,51,0
151,172,83,135,-53,8
141,171,127,133,44,-2
141,173,103,134,-24,1
142,173,111,131,8,-3
144,174,113,131,2,0
148,175,114,128,1,-3
155,174,122,126,8,-2
160,174,124,125,2,-1
161,173,125,126,1,1
169,174,135,123,10,-3
171,173,136,122,1,-1
174,175,139,120,3,-2
173,176,140,124,1,4
174,174,135,125,-5,1
174,175,140,107,5,-18
174,174,134,113,-6,6
174,176,134,118,0,5
174,174,134,142,0,24
175,176,133,132,-1,-10
168,176,127,116,-6,-16
167,170,129,121,2,5
165,163,128,70,-1,-51
166,165,126,129,-2,59
167,165,128,71,2,-58
168,171,127,74,-1,3
167,174,129,130,2,56
168,174,128,122,-1,-8
170,175,129,117,1,-5
171,175,127,123,-2,6
170,173,126,125,-1,2
170,171,126,123,0,-2
170,171,123,124,-3,1
169,170,122,126,-1,2
169,169,121,120,-1,-6
169,171,119,126,-2,6
170,168,119,131,0,5
170,170,119,129,0,-2
171,170,118,128,-1,-1
170,169,117,132,-1,4
169,169,118,133,1,1
169,170,117,134,-1,1
168,171,118,135,1,1
163,171,120,131,2,-4
156,172,123,132,3,1
149,172,72,131,-51,-1
140,172,68,130,-4,-1
141,172,127,132,59,2
137,172,123,130,-4,-2
139,173,110,130,-13,0
139,174,111,130,1,0
142,174,110,130,-1,0
149,174,113,131,3,1
155,174,115,129,2,-2
161,173,119,129,4,0
166,172,125,128,6,-1
173,172,131,127,6,-1
175,172,134,128,3,1
176,172,133,126,-1,-2
176,172,133,131,0,5
176,173,131,75,-2,-56
172,172,128,73,-3,-2
167,171,124,71,-4,-2
164,168,123,68,-1,-3
164,167,122,66,-1,-2
164,163,124,65,2,-1
167,164,123,66,-1,1
168,168,125,131,2,65
169,171,125,118,0,-13
170,172,126,110,1,-8
170,172,126,122,0,12
171,174,127,113,1,-9
171,173,125,111,-2,-2
172,173,126,116,1,5
173,173,125,122,-1,6
173,172,125,122,0,0
174,170,124,101,-1,-21
175,171,123,117,-1,16
175,172,123,123,0,6
175,172,124,125,1,2
175,172,123,125,-1,0
172,172,122,125,-1,0
172,173,121,125,-1,0
172,174,120,123,-1,-2
171,173,116,122,-4,-1
170,172,113,121,-3,-1
164,172,124,121,11,0
164,171,116,118,-8,-3
156,171,70,117,-46,-1
151,173,69,117,-1,0
143,173,66,117,-3,0
139,173,67,117,1,0
138,173,135,118,68,1
136,174,131,118,-4,0
137,174,120,118,-11,0
138,174,114,118,-6,0
143,174,107,117,-7,-1
147,174,110,115,3,-2
152,174,115,119,5,4
154,174,113,120,-2,1
161,173,117,119,4,-1
167,172,118,116,1,-3
172,173,121,113,3,-3
173,174,121,115,0,2
172,169,123,90,2,-25
174,169,122,98,-1,8
173,170,122,108,0,10
170,170,119,124,-3,16
166,171,118,76,-1,-48
