Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.41,140.53,4.61,1.4,139.65,4.58,,49,64.6
1.43,143.05,4.69,1.43,142.52,4.68,,51.8,70.7
1.39,138.92,4.56,1.37,137.37,4.51,,53.8,64
1.39,139.39,4.57,1.38,138.07,4.53,,55.6,63.9
1.52,152.46,5,1.52,151.63,4.97,,51.8,77.1
1.52,152.41,5,1.52,151.7,4.98,,54.1,77.6
1.51,150.84,4.95,1.5,149.88,4.92,,56,75.4
1.49,149.17,4.89,1.48,148.1,4.86,,56.3,73.7
1.48,147.67,4.84,1.47,147.37,4.84,,55.1,73.6
1.47,146.62,4.81,1.46,146.38,4.8,,54,72.3
1.49,149.01,4.89,1.49,148.89,4.88,,54.5,73.7
1.48,148.27,4.86,1.48,148.26,4.86,,54.8,73.5
1.49,148.64,4.88,1.49,148.55,4.87,,55.1,73.7
1.49,148.78,4.88,1.48,148.17,4.86,,55.4,73.2
1.48,148.07,4.86,1.47,147.38,4.84,,50.7,72.7
1.49,148.51,4.87,1.48,147.69,4.85,,54.6,72.6
1.48,148.07,4.86,1.47,147.03,4.82,,55.7,72.4
1.49,148.7,4.88,1.48,147.81,4.85,,50.8,73.2
1.49,148.86,4.88,1.48,147.95,4.85,,50.6,73.2
1.49,149.08,4.89,1.48,148.17,4.86,,49.8,73.3
1.5,150,4.92,1.49,149.18,4.89,,51,74.2
1.51,150.51,4.94,1.5,149.57,4.91,,50.6,74.8
1.5,150.39,4.93,1.5,149.95,4.92,,49.8,75.7
1.51,150.52,4.94,1.5,150.21,4.93,,47.4,75.8
1.51,151.07,4.96,1.51,151.05,4.96,,47.2,76.5
1.52,151.72,4.98,1.52,151.85,4.98,,49.8,77.5
1.52,152.45,5,1.53,152.77,5.01,,52.8,78.6
1.54,153.82,5.05,1.55,154.56,5.07,,48.8,80.3
1.57,156.67,5.14,1.57,156.73,5.14,,49.7,81.9
1.55,154.54,5.07,1.54,154.44,5.07,,48.5,79.2
1.53,153.33,5.03,1.53,152.68,5.01,,48.9,77.9
1.54,154.31,5.06,1.53,153.45,5.03,,49.4,77.7
1.55,154.58,5.07,1.54,153.69,5.04,,50.5,78.6
1.54,153.94,5.05,1.53,153.06,5.02,,51.1,78
1.55,154.75,5.08,1.54,153.85,5.05,,52.1,78.9
1.54,153.76,5.04,1.53,152.72,5.01,,52.1,77.4
1.54,153.96,5.05,1.53,153.31,5.03,,52.9,78
1.53,152.74,5.01,1.52,152.19,4.99,,51.9,76.2
1.52,151.75,4.98,1.51,151.43,4.97,,51.8,75.6
1.51,150.76,4.95,1.51,150.85,4.95,,52.6,75.4
1.48,148.31,4.87,1.48,148.31,4.87,,51.3,72.7
1.48,148.36,4.87,1.48,148.42,4.87,,52.2,73.1
1.48,147.87,4.85,1.48,148.01,4.86,,52.1,72.9
1.48,147.71,4.85,1.48,147.83,4.85,,52.9,73.3
1.47,146.9,4.82,1.47,146.76,4.81,,51.7,72.3
1.48,147.87,4.85,1.47,147.12,4.83,,51.5,72.5
1.48,147.85,4.85,1.47,147.16,4.83,,51,72
1.48,147.71,4.85,1.47,146.89,4.82,,51.4,72.1
1.48,148.05,4.86,1.47,147.13,4.83,,50.8,72.3
1.48,148.49,4.87,1.48,147.85,4.85,,50.7,73.2
1.49,148.7,4.88,1.48,148.17,4.86,,49.7,73.5
1.5,149.83,4.92,1.5,149.54,4.91,,49.4,74.5
1.5,149.55,4.91,1.49,149.16,4.89,,50.2,74.6
1.5,150.37,4.93,1.5,150.27,4.93,,46.9,75
1.5,149.97,4.92,1.5,149.97,4.92,,46.4,75.2
1.51,150.6,4.94,1.51,150.67,4.94,,47.4,75.2
1.51,151.22,4.96,1.52,151.77,4.98,,47.5,76.5
1.53,152.53,5,1.53,153.22,5.03,,47.4,77.6
1.54,153.66,5.04,1.54,154.4,5.07,,46.3,79.2
1.55,155.24,5.09,1.56,155.65,5.11,,46.3,80.1
1.56,156.5,5.13,1.57,156.91,5.15,,48.1,81.5
1.56,156.19,5.12,1.56,156.19,5.12,,47.2,80.4
1.55,155.35,5.1,1.55,154.96,5.08,,47.5,79.2
1.55,154.6,5.07,1.54,154.36,5.06,,48.5,78.6
1.54,154.46,5.07,1.54,154.12,5.06,,49.7,78.4
1.54,153.86,5.05,1.53,153.4,5.03,,50.7,78
1.54,154.04,5.05,1.54,153.63,5.04,,51.7,78.4
1.53,152.84,5.01,1.53,152.51,5,,51.8,77.4
1.52,152.25,5,1.52,152,4.99,,52.5,76.9
1.51,150.5,4.94,1.5,150.43,4.94,,52.6,75.3
1.5,149.81,4.91,1.5,149.76,4.91,,52.7,74.8
1.48,148.44,4.87,1.49,148.61,4.88,,52.5,73.7
1.49,148.6,4.88,1.49,148.83,4.88,,52.4,73.7
1.5,149.8,4.91,1.5,149.97,4.92,,52.9,74.8
1.49,148.6,4.88,1.49,148.66,4.88,,52.9,73.4
1.49,148.52,4.87,1.48,148.46,4.87,,53,73.4
1.48,148.02,4.86,1.48,147.78,4.85,,53.1,72.4
1.47,147.19,4.83,1.47,146.82,4.82,,52.6,71.9
1.47,147.04,4.82,1.46,146.29,4.8,,52,71.6
1.47,147.09,4.83,1.46,146.07,4.79,,51.6,71.3
1.47,147.11,4.83,1.46,145.98,4.79,,50.9,71.2
