Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
161,165,15,122,0,0,13,120,TO,HS
143,170,13,122,-2,0,13,120,TO,HS
153,170,11,120,-2,-2,13,120,TO,HS
147,171,15,118,4,-2,13,120,TO,HS
152,172,24,118,9,0,39,118,FF,FF
154,169,34,115,10,-3,39,118,FF,FF
165,175,44,120,10,5,39,118,FF,FF
169,175,55,119,11,-1,39,118,FF,FF
178,171,66,109,11,-10,79,113,FF,FF
176,167,76,114,10,5,79,113,FF,FF
178,165,85,117,9,3,79,113,FF,FF
174,162,92,115,7,-2,79,113,FF,FF
175,161,98,106,6,-9,106,111,FF,FF
176,150,105,112,7,6,106,111,FF,FF
175,144,110,116,5,4,106,111,FF,FF
172,144,114,112,4,-4,106,111,FF,FF
173,139,117,113,3,1,120,110,HS,FF
174,142,121,110,4,-3,120,110,HS,FF
173,148,121,112,0,2,120,110,HS,FF
176,147,122,107,1,-5,120,110,HS,FF
176,156,117,110,-5,3,113,116,HS,FF
176,163,114,114,-3,4,113,116,HS,FF
177,171,112,119,-2,5,113,116,HS,FF
175,176,111,123,-1,4,113,116,HS,FF
175,177,111,126,0,3,108,129,FF,HS
173,176,109,135,-2,9,108,129,FF,HS
172,178,107,130,-2,-5,108,129,FF,HS
171,175,107,128,0,-2,108,129,FF,HS
166,175,110,131,3,3,118,127,HS,HS
159,169,115,127,5,-4,118,127,HS,HS
154,170,121,127,6,0,118,127,HS,HS
148,168,127,125,6,-2,118,127,HS,HS
147,169,124,125,-3,0,122,123,HS,HS
146,171,126,122,2,-3,122,123,HS,HS
152,172,122,124,-4,2,122,123,HS,HS
152,174,119,122,-3,-2,122,123,HS,HS
161,172,116,120,-3,-2,111,120,FF,HS
163,173,109,122,-7,2,111,120,FF,HS
169,171,109,122,0,0,111,120,FF,HS
178,169,112,116,3,-6,111,120,FF,HS
177,169,115,125,3,9,121,123,HS,HS
175,162,125,120,10,-5,121,123,HS,HS
176,161,124,122,-1,2,121,123,HS,HS
176,154,122,125,-2,3,121,123,HS,HS
176,148,124,121,2,-4,120,115,HS,FF
171,144,121,115,-3,-6,120,115,HS,FF
170,140,119,108,-2,-7,120,115,HS,FF
169,142,117,118,-2,10,120,115,HS,FF
169,142,116,111,-1,-7,116,113,HS,FF
170,147,115,110,-1,-1,116,113,HS,FF
171,148,115,111,0,1,116,113,HS,FF
175,157,118,120,3,9,116,113,HS,FF
