Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
161,165,15,122,0,0
143,170,13,122,-2,0
153,170,11,120,-2,-2
147,171,83,118,72,-2
152,172,117,118,34,0
154,169,109,115,-8,-3
165,175,114,120,5,5
169,175,126,119,12,-1
178,171,136,109,10,-10
176,167,134,114,-2,5
178,165,129,117,-5,3
174,162,126,115,-3,-2
175,161,130,81,4,-34
176,150,129,130,-1,49
175,144,127,131,-2,1
172,144,126,112,-1,-19
173,139,126,113,0,1
174,142,121,102,-5,-11
173,148,121,112,0,10
176,147,122,107,1,-5
176,156,117,121,-5,14
176,163,114,128,-3,7
177,171,112,134,-2,6
175,176,111,136,-1,2
175,177,111,137,0,1
173,176,109,135,-2,-2
172,178,107,130,-2,-5
171,175,107,128,0,-2
166,175,110,131,3,3
159,169,132,127,22,-4
154,170,139,127,7,0
148,168,127,125,-12,-2
147,169,124,125,-3,0
146,171,126,122,2,-3
152,172,113,124,-13,2
152,174,111,122,-2,-2
161,172,107,120,-4,-2
163,173,109,122,2,2
169,171,109,122,0,0
178,169,121,116,12,-6
177,169,125,125,4,9
175,162,125,120,0,-5
176,161,124,122,-1,2
176,154,122,125,-2,3
176,148,124,70,2,-55
171,144,121,69,-3,-1
170,140,119,132,-2,63
169,142,117,118,-2,-14
169,142,116,111,-1,-7
170,147,115,110,-1,-1
171,148,115,111,0,1
175,157,118,120,3,9
175,163,118,121,0,1
176,165,116,123,-2,2
176,171,116,124,0,1
176,174,115,127,-1,3
175,174,111,129,-4,2
174,176,108,126,-3,-3
171,176,103,127,-5,1
169,178,104,128,1,1
166,175,104,126,0,-2
162,170,118,124,14,-2
156,171,125,125,7,1
155,171,123,124,-2,-1
155,172,124,124,1,0
155,174,113,124,-11,0
158,173,102,122,-11,-2
162,174,103,121,1,-1
165,174,104,124,1,3
170,174,109,124,5,0
176,173,114,122,5,-2
177,172,119,122,5,0
174,172,121,127,2,5
174,168,116,121,-5,-6
176,168,115,124,-1,3
176,163,115,122,0,-2
177,159,115,124,0,2
174,152,114,68,-1,-56
168,145,112,66,-2,-2
167,139,110,65,-2,-1
167,141,110,137,0,72
166,138,109,137,-1,0
169,144,109,117,0,-20
171,144,110,118,1,1
172,152,110,114,0,-4
172,154,110,115,0,1
172,163,109,117,-1,2
171,169,107,116,-2,-1
155,175,102,121,-5,5
155,177,104,126,2,5
155,176,109,122,5,-4
155,175,114,120,5,-2
156,170,116,115,2,-5
156,169,127,114,11,-1
151,165,63,111,-64,-3
147,163,62,109,-1,-2
143,160,61,106,-1,-3
143,162,121,105,60,-1
148,163,127,103,6,-2
153,164,102,102,-25,-1
156,166,89,100,-13,-2
159,165,106,99,17,-1
165,163,110,95,4,-4
167,165,90,95,-20,0
171,165,95,94,5,-1
173,166,101,94,6,0
174,167,108,93,7,-1
175,167,108,92,0,-1
177,166,108,91,0,-1
177,165,106,89,-2,-2
176,163,106,86,0,-3
173,161,108,84,2,-2
164,157,110,79,2,-5
154,174,109,96,-1,17
136,151,106,27,-3,-69
107,152,143,26,37,-1
89,157,140,15,-3,-11
174,162,93,14,-47,-1
174,149,92,11,-1,-3
174,150,92,11,0,0
