Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.16,115.78,3.8,1.15,115.18,3.78,,38.5,49.9
1.13,112.76,3.7,1.15,115.01,3.77,,43.1,54.5
1.21,121.33,3.98,1.21,120.93,3.97,,32.5,56.9
1.3,130.28,4.27,1.29,129.12,4.24,,32.9,64.8
1.34,134.04,4.4,1.32,132.26,4.34,,29.8,65.9
1.33,132.59,4.35,1.31,130.69,4.29,,28.7,65.7
1.42,141.85,4.65,1.39,138.81,4.55,,51,67
1.37,137.45,4.51,1.35,134.62,4.42,,52.1,63.5
1.4,140.45,4.61,1.38,137.86,4.52,,54.3,65.9
1.52,151.7,4.98,1.5,149.64,4.91,,51.9,76.8
1.52,152.46,5,1.5,150.22,4.93,,53.8,76.7
1.5,150.23,4.93,1.48,148.37,4.87,,53.5,78.1
1.5,149.88,4.92,1.48,148.08,4.86,,54.7,78.1
1.53,152.99,5.02,1.51,151.06,4.96,,51.9,78.9
1.52,152.14,4.99,1.5,150.34,4.93,,55,78.3
1.51,151.3,4.96,1.5,149.59,4.91,,54.9,76.8
1.5,150.35,4.93,1.49,148.73,4.88,,53.6,76.4
1.49,149.34,4.9,1.48,148.11,4.86,,53.9,75.6
1.53,152.95,5.02,1.52,152.01,4.99,,52.2,78.7
1.52,151.75,4.98,1.51,150.87,4.95,,52.3,77.4
1.51,151.46,4.97,1.5,150.26,4.93,,54,76.5
1.51,151.15,4.96,1.5,150.26,4.93,,55.1,76.3
1.5,150.17,4.93,1.5,149.97,4.92,,51.4,76.2
1.5,150.33,4.93,1.5,149.61,4.91,,55.4,75.9
1.5,149.92,4.92,1.49,148.87,4.88,,52.9,75.3
1.49,148.63,4.88,1.48,147.91,4.85,,57,74.4
1.49,148.92,4.89,1.48,148.22,4.86,,51.3,74.7
1.49,148.89,4.88,1.48,148.35,4.87,,52.1,74.6
1.49,148.75,4.88,1.48,148.21,4.86,,51.5,74.6
1.49,149.17,4.89,1.49,148.52,4.87,,51.8,74.8
1.49,149.11,4.89,1.48,148.39,4.87,,51.7,74.9
1.49,149.16,4.89,1.49,148.53,4.87,,50.9,74.8
1.49,148.85,4.88,1.48,148.35,4.87,,51.2,74.7
1.49,149.2,4.9,1.49,148.65,4.88,,50.9,74.6
1.49,149.34,4.9,1.49,148.8,4.88,,50.9,74.8
1.5,149.92,4.92,1.5,149.59,4.91,,51,75.4
1.5,150.15,4.93,1.5,149.89,4.92,,51.3,75.6
1.5,150.5,4.94,1.5,150.14,4.93,,51.4,75.8
1.51,151.12,4.96,1.51,151.19,4.96,,51.8,76.3
1.51,151.2,4.96,1.51,151.25,4.96,,51.9,76.4
1.48,148.22,4.86,1.48,148.16,4.86,,51.5,73.4
1.48,147.83,4.85,1.48,147.71,4.85,,52.3,73.3
1.5,149.86,4.92,1.5,150.16,4.93,,52.9,75.6
1.49,149.01,4.89,1.49,149.4,4.9,,51.9,75.1
1.5,150.11,4.92,1.5,150.47,4.94,,52,75.8
1.49,149.15,4.89,1.49,149.32,4.9,,51.9,74.6
1.55,155.16,5.09,1.55,155.02,5.09,,51.7,80.3
1.53,152.84,5.01,1.52,151.91,4.98,,52.1,77.4
1.53,152.95,5.02,1.52,151.69,4.98,,52.1,77.2
1.54,154.45,5.07,1.53,153.24,5.03,,51.7,78.6
1.55,154.84,5.08,1.54,153.57,5.04,,52.6,79.2
1.56,155.65,5.11,1.54,153.78,5.05,,53.4,79.1
1.56,155.64,5.11,1.54,153.54,5.04,,53.5,79.1
1.56,156.36,5.13,1.54,154.44,5.07,,51.5,79.9
1.58,157.95,5.18,1.56,156.14,5.12,,51.7,81.6
1.55,155.22,5.09,1.54,153.53,5.04,,51.7,78.6
1.57,156.76,5.14,1.55,155.23,5.09,,51.8,80.2
1.56,155.86,5.11,1.54,154.43,5.07,,51.1,79.3
1.56,155.79,5.11,1.54,154.12,5.06,,51.1,79
1.56,156.5,5.13,1.55,155,5.09,,52.4,79.8
1.56,155.72,5.11,1.54,154.33,5.06,,52.6,78.9
1.55,155.09,5.09,1.54,153.69,5.04,,52.1,78.2
1.56,155.59,5.1,1.54,154.23,5.06,,51.1,78.5
1.54,154.3,5.06,1.53,153.09,5.02,,52.2,77.3
1.54,153.67,5.04,1.52,152.24,4.99,,51.8,76.4
1.54,153.71,5.04,1.53,152.66,5.01,,52.6,76.4
1.54,153.7,5.04,1.52,152.46,5,,52.4,76.4
1.53,153.45,5.03,1.52,152.03,4.99,,51.8,76.3
1.53,153.1,5.02,1.52,151.73,4.98,,51.3,76.1
1.53,152.69,5.01,1.52,151.53,4.97,,53.5,76
1.52,152.03,4.99,1.51,151.01,4.95,,53.2,75.4
1.51,151.45,4.97,1.5,150.46,4.94,,53.6,75.4
1.51,150.99,4.95,1.5,150.09,4.92,,52.8,74.9
1.51,151.32,4.96,1.5,150.43,4.94,,52.6,75.3
1.51,151.41,4.97,1.51,150.58,4.94,,52.1,75.2
1.51,151.3,4.96,1.51,150.64,4.94,,52.1,75.4
1.52,152.02,4.99,1.51,151.49,4.97,,51.9,76.2
1.52,152.37,5,1.52,151.72,4.98,,51.6,76.4
1.52,152.26,5,1.52,151.76,4.98,,51.2,76.8
1.53,152.63,5.01,1.52,152.25,5,,51.1,77.2
1.53,152.86,5.01,1.53,152.69,5.01,,50.6,77.3
1.53,153.14,5.02,1.53,153.16,5.03,,51.9,77.9
1.54,153.59,5.04,1.54,153.68,5.04,,52,78.1
1.54,153.79,5.05,1.54,153.86,5.05,,52,78.3
1.54,154.38,5.06,1.55,154.55,5.07,,51.8,78.9
1.54,153.95,5.05,1.54,154.22,5.06,,52,78.4
1.54,153.98,5.05,1.54,154.32,5.06,,51.6,78.6
1.55,154.71,5.08,1.55,155.23,5.09,,52.3,79.4
1.56,155.58,5.1,1.56,156.36,5.13,,52.9,80.5
1.56,156.22,5.13,1.57,156.86,5.15,,53,81.1
1.56,155.94,5.12,1.57,156.6,5.14,,53,80.9
1.58,158.17,5.19,1.59,158.93,5.21,,53.4,83.5
1.58,158.28,5.19,1.59,158.72,5.21,,53.7,83
1.6,160.23,5.26,1.6,160.26,5.26,,53.5,84.6
1.6,160.38,5.26,1.6,159.92,5.25,,53.8,84.3
1.58,157.73,5.17,1.57,156.81,5.14,,53.6,81.7
1.57,157.18,5.16,1.56,155.71,5.11,,53.3,80.4
