Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
79,89,57,82,0,0,54,79,TO,FF
67,43,47,85,-10,3,54,79,TO,FF
10,157,52,77,5,-8,54,79,TO,FF
81,163,60,74,8,-3,54,79,TO,FF
34,22,57,69,-3,-5,52,58,TO,TO
117,20,53,61,-4,-8,52,58,TO,TO
147,157,48,55,-5,-6,52,58,TO,TO
128,174,50,47,2,-8,52,58,TO,TO
131,155,53,51,3,4,59,56,TO,TO
142,170,57,54,4,3,59,56,TO,TO
150,169,62,58,5,4,59,56,TO,TO
163,173,67,64,5,6,59,56,TO,TO
168,174,73,71,6,7,83,79,FF,FF
172,167,80,77,7,6,83,79,FF,FF
176,169,87,81,7,4,83,79,FF,FF
176,172,94,87,7,6,83,79,FF,FF
176,176,101,90,7,3,110,101,FF,FF
178,171,107,99,6,9,110,101,FF,FF
177,165,112,106,5,7,110,101,FF,FF
177,159,122,110,10,4,110,101,FF,FF
176,130,118,113,-4,3,119,115,FF,FF
175,122,123,120,5,7,119,115,FF,FF
174,136,116,116,-7,-4,119,115,FF,FF
173,144,121,111,5,-5,119,115,FF,FF
174,144,124,105,3,-6,123,96,HS,FF
177,140,120,99,-4,-6,123,96,HS,FF
176,140,123,94,3,-5,123,96,HS,FF
174,136,126,88,3,-6,123,96,HS,FF
176,143,134,87,8,-1,127,94,HS,FF
176,139,133,91,-1,4,127,94,HS,FF
176,146,125,98,-8,7,127,94,HS,FF
176,150,119,103,-6,5,127,94,HS,FF
178,157,115,111,-4,8,123,119,HS,FF
177,162,120,119,5,8,123,119,HS,FF
178,170,124,122,4,3,123,119,HS,FF
178,175,133,126,9,4,123,119,HS,FF
179,178,131,129,-2,3,121,137,FF,HS
179,174,121,139,-10,10,121,137,FF,HS
179,168,119,141,-2,2,121,137,FF,HS
172,167,114,140,-5,-1,121,137,FF,HS
165,171,118,138,4,-2,118,138,FF,HS
166,173,128,137,10,-1,118,138,FF,HS
174,172,118,138,-10,1,118,138,FF,HS
168,172,110,139,-8,1,118,138,FF,HS
169,177,104,135,-6,-4,97,132,FF,HS
168,177,99,134,-5,-1,97,132,FF,HS
163,179,95,131,-4,-3,97,132,FF,HS
150,176,91,129,-4,-2,97,132,FF,HS
147,176,82,128,-9,-1,77,126,FF,FF
137,174,79,125,-3,-3,77,126,FF,FF
137,175,73,126,-6,1,77,126,FF,FF
132,176,76,126,3,0,77,126,FF,FF
129,176,82,133,6,7,88,127,FF,FF
136,178,87,125,5,-8,88,127,FF,FF
136,179,91,126,4,1,88,127,FF,FF
149,177,95,126,4,0,88,127,FF,FF
150,177,100,124,5,-2,106,121,FF,FF
157,176,104,123,4,-1,106,121,FF,FF
167,178,108,120,4,-3,106,121,FF,FF
175,176,112,118,4,-2,106,121,FF,FF
177,172,116,116,4,-2,122,108,FF,FF
176,142,121,112,5,-4,122,108,FF,FF
170,163,124,107,3,-5,122,108,FF,FF
172,141,128,98,4,-9,122,108,FF,FF
176,140,130,96,2,-2,133,98,HS,FF
177,165,137,98,7,2,133,98,HS,FF
179,155,134,101,-3,3,133,98,HS,FF
176,157,132,99,-2,-2,133,98,HS,FF
175,138,130,102,-2,3,129,102,HS,FF
172,142,129,106,-1,4,129,102,HS,FF
176,141,129,103,0,-3,129,102,HS,FF
175,139,128,99,-1,-4,129,102,HS,FF
176,136,127,94,-1,-5,127,93,HS,FF
176,138,127,90,0,-4,127,93,HS,FF
177,135,126,91,-1,1,127,93,HS,FF
177,140,131,98,5,7,127,93,HS,FF
178,143,128,106,-3,8,125,117,HS,FF
179,144,127,113,-1,7,125,117,HS,FF
179,151,125,121,-2,8,125,117,HS,FF
178,158,123,131,-2,10,125,117,HS,FF
177,161,118,125,-5,-6,115,131,FF,HS
176,169,117,130,-1,5,115,131,FF,HS
176,175,116,132,-1,2,115,131,FF,HS
177,175,111,139,-5,7,115,131,FF,HS
163,172,106,137,-5,-2,108,134,FF,HS
168,169,108,136,2,-1,108,134,FF,HS
176,170,110,135,2,-1,108,134,FF,HS
176,168,109,130,-1,-5,108,134,FF,HS
169,171,106,128,-3,-2,103,129,FF,HS
175,172,96,132,-10,4,103,129,FF,HS
177,173,102,130,6,-2,103,129,FF,HS
159,176,109,126,7,-4,103,129,FF,HS
165,177,111,125,2,-1,117,124,FF,FF
159,179,118,124,7,-1,117,124,FF,FF
150,178,122,124,4,0,117,124,FF,FF
143,177,118,123,-4,-1,117,124,FF,FF
137,176,113,122,-5,-1,106,121,FF,FF
133,176,107,121,-6,-1,106,121,FF,FF
133,176,100,121,-7,0,106,121,FF,FF
134,177,107,121,7,0,106,121,FF,FF
132,179,110,120,3,-1,109,119,FF,FF
141,178,106,119,-4,-1,109,119,FF,FF
144,177,110,120,4,1,109,119,FF,FF
151,177,113,119,3,-1,109,119,FF,FF
159,176,117,112,4,-7,126,112,HS,FF
167,176,127,114,10,2,126,112,HS,FF
176,176,131,113,4,-1,126,112,HS,FF
178,157,130,109,-1,-4,126,112,HS,FF
176,156,135,106,5,-3,131,98,HS,FF
179,155,131,96,-4,-10,131,98,HS,FF
178,151,130,94,-1,-2,131,98,HS,FF
176,176,131,97,1,3,131,98,HS,FF
177,176,131,107,0,10,127,98,HS,FF
178,138,128,101,-3,-6,127,98,HS,FF
175,141,126,95,-2,-6,127,98,HS,FF
177,145,125,91,-1,-4,127,98,HS,FF
174,144,123,95,-2,4,122,98,FF,FF
177,149,123,99,0,4,122,98,FF,FF
