Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
152,158,32,19,0,0,42,11,FF,TO
132,168,42,15,10,-4,42,11,FF,TO
128,162,52,5,10,-10,42,11,FF,TO
175,158,43,5,-9,0,42,11,FF,TO
165,156,36,4,-7,-1,31,16,TO,TO
168,150,31,9,-5,5,31,16,TO,TO
163,152,26,20,-5,11,31,16,TO,TO
158,155,34,31,8,11,31,16,TO,TO
156,161,44,43,10,12,60,58,FF,FF
147,166,55,54,11,11,60,58,FF,FF
139,163,66,64,11,10,60,58,FF,FF
134,168,77,73,11,9,60,58,FF,FF
128,170,87,81,10,8,100,90,FF,FF
122,171,96,88,9,7,100,90,FF,FF
117,171,105,94,9,6,100,90,FF,FF
115,169,113,99,8,5,100,90,FF,FF
115,176,120,104,7,5,127,111,FF,FF
109,172,126,109,6,5,127,111,FF,FF
113,176,131,114,5,5,127,111,FF,FF
118,172,134,118,3,4,127,111,FF,FF
108,176,139,123,5,5,143,127,HS,HS
114,177,148,125,9,2,143,127,HS,HS
114,172,146,128,-2,3,143,127,HS,HS
121,170,142,135,-4,7,143,127,HS,HS
123,168,140,134,-2,-1,135,133,HS,HS
129,168,134,134,-6,0,135,133,HS,HS
129,166,135,133,1,-1,135,133,HS,HS
133,166,131,132,-4,-1,135,133,HS,HS
133,169,131,133,0,1,122,134,FF,HS
143,170,126,132,-5,-1,122,134,FF,HS
172,172,117,134,-9,2,122,134,FF,HS
174,174,114,138,-3,4,122,134,FF,HS
175,176,119,129,5,-9,118,119,FF,FF
177,177,122,121,3,-8,118,119,FF,FF
171,171,114,111,-8,-10,118,119,FF,FF
167,173,120,116,6,5,118,119,FF,FF
158,168,129,119,9,3,123,124,FF,FF
163,168,127,128,-2,9,123,124,FF,FF
171,155,121,122,-6,-6,123,124,FF,FF
179,159,117,127,-4,5,123,124,FF,FF
179,152,113,120,-4,-7,110,119,FF,FF
179,147,111,113,-2,-7,110,119,FF,FF
178,150,109,117,-2,4,110,119,FF,FF
177,153,108,126,-1,9,110,119,FF,FF
175,161,107,127,-1,1,108,131,FF,HS
172,163,108,136,1,9,108,131,FF,HS
171,173,114,133,6,-3,108,131,FF,HS
169,176,106,129,-8,-4,108,131,FF,HS
172,176,104,125,-2,-4,104,131,FF,HS
173,172,102,129,-2,4,104,131,FF,HS
176,167,110,135,8,6,104,131,FF,HS
173,177,100,136,-10,1,104,131,FF,HS
172,176,95,135,-5,-1,91,135,FF,HS
168,176,86,138,-9,3,91,135,FF,HS
170,177,88,135,2,-3,91,135,FF,HS
171,177,95,133,7,-2,91,135,FF,HS
172,177,91,135,-4,2,89,134,FF,HS
172,178,89,135,-2,0,89,134,FF,HS
172,177,88,134,-1,-1,89,134,FF,HS
177,177,91,134,3,0,89,134,FF,HS
175,175,93,132,2,-2,95,130,FF,HS
174,175,100,131,7,-1,95,130,FF,HS
174,175,96,129,-4,-2,95,130,FF,HS
170,176,91,129,-5,0,95,130,FF,HS
170,175,101,130,10,1,108,128,FF,HS
168,173,106,127,5,-3,108,128,FF,HS
174,174,111,127,5,0,108,128,FF,HS
168,172,115,128,4,1,108,128,FF,HS
166,169,115,126,0,-2,117,118,FF,FF
164,168,114,122,-1,-4,117,118,FF,FF
167,169,116,116,2,-6,117,118,FF,FF
165,169,126,108,10,-8,117,118,FF,FF
166,165,122,111,-4,3,127,112,FF,FF
166,166,124,116,2,5,127,112,FF,FF
166,166,130,114,6,-2,127,112,FF,FF
168,153,134,107,4,-7,127,112,FF,FF
168,153,125,111,-9,4,126,107,FF,FF
170,152,128,105,3,-6,126,107,FF,FF
172,153,126,105,-2,0,126,107,FF,FF
173,147,127,108,1,3,126,107,FF,FF
174,144,127,102,0,-6,129,105,FF,FF
173,149,131,109,4,7,129,105,FF,FF
172,157,131,104,0,-5,129,105,FF,FF
171,163,129,107,-2,3,129,105,FF,FF
171,168,128,110,-1,3,125,115,FF,FF
171,171,128,113,0,3,125,115,FF,FF
173,175,122,115,-6,2,125,115,FF,FF
173,176,122,125,0,10,125,115,FF,FF
173,176,125,130,3,5,122,127,FF,HS
172,174,121,123,-4,-7,122,127,FF,HS
171,175,122,131,1,8,122,127,FF,HS
172,177,120,124,-2,-7,122,127,FF,HS
170,177,116,124,-4,0,116,122,FF,FF
174,179,116,125,0,1,116,122,FF,FF
173,178,118,123,2,-2,116,122,FF,FF
174,177,117,118,-1,-5,116,122,FF,FF
175,175,117,117,0,-1,118,110,FF,FF
176,171,116,109,-1,-8,118,110,FF,FF
179,165,118,106,2,-3,118,110,FF,FF
177,156,121,108,3,2,118,110,FF,FF
179,154,129,111,8,3,118,119,FF,FF
177,153,122,120,-7,9,118,119,FF,FF
177,153,112,122,-10,2,118,119,FF,FF
175,155,111,124,-1,2,118,119,FF,FF
172,158,116,126,5,2,113,129,FF,HS
174,163,111,129,-5,3,113,129,FF,HS
171,168,112,131,1,2,113,129,FF,HS
171,171,116,132,4,1,113,129,FF,HS
171,173,119,132,3,0,118,131,FF,HS
170,174,114,134,-5,2,118,131,FF,HS
168,170,119,133,5,-1,118,131,FF,HS
167,163,122,127,3,-6,118,131,FF,HS
165,163,124,126,2,-1,118,123,FF,FF
170,157,114,126,-10,0,118,123,FF,FF
168,156,120,123,6,-3,118,123,FF,FF
169,155,114,118,-6,-5,118,123,FF,FF
170,152,114,112,0,-6,115,104,FF,FF
175,149,115,106,1,-6,115,104,FF,FF
174,147,116,96,1,-10,115,104,FF,FF
179,148,123,97,7,1,115,104,FF,FF
