Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
174,137,114,116,0,0
166,134,16,80,-98,-36
171,141,46,140,30,60
173,132,22,132,-24,-8
170,138,24,105,2,-27
173,149,19,15,-5,-90
170,157,15,12,-4,-3
168,153,22,138,7,126
171,162,20,128,-2,-10
169,169,30,125,10,-3
168,169,134,124,104,-1
170,170,91,136,-43,12
168,175,88,132,-3,-4
165,175,84,135,-4,3
162,175,81,135,-3,0
162,173,81,130,0,-5
166,171,80,129,-1,-1
170,162,133,126,53,-3
164,165,135,126,2,0
153,166,134,126,-1,0
153,167,73,124,-61,-2
151,167,135,123,62,-1
149,169,129,124,-6,1
148,168,127,125,-2,1
147,170,125,125,-2,0
152,171,125,125,0,0
158,171,128,124,3,-1
155,173,128,123,0,-1
161,174,124,122,-4,-1
162,175,126,116,2,-6
168,175,127,119,1,3
168,175,129,118,2,-1
171,176,130,120,1,2
174,176,136,119,6,-1
173,176,137,115,1,-4
175,173,135,115,-2,0
172,174,133,118,-2,3
173,175,136,120,3,2
169,173,132,123,-4,3
170,169,133,125,1,2
170,167,132,127,-1,2
170,159,130,76,-2,-51
170,158,130,129,0,53
172,159,133,113,3,-16
174,154,131,129,-2,16
173,153,129,122,-2,-7
174,153,127,117,-2,-5
174,155,126,118,-1,1
173,162,124,125,-2,7
173,161,125,125,1,0
173,166,123,125,-2,0
173,172,122,128,-1,3
174,171,122,127,0,-1
174,174,122,129,0,2
174,175,120,129,-2,0
174,171,119,128,-1,-1
175,171,118,128,-1,0
176,159,118,120,0,-8
173,158,117,122,-1,2
169,151,114,116,-3,-6
162,152,124,116,10,0
157,155,133,116,9,0
154,156,121,114,-12,-2
150,158,130,114,9,0
146,161,127,114,-3,0
149,163,123,114,-4,0
147,166,115,114,-8,0
153,168,120,114,5,0
155,170,122,116,2,2
162,172,122,116,0,0
167,175,128,117,6,1
170,176,128,116,0,-1
173,176,130,115,2,-1
175,171,131,110,1,-5
176,172,129,110,-2,0
175,174,130,110,1,0
175,175,129,109,-1,-1
170,175,127,108,-2,-1
169,170,128,108,1,0
169,168,127,116,-1,8
171,160,127,129,0,13
171,154,126,136,-1,7
172,149,127,132,1,-4
174,147,127,125,0,-7
175,143,126,126,-1,1
175,145,126,129,0,3
176,145,125,116,-1,-13
176,146,124,115,-1,-1
176,151,122,119,-2,4
176,153,121,122,-1,3
176,163,119,124,-2,2
175,172,119,125,0,1
175,176,116,129,-3,4
175,176,115,129,-1,0
175,178,114,126,-1,-3
175,174,112,124,-2,-2
176,172,113,124,1,0
177,160,113,117,0,-7
176,162,113,118,0,1
171,161,112,116,-1,-2
172,162,110,117,-2,1
172,162,114,117,4,0
173,164,107,116,-7,-1
169,167,113,117,6,1
170,170,116,118,3,1
167,170,117,119,1,1
167,171,118,121,1,2
165,172,117,121,-1,0
165,173,117,121,0,0
167,173,126,121,9,0
168,174,123,121,-3,0
170,175,122,120,-1,-1
169,174,123,120,1,0
173,174,126,119,3,-1
172,173,124,118,-2,-1
173,172,125,115,1,-3
170,172,122,112,-3,-3
167,171,120,109,-2,-3
165,167,120,113,0,4
166,166,125,113,5,0
