Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
174,137,114,116,0,0,102,114,FF,TO
166,134,107,107,-7,-9,102,114,FF,TO
171,141,99,115,-8,8,102,114,FF,TO
173,132,90,119,-9,4,102,114,FF,TO
170,138,81,115,-9,-4,67,104,FF,TO
173,149,72,108,-9,-7,67,104,FF,TO
170,157,63,98,-9,-10,67,104,FF,TO
168,153,55,95,-8,-3,67,104,FF,TO
171,162,48,97,-7,2,46,106,TO,TO
169,169,43,104,-5,7,46,106,TO,TO
168,169,46,109,3,5,46,106,TO,TO
170,170,50,115,4,6,46,106,TO,TO
168,175,55,119,5,4,61,124,FF,HS
165,175,59,123,4,4,61,124,FF,HS
162,175,64,126,5,3,61,124,FF,HS
162,173,68,130,4,4,61,124,FF,HS
166,171,71,129,3,-1,79,126,FF,HS
170,162,76,126,5,-3,79,126,FF,HS
164,165,82,126,6,0,79,126,FF,HS
153,166,89,126,7,0,79,126,FF,HS
153,167,91,124,2,-2,97,124,FF,HS
151,167,95,123,4,-1,97,124,FF,HS
149,169,99,124,4,1,97,124,FF,HS
148,168,103,125,4,1,97,124,FF,HS
147,170,108,125,5,0,113,124,FF,HS
152,171,112,125,4,0,113,124,FF,HS
158,171,116,124,4,-1,113,124,FF,HS
155,173,119,123,3,-1,113,124,FF,HS
161,174,124,122,5,-1,126,118,HS,HS
162,175,126,116,2,-6,126,118,HS,HS
168,175,127,119,1,3,126,118,HS,HS
168,175,129,118,2,-1,126,118,HS,HS
171,176,130,120,1,2,134,117,HS,FF
174,176,136,119,6,-1,134,117,HS,FF
173,176,137,115,1,-4,134,117,HS,FF
175,173,135,115,-2,0,134,117,HS,FF
172,174,133,118,-2,3,133,121,HS,HS
173,175,136,120,3,2,133,121,HS,HS
169,173,132,123,-4,3,133,121,HS,HS
170,169,133,125,1,2,133,121,HS,HS
170,167,132,127,-1,2,131,120,HS,HS
170,159,130,123,-2,-4,131,120,HS,HS
170,158,130,117,0,-6,131,120,HS,HS
172,159,133,113,3,-4,131,120,HS,HS
174,154,131,117,-2,4,128,118,HS,HS
173,153,129,122,-2,5,128,118,HS,HS
174,153,127,117,-2,-5,128,118,HS,HS
174,155,126,118,-1,1,128,118,HS,HS
173,162,124,125,-2,7,123,125,FF,HS
173,161,125,125,1,0,123,125,FF,HS
173,166,123,125,-2,0,123,125,FF,HS
173,172,122,128,-1,3,123,125,FF,HS
174,171,122,127,0,-1,120,128,FF,HS
174,174,122,129,0,2,120,128,FF,HS
174,175,120,129,-2,0,120,128,FF,HS
174,171,119,128,-1,-1,120,128,FF,HS
175,171,118,128,-1,0,116,121,FF,HS
176,159,118,120,0,-8,116,121,FF,HS
173,158,117,122,-1,2,116,121,FF,HS
169,151,114,116,-3,-6,116,121,FF,HS
162,152,124,116,10,0,129,115,HS,FF
157,155,133,116,9,0,129,115,HS,FF
154,156,130,114,-3,-2,129,115,HS,FF
150,158,130,114,0,0,129,115,HS,FF
146,161,127,114,-3,0,121,114,FF,TO
149,163,123,114,-4,0,121,114,FF,TO
147,166,115,114,-8,0,121,114,FF,TO
153,168,120,114,5,0,121,114,FF,TO
155,170,122,116,2,2,125,116,HS,FF
162,172,122,116,0,0,125,116,HS,FF
167,175,128,117,6,1,125,116,HS,FF
170,176,128,116,0,-1,125,116,HS,FF
173,176,130,115,2,-1,130,111,HS,TO
175,171,131,110,1,-5,130,111,HS,TO
176,172,129,110,-2,0,130,111,HS,TO
175,174,130,110,1,0,130,111,HS,TO
175,175,129,109,-1,-1,127,110,HS,TO
170,175,127,108,-2,-1,127,110,HS,TO
169,170,128,108,1,0,127,110,HS,TO
169,168,127,116,-1,8,127,110,HS,TO
171,160,127,119,0,3,126,124,HS,HS
171,154,126,123,-1,4,126,124,HS,HS
172,149,127,132,1,9,126,124,HS,HS
174,147,127,125,0,-7,126,124,HS,HS
175,143,126,126,-1,1,125,123,HS,HS
175,145,126,129,0,3,125,123,HS,HS
176,145,125,125,-1,-4,125,123,HS,HS
176,146,124,115,-1,-10,125,123,HS,HS
176,151,122,119,-2,4,120,122,FF,HS
176,153,121,122,-1,3,120,122,FF,HS
176,163,119,124,-2,2,120,122,FF,HS
175,172,119,125,0,1,120,122,FF,HS
175,176,116,129,-3,4,114,127,FF,HS
175,176,115,129,-1,0,114,127,FF,HS
175,178,114,126,-1,-3,114,127,FF,HS
175,174,112,124,-2,-2,114,127,FF,HS
176,172,113,124,1,0,112,118,FF,HS
177,160,113,117,0,-7,112,118,FF,HS
176,162,113,118,0,1,112,118,FF,HS
171,161,112,116,-1,-2,112,118,FF,HS
172,162,110,117,-2,1,111,116,FF,FF
172,162,114,117,4,0,111,116,FF,FF
173,164,107,116,-7,-1,111,116,FF,FF
169,167,113,117,6,1,111,116,FF,FF
170,170,116,118,3,1,117,119,FF,HS
167,170,117,119,1,1,117,119,FF,HS
167,171,118,121,1,2,117,119,FF,HS
165,172,117,121,-1,0,117,119,FF,HS
165,173,117,121,0,0,122,120,FF,HS
167,173,126,121,9,0,122,120,FF,HS
168,174,123,121,-3,0,122,120,FF,HS
170,175,122,120,-1,-1,122,120,FF,HS
169,174,123,120,1,0,124,118,HS,HS
173,174,126,119,3,-1,124,118,HS,HS
172,173,124,118,-2,-1,124,118,HS,HS
173,172,125,115,1,-3,124,118,HS,HS
170,172,122,112,-3,-3,120,111,FF,TO
167,171,120,109,-2,-3,120,111,FF,TO
165,167,120,113,0,4,120,111,FF,TO
166,166,125,113,5,0,120,111,FF,TO
