Difference Between AL & AR 
0.122976
0.12044
0.2271
0.321385
0.407918
0.482817
0.535717
0.547203
0.554601
0.558215
0.538731
0.495842
0.432774
0.38212
0.315368
0.220003
0.113871
0.0936389
0.185947
0.275845
0.371815
0.45314
0.527444
0.588905
0.589614
0.586137
0.581562
0.547645
0.433469
0.391436
0.317584
0.245919
0.132744
0.0772787
0.179868
0.276885
0.389337
0.465893
0.541006
0.586504
0.583211
0.554111
0.517473
0.461997
0.394879
0.370627
0.33305
0.21735
0.129702
0.0860639
0.186849
0.286375
0.394809
0.477644
0.549732
0.59638
0.58988
0.57981
0.51302
0.439039
0.402179
0.349328
0.271666
0.184572
0.116222
0.119131
0.225578
0.339671
0.446507
0.507419
0.551501
0.554498
0.581453
0.545828
0.523752
0.476368
0.411589
0.336557
0.266382
0.180616
0.132761
0.231581
0.244122
0.269763
0.208559
0.395197
0.759986
0.799295
0.770821
0.526952
0.595306
0.850773
0.396303
0.00393559
0.392759
0.360451
0.366293
0.375728
0.408881
0.423978
0.402642
0.421396
0.280117
0.179806
0.0904916
0.0885258
0.10511
0.185526
0.265744
0.35099
0.41954
0.472633
0.499245
0.509909
0.523904
0.510742
0.507692
0.432957
0.418872
0.395068
