Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,WristLeft X,Y,Z,WristRight X,Y,Z,ElbowLeft X,Y,Z,ElbowRight X,Y,Z,SholdD,LSHD,RSHD,HIPD,LWristSpineD,RWristSpineD, ShoulDX, HipDX 
-0.119019,-0.196945,4.43487,-0.130825,-0.112197,4.50511,-0.143009,0.204281,4.39087,-0.13995,0.562343,4.34335,0.00866366,-0.15819,4.47228,-0.0097365,-0.0922163,4.51294,-0.0010819,0.264635,4.27757,-0.00469816,0.580649,4.36289,-0.0728696,0.575831,4.38614,-0.0686892,0.843999,4.32789,-0.0643886,1.10635,4.25929,-0.0627567,1.22682,4.2234,-0.214921,0.971773,4.25447,0.0834401,1.01214,4.29741,-0.301125,0.50526,4.26879,0.138068,0.533428,4.33386,-0.263433,0.724132,4.3015,0.113074,0.755057,4.35621,0.304127,0.425622,0.445245,0.137876,0.415047,0.373147,0.298361,0.135251
-0.117563,-0.197622,4.4327,-0.12407,-0.107377,4.49788,-0.142891,0.205401,4.38807,-0.147027,0.558045,4.32026,-0.0354919,-0.189575,4.38281,-0.0266549,-0.110124,4.42711,0.00711461,0.191038,4.2465,-0.0112719,0.574467,4.3442,-0.0797386,0.570548,4.36545,-0.0709897,0.841142,4.31064,-0.0630505,1.10535,4.24441,-0.0600055,1.2246,4.19872,-0.221279,0.975446,4.22329,0.0792541,1.01033,4.27754,-0.289005,0.542782,4.22065,0.144645,0.527333,4.29817,-0.256814,0.757159,4.25859,0.112327,0.741961,4.33376,0.307376,0.434904,0.450131,0.138823,0.380327,0.38096,0.300533,0.135755
-0.117797,-0.196839,4.43282,-0.124927,-0.107753,4.49796,-0.143728,0.269951,4.3319,-0.153387,0.546384,4.27822,0.000311047,-0.164815,4.19666,-0.0169134,-0.115565,4.29835,-0.00230704,0.250401,4.19588,-0.0187468,0.568408,4.30214,-0.0867327,0.561733,4.32346,-0.0757324,0.83345,4.25825,-0.064223,1.09977,4.18544,-0.0688804,1.21522,4.1527,-0.216963,0.954785,4.1728,0.0742027,1.00303,4.22745,-0.299229,0.518742,4.16219,0.141753,0.531686,4.24794,-0.264472,0.73019,4.21188,0.10641,0.742315,4.30149,0.300154,0.426551,0.450683,0.138511,0.397766,0.372112,0.291166,0.13464
-0.118346,-0.196661,4.43036,-0.126752,-0.106375,4.49681,-0.150612,0.270146,4.32652,-0.155656,0.542759,4.25698,-0.0169105,-0.218726,4.10571,-0.0248971,-0.126838,4.19268,-0.00997648,0.193423,4.15268,-0.0215056,0.563929,4.27485,-0.089261,0.557649,4.29909,-0.0758042,0.821634,4.23334,-0.0616388,1.07628,4.1542,-0.0671261,1.2091,4.12812,-0.222788,0.948962,4.1466,0.0682219,0.994724,4.18896,-0.299419,0.498152,4.15295,0.150462,0.52696,4.23496,-0.271372,0.713982,4.16482,0.093115,0.736639,4.25578,0.297616,0.426255,0.448345,0.136981,0.401381,0.371526,0.29101,0.134151
-0.120035,-0.198477,4.42458,-0.127038,-0.106011,4.49436,-0.156195,0.261533,4.30259,-0.154851,0.529568,4.21595,-0.0154955,-0.222737,3.99767,-0.0160578,-0.13523,4.10292,-0.0158529,0.248219,4.12151,-0.0208731,0.5452,4.23498,-0.0885481,0.541618,4.25864,-0.0844533,0.812967,4.19154,-0.0804272,1.07811,4.11322,-0.0685044,1.19296,4.08128,-0.225133,0.943715,4.11343,0.0690943,0.982516,4.17018,-0.286648,0.505426,4.0821,0.145412,0.509812,4.18835,-0.273139,0.717916,4.13408,0.0995093,0.720086,4.22551,0.302153,0.432399,0.451151,0.136222,0.38398,0.380462,0.294227,0.133978
-0.120672,-0.198493,4.42425,-0.12721,-0.106226,4.49293,-0.159039,0.253688,4.28453,-0.159326,0.518019,4.18754,0.00385695,-0.190977,3.90885,-0.0127639,-0.132234,4.02459,-0.00896064,0.186677,4.09432,-0.0248144,0.534634,4.20761,-0.0927951,0.530504,4.23084,-0.0819434,0.804062,4.16816,-0.0719219,1.07093,4.09343,-0.0762411,1.18685,4.05881,-0.233117,0.921554,4.07231,0.0707055,0.958384,4.11809,-0.286158,0.491308,4.03219,0.144423,0.503087,4.16212,-0.271917,0.701326,4.08295,0.0911187,0.720823,4.1844,0.309451,0.426103,0.443512,0.137013,0.3975,0.376649,0.303822,0.134512
-0.121206,-0.198664,4.42442,-0.127627,-0.109275,4.49213,-0.158465,0.176842,4.29693,-0.159492,0.50536,4.1423,-0.0154768,-0.206891,3.85301,-0.0158318,-0.115823,3.96825,-0.0146219,0.245303,4.06305,-0.0249122,0.527207,4.16941,-0.0929352,0.520529,4.18925,-0.08659,0.789773,4.11765,-0.080084,1.05377,4.03895,-0.0806736,1.17278,4.01305,-0.223612,0.915721,4.03839,0.0685844,0.960187,4.08106,-0.290439,0.475489,4.01525,0.133746,0.507643,4.1283,-0.264253,0.684176,4.06267,0.0906275,0.716687,4.14754,0.298624,0.428141,0.451686,0.13901,0.388347,0.358132,0.292196,0.13458
-0.122317,-0.197715,4.42397,-0.126795,-0.0866772,4.46596,-0.161213,0.2536,4.20363,-0.162946,0.50323,4.1108,-0.0150653,-0.241297,3.813,-0.0145019,-0.156943,3.93503,-0.0173547,0.174133,4.00839,-0.0294734,0.520261,4.12063,-0.0969798,0.516101,4.14939,-0.0825201,0.785634,4.08951,-0.0689153,1.04872,4.01435,-0.0812079,1.16677,3.98904,-0.224843,0.912825,3.98986,0.0628538,0.951271,4.0426,-0.283272,0.463922,3.98609,0.142447,0.47609,4.1043,-0.263343,0.676816,4.01266,0.0882796,0.683106,4.10257,0.295007,0.431539,0.447642,0.134913,0.393059,0.382944,0.287696,0.133472
-0.122523,-0.193048,4.42061,-0.129176,-0.0972308,4.44596,-0.162439,0.242866,4.17698,-0.164582,0.481542,4.06077,-0.0262292,-0.261083,3.79247,-0.0222385,-0.170704,3.90675,-0.0190736,0.164445,3.96341,-0.0308351,0.501297,4.0746,-0.0985078,0.495411,4.10089,-0.0836855,0.764394,4.03999,-0.0688449,1.02729,3.96863,-0.0744305,1.14856,3.93006,-0.223052,0.897393,3.95525,0.0620272,0.937602,3.99897,-0.283285,0.442313,3.92263,0.142943,0.443722,4.0675,-0.264047,0.653604,3.97647,0.0954982,0.653907,4.05696,0.291202,0.432996,0.452443,0.135904,0.396674,0.393633,0.28508,0.133747
-0.141344,-0.223572,4.417,-0.122032,-0.138857,4.43591,-0.15498,0.160348,4.16042,-0.163965,0.491749,4.01099,-0.0277762,-0.272138,3.78392,-0.0259833,-0.18676,3.88811,-0.0204578,0.164039,3.93288,-0.0290006,0.492229,4.03026,-0.09728,0.495804,4.05459,-0.0845756,0.76421,4.00193,-0.0714217,1.0266,3.93792,-0.0733895,1.1487,3.90652,-0.220078,0.899093,3.90875,0.0665999,0.912876,3.95398,-0.274372,0.443786,3.88549,0.127922,0.440391,4.0211,-0.264453,0.653724,3.95041,0.0979699,0.654759,4.01437,0.290552,0.423712,0.438066,0.136334,0.390196,0.38779,0.286678,0.134964
