Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
167,131,120,113,0,0
171,134,124,120,4,7
167,145,120,99,-4,-21
169,154,119,129,-1,30
169,161,115,132,-4,3
169,173,113,128,-2,-4
169,173,108,143,-5,15
162,174,121,137,13,-6
167,170,126,137,5,0
161,170,122,136,-4,-1
157,165,113,133,-9,-3
146,167,136,135,23,2
140,163,66,131,-70,-4
137,166,66,132,0,1
137,169,120,132,54,0
145,169,121,130,1,-2
145,167,110,125,-11,-5
148,171,122,126,12,1
153,174,99,122,-23,-4
158,171,126,121,27,-1
165,176,132,121,6,0
172,175,130,119,-2,-2
178,170,131,126,1,7
178,173,137,112,6,-14
174,171,137,123,0,11
174,173,134,121,-3,-2
165,164,136,112,2,-9
168,157,135,126,-1,14
163,134,128,120,-7,-6
166,131,128,61,0,-59
168,135,131,65,3,4
162,139,126,131,-5,66
165,142,132,107,6,-24
169,146,132,117,0,10
171,149,122,128,-10,11
175,153,122,124,0,-4
175,163,120,130,-2,6
173,171,136,136,16,6
174,175,104,138,-32,2
172,176,102,138,-2,0
172,172,81,131,-21,-7
168,170,78,135,-3,4
166,164,76,132,-2,-3
163,162,74,129,-2,-3
155,166,73,130,-1,1
139,168,65,128,-8,-2
142,166,116,125,51,-3
145,165,118,123,2,-2
143,165,122,126,4,3
147,171,114,129,-8,3
149,174,95,114,-19,-15
157,176,128,120,33,6
165,178,128,119,0,-1
171,175,134,118,6,-1
176,175,133,115,-1,-3
176,169,134,113,1,-2
172,169,129,122,-5,9
167,164,127,71,-2,-51
163,156,124,69,-3,-2
163,137,124,64,0,-5
164,135,122,62,-2,-2
167,135,122,64,0,2
165,136,119,68,-3,4
164,134,95,73,-24,5
166,142,130,81,35,8
170,146,124,130,-6,49
175,151,102,135,-22,5
172,157,110,129,8,-6
158,167,104,136,-6,7
172,174,117,123,13,-13
173,174,117,124,0,1
169,169,119,119,2,-5
168,164,134,113,15,-6
153,164,65,110,-69,-3
146,168,62,111,-3,1
141,162,61,104,-1,-7
132,162,60,104,-1,0
133,156,64,97,4,-7
134,157,67,93,3,-4
137,161,136,89,69,-4
138,166,70,91,-66,2
135,167,78,89,8,-2
111,150,70,75,-8,-14
120,129,46,76,-24,1
94,110,66,70,20,-6
137,149,109,135,43,65
178,153,144,65,35,-70
178,144,146,63,2,-2
178,127,146,66,0,3
178,178,107,67,-39,1
178,178,145,160,38,93
177,118,143,40,-2,-120
176,176,17,24,-126,-16
-2147483648,-2147483648,161,163,144,139
166,116,126,62,-35,-101
164,115,130,61,4,-1
158,113,133,59,3,-2
163,118,129,63,-4,4
144,114,130,115,1,52
129,120,142,105,12,-10
120,156,159,109,17,4
117,159,131,108,-28,-1
131,154,87,92,-44,-16
136,159,132,126,45,34
145,156,105,124,-27,-2
152,166,173,115,68,-9
148,160,122,118,-51,3
148,162,120,140,-2,22
152,166,109,116,-11,-24
158,165,122,117,13,1
171,166,91,120,-31,3
170,169,86,121,-5,1
170,167,88,124,2,3
177,165,119,128,31,4
169,166,99,131,-20,3
167,164,126,134,27,3
166,163,99,139,-27,5
164,118,105,154,6,15
165,125,106,153,1,-1
167,120,105,155,-1,2
