Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.19,119.31,3.91,1.15,114.53,3.76,,46.7,51.5
1.16,116.03,3.81,1.17,116.96,3.84,,39.3,55.3
1.14,114.41,3.75,1.11,111.43,3.66,,42.9,53.7
1.14,113.67,3.73,1.09,109.25,3.58,,37.9,50.5
1.11,111.42,3.66,1.11,111.12,3.65,,44.4,50.8
1.24,124.24,4.08,1.18,118.43,3.89,,49,54.6
1.21,120.76,3.96,1.16,116.37,3.82,,45.6,53.1
1.23,122.67,4.02,1.18,118.21,3.88,,49.8,54
1.22,122.46,4.02,1.18,117.78,3.86,,50.7,54.8
1.21,120.94,3.97,1.2,120.33,3.95,,45.3,56.2
1.26,125.61,4.12,1.21,120.87,3.97,,45.7,56.2
1.26,125.8,4.13,1.21,120.63,3.96,,46.6,55.4
1.27,127.31,4.18,1.21,121.08,3.97,,43.3,55.8
1.28,127.58,4.19,1.22,121.88,4,,48.5,56.2
1.27,127.42,4.18,1.23,122.83,4.03,,48.3,56
1.29,129.15,4.24,1.23,123.39,4.05,,51.5,56.8
1.27,126.93,4.16,1.24,123.57,4.05,,46.7,56.7
1.26,125.5,4.12,1.23,122.6,4.02,,50,55.8
1.34,133.66,4.39,1.33,132.79,4.36,,47.8,66.2
1.32,131.81,4.32,1.3,130.26,4.27,,48.1,63.3
1.35,134.78,4.42,1.34,133.87,4.39,,48.3,67.2
1.36,135.73,4.45,1.35,134.85,4.42,,49,67.8
1.36,136.17,4.47,1.36,136.09,4.46,,45.9,68.9
1.47,147.02,4.82,1.45,144.88,4.75,,44,76.6
1.36,135.82,4.46,1.36,135.64,4.45,,44.3,69.6
1.45,145.32,4.77,1.43,143.39,4.7,,45.4,76.4
1.5,150.28,4.93,1.49,148.81,4.88,,43.7,81.5
1.53,153.48,5.04,1.52,151.91,4.98,,42.9,84.9
1.43,142.74,4.68,1.42,142.06,4.66,,43.6,74.3
1.46,145.8,4.78,1.45,145.5,4.77,,43.6,76.9
1.46,146.09,4.79,1.43,143.35,4.7,,44.1,73.5
1.49,149.39,4.9,1.48,147.87,4.85,,45,78
1.44,143.58,4.71,1.41,141.27,4.63,,46.7,71.1
1.42,142.49,4.67,1.41,140.78,4.62,,46.4,71.7
1.43,142.73,4.68,1.41,141.44,4.64,,45.6,71.4
1.45,144.8,4.75,1.44,143.93,4.72,,51.2,72.8
1.45,145.1,4.76,1.44,144.35,4.74,,49.7,73.6
1.42,141.5,4.64,1.41,140.6,4.61,,49.2,70.1
1.51,151.25,4.96,1.51,151.05,4.96,,49.1,80.6
1.44,144.3,4.73,1.43,143.49,4.71,,47.9,74.1
1.44,144.02,4.72,1.44,143.51,4.71,,49.5,73.4
1.44,143.88,4.72,1.43,143.1,4.7,,47.9,72.9
1.52,151.8,4.98,1.52,151.76,4.98,,48.6,82.3
1.44,143.74,4.72,1.44,143.55,4.71,,49,74.1
1.45,145.31,4.77,1.45,145.15,4.76,,48.2,75.2
1.51,151.06,4.96,1.51,150.59,4.94,,47.4,81.8
1.51,151.34,4.97,1.51,151.24,4.96,,50,81.7
1.43,142.9,4.69,1.43,142.62,4.68,,47.6,73.2
1.43,142.66,4.68,1.42,142.18,4.66,,46.4,72.1
1.5,149.69,4.91,1.49,149.02,4.89,,49.8,78.3
1.51,151.11,4.96,1.5,149.9,4.92,,48.9,79.1
1.49,149.16,4.89,1.48,147.78,4.85,,51.3,76.9
1.49,148.6,4.88,1.47,147.36,4.83,,50.4,76
1.44,143.97,4.72,1.42,142.44,4.67,,49.4,70.5
1.43,142.65,4.68,1.41,140.99,4.63,,49.5,68.9
1.48,147.51,4.84,1.46,146.18,4.8,,49.7,74.3
1.45,144.61,4.74,1.43,143.4,4.7,,49.9,70.8
1.56,156.27,5.13,1.55,154.75,5.08,,49.8,82.5
1.5,150.35,4.93,1.49,148.88,4.88,,48.3,76.1
1.51,151.05,4.96,1.49,149.5,4.9,,48.4,76.7
1.52,152.45,5,1.51,150.93,4.95,,48.5,78.1
1.52,151.77,4.98,1.5,150.28,4.93,,48.6,77.6
1.54,153.69,5.04,1.52,152.29,5,,49.1,79.3
1.57,156.63,5.14,1.55,155.35,5.1,,48.9,82
1.55,155.08,5.09,1.54,153.93,5.05,,48.4,80.5
1.54,153.8,5.05,1.53,152.86,5.02,,48.9,79.4
1.54,153.71,5.04,1.53,152.57,5.01,,48.2,78.7
1.53,153.06,5.02,1.52,152.04,4.99,,48.6,78.3
1.52,152.06,4.99,1.51,151.26,4.96,,48.4,77.8
1.49,149.29,4.9,1.48,148.26,4.86,,48,74.6
1.49,148.6,4.88,1.48,147.6,4.84,,48.6,74.4
1.48,148.23,4.86,1.47,147.33,4.83,,48.9,73.9
