Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
104,65,27,127,0,0
125,35,44,128,17,1
125,104,24,43,-20,-85
19,42,4,53,-20,10
43,72,27,131,23,78
50,95,36,67,9,-64
25,89,10,91,-26,24
31,103,62,33,52,-58
38,108,81,36,19,3
85,106,107,69,26,33
69,79,69,50,-38,-19
96,100,92,14,23,-36
99,84,109,71,17,57
79,69,29,6,-80,-65
112,88,11,45,-18,39
104,133,107,57,96,12
138,96,98,116,-9,59
160,170,25,110,-73,-6
142,173,115,108,90,-2
154,171,149,108,34,0
160,162,110,103,-39,-5
163,167,109,135,-1,32
159,168,116,104,7,-31
160,154,136,96,20,-8
159,166,125,96,-11,0
177,173,121,49,-4,-47
177,170,128,131,7,82
170,161,132,112,4,-19
173,163,143,87,11,-25
173,169,137,106,-6,19
173,170,120,78,-17,-28
173,150,123,84,3,6
175,158,117,90,-6,6
174,148,112,46,-5,-44
174,141,113,81,1,35
175,133,110,79,-3,-2
175,133,109,75,-1,-4
176,135,104,132,-5,57
169,134,127,138,23,6
173,144,98,90,-29,-48
178,145,102,130,4,40
174,155,99,109,-3,-21
173,163,94,114,-5,5
167,167,120,120,26,6
171,174,89,126,-31,6
166,174,50,128,-39,2
169,175,107,125,57,-3
162,169,141,120,34,-5
160,176,80,140,-61,20
157,176,76,142,-4,2
149,174,71,115,-5,-27
143,172,73,112,2,-3
139,167,70,108,-3,-4
136,170,73,109,3,1
144,171,81,107,8,-2
136,169,75,104,-6,-3
144,169,85,102,10,-2
142,169,113,101,28,-1
152,169,94,100,-19,-1
156,168,134,98,40,-2
166,165,110,94,-24,-4
175,170,137,129,27,35
178,167,132,94,-5,-35
172,165,128,124,-4,30
172,162,134,128,6,4
174,163,130,86,-4,-42
175,163,132,131,2,45
175,162,132,83,0,-48
178,154,131,77,-1,-6
178,150,117,75,-14,-2
177,143,114,73,-3,-2
176,139,111,71,-3,-2
173,132,137,69,26,-2
174,133,136,136,-1,67
173,138,137,132,1,-4
173,142,133,124,-4,-8
172,140,130,111,-3,-13
172,148,132,123,2,12
171,152,129,131,-3,8
171,161,128,109,-1,-22
171,169,127,136,-1,27
168,175,139,136,12,0
170,176,97,139,-42,3
170,176,96,136,-1,-3
171,175,93,139,-3,3
170,175,91,132,-2,-7
170,175,87,131,-4,-1
168,174,112,132,25,1
161,173,107,131,-5,-1
153,172,73,131,-34,0
143,171,139,130,66,-1
137,170,135,133,-4,3
136,170,69,132,-66,-1
134,170,135,133,66,1
140,169,120,132,-15,-1
143,168,122,133,2,1
149,168,117,134,-5,1
158,168,128,134,11,0
168,167,124,131,-4,-3
176,167,136,126,12,-5
178,161,133,117,-3,-9
173,157,135,110,2,-7
174,155,137,106,2,-4
175,158,141,98,4,-8
176,153,138,115,-3,17
176,157,137,120,-1,5
177,151,137,74,0,-46
178,145,137,72,0,-2
177,135,137,68,0,-4
176,133,136,142,-1,74
174,132,134,72,-2,-70
174,136,133,139,-1,67
173,138,132,128,-1,-11
170,143,127,115,-5,-13
170,146,128,95,1,-20
170,153,127,104,-1,9
170,164,125,115,-2,11
170,171,122,121,-3,6
170,174,121,123,-1,2
171,177,116,128,-5,5
