Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
165,144,129,109,0,0,121,110,FF,FF
169,156,120,105,-9,-4,121,110,FF,FF
174,161,114,112,-6,7,121,110,FF,FF
142,175,121,115,7,3,121,110,FF,FF
125,168,128,120,7,5,134,125,HS,HS
116,177,133,123,5,3,134,125,HS,HS
123,174,137,126,4,3,134,125,HS,HS
120,175,140,131,3,5,134,125,HS,HS
117,176,150,124,10,-7,141,122,HS,HS
131,172,143,127,-7,3,141,122,HS,HS
158,175,139,118,-4,-9,141,122,HS,HS
158,171,135,121,-4,3,141,122,HS,HS
165,170,136,127,1,6,131,128,HS,HS
166,172,128,132,-8,5,131,128,HS,HS
156,172,133,130,5,-2,131,128,HS,HS
143,177,128,123,-5,-7,131,128,HS,HS
144,176,125,133,-3,10,122,126,FF,HS
153,176,129,126,4,-7,122,126,FF,HS
152,177,122,121,-7,-5,122,126,FF,HS
163,176,113,124,-9,3,122,126,FF,HS
177,175,116,117,3,-7,122,111,FF,FF
173,176,120,113,4,-4,122,111,FF,FF
173,173,124,106,4,-7,122,111,FF,FF
178,173,129,109,5,3,122,111,FF,FF
174,173,125,103,-4,-6,129,104,FF,FF
167,166,132,108,7,5,129,104,FF,FF
164,150,130,105,-2,-3,129,104,FF,FF
169,143,132,100,2,-5,129,104,FF,FF
173,135,131,95,-1,-5,128,92,FF,TO
170,132,130,90,-1,-5,128,92,FF,TO
172,132,131,88,1,-2,128,92,FF,TO
174,133,123,96,-8,8,128,92,FF,TO
175,138,125,103,2,7,129,110,FF,FF
175,141,134,106,9,3,129,110,FF,FF
174,149,127,113,-7,7,129,110,FF,FF
173,159,131,120,4,7,129,110,FF,FF
174,168,128,123,-3,3,118,132,FF,HS
173,176,123,132,-5,9,118,132,FF,HS
173,168,117,137,-6,5,118,132,FF,HS
173,172,107,136,-10,-1,118,132,FF,HS
174,176,112,139,5,3,117,132,FF,HS
173,176,116,135,4,-4,117,132,FF,HS
159,168,122,128,6,-7,117,132,FF,HS
152,166,118,128,-4,0,117,132,FF,HS
140,170,112,128,-6,0,102,128,TO,HS
129,171,103,129,-9,1,102,128,TO,HS
135,169,93,127,-10,-2,102,128,TO,HS
138,171,102,128,9,1,102,128,TO,HS
137,171,106,133,4,5,113,130,FF,HS
141,174,111,132,5,-1,113,130,FF,HS
144,174,116,130,5,-2,113,130,FF,HS
151,176,119,125,3,-5,113,130,FF,HS
159,174,122,121,3,-4,127,118,FF,FF
174,173,125,120,3,-1,127,118,FF,FF
177,173,132,117,7,-3,127,118,FF,FF
171,170,132,114,0,-3,127,118,FF,FF
176,171,140,111,8,-3,136,113,HS,FF
178,169,138,110,-2,-1,136,113,HS,FF
174,168,134,120,-4,10,136,113,HS,FF
165,162,135,111,1,-9,136,113,HS,FF
165,145,135,107,0,-4,133,99,HS,FF
161,140,135,102,0,-5,133,99,HS,FF
163,135,135,97,0,-5,133,99,HS,FF
166,139,127,92,-8,-5,133,99,HS,FF
167,139,136,90,9,-2,133,98,HS,TO
168,145,135,97,-1,7,133,98,HS,TO
169,145,136,101,1,4,133,98,HS,TO
170,149,127,105,-9,4,133,98,HS,TO
171,154,120,109,-7,4,112,108,FF,FF
173,158,114,113,-6,4,112,108,FF,FF
173,162,110,109,-4,-4,112,108,FF,FF
174,168,107,104,-3,-5,112,108,FF,FF
173,174,98,110,-9,6,109,117,FF,FF
172,175,107,115,9,5,109,117,FF,FF
172,173,113,119,6,4,109,117,FF,FF
171,175,118,127,5,8,109,117,FF,FF
171,174,121,126,3,-1,125,126,FF,HS
162,176,127,132,6,6,125,126,FF,HS
163,176,127,124,0,-8,125,126,FF,HS
162,176,126,123,-1,-1,125,126,FF,HS
161,177,125,123,-1,0,122,120,FF,FF
159,177,124,121,-1,-2,122,120,FF,FF
163,178,122,119,-2,-2,122,120,FF,FF
158,179,118,118,-4,-1,122,120,FF,FF
156,179,118,117,0,-1,114,114,FF,FF
152,179,116,115,-2,-2,114,114,FF,FF
151,178,113,113,-3,-2,114,114,FF,FF
147,178,109,112,-4,-1,114,114,FF,FF
145,179,114,111,5,-1,106,109,TO,FF
144,178,108,110,-6,-1,106,109,TO,FF
146,178,103,110,-5,0,106,109,TO,FF
146,177,100,108,-3,-2,106,109,TO,FF
150,177,96,106,-4,-2,97,104,TO,FF
151,177,93,105,-3,-1,97,104,TO,FF
153,177,100,103,7,-2,97,104,TO,FF
154,176,100,102,0,-1,97,104,TO,FF
155,176,103,101,3,-1,104,99,TO,FF
156,175,103,100,0,-1,104,99,TO,FF
156,174,102,99,-1,-1,104,99,TO,FF
158,174,111,99,9,0,104,99,TO,FF
158,174,110,99,-1,0,108,98,FF,TO
157,174,108,99,-2,0,108,98,FF,TO
157,173,107,98,-1,-1,108,98,FF,TO
156,172,109,98,2,0,108,98,FF,TO
156,172,112,97,3,-1,115,96,FF,TO
154,173,118,97,6,0,115,96,FF,TO
154,173,120,97,2,0,115,96,FF,TO
154,173,112,96,-8,-1,115,96,FF,TO
155,173,106,96,-6,0,103,95,TO,TO
157,172,103,96,-3,0,103,95,TO,TO
160,172,100,95,-3,-1,103,95,TO,TO
161,171,103,94,3,-1,103,95,TO,TO
162,171,106,94,3,0,111,92,FF,TO
167,171,112,93,6,-1,111,92,FF,TO
166,171,113,92,1,-1,111,92,FF,TO
166,170,113,91,0,-1,111,92,FF,TO
166,170,114,90,1,-1,107,88,TO,TO
159,169,108,89,-6,-1,107,88,TO,TO
151,169,100,87,-8,-2,107,88,TO,TO
138,169,81,87,-19,0,107,88,TO,TO
