Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
173,173,93,134,0,0
174,173,94,130,1,-4
172,176,140,127,46,-3
175,177,126,125,-14,-2
175,178,105,125,-21,0
172,178,119,124,14,-1
172,177,118,124,-1,0
173,175,110,123,-8,-1
171,176,105,123,-5,0
174,176,119,119,14,-4
174,175,105,120,-14,1
176,174,128,122,23,2
174,173,118,121,-10,-1
177,172,140,119,22,-2
173,172,135,118,-5,-1
175,172,120,117,-15,-1
172,172,130,117,10,0
172,173,125,117,-5,0
172,174,135,116,10,-1
173,175,124,114,-11,-2
174,176,137,114,13,0
174,177,128,113,-9,-1
174,177,130,110,2,-3
178,176,128,109,-2,-1
177,168,127,108,-1,-1
175,168,125,115,-2,7
174,161,124,114,-1,-1
175,161,125,120,1,6
176,158,125,110,0,-10
175,162,126,107,1,-3
175,160,127,117,1,10
174,164,128,119,1,2
174,164,128,118,0,-1
173,169,126,118,-2,0
173,170,126,127,0,9
174,174,125,131,-1,4
174,176,125,131,0,0
174,177,123,135,-2,4
174,176,121,136,-2,1
174,176,120,138,-1,2
174,178,119,135,-1,-3
174,178,118,134,-1,-1
173,178,120,134,2,0
169,175,118,134,-2,0
165,172,117,132,-1,-2
163,171,123,130,6,-2
161,173,117,130,-6,0
161,172,132,130,15,0
167,172,124,130,-8,0
167,171,130,129,6,-1
171,170,121,129,-9,0
172,170,124,128,3,-1
176,170,127,127,3,-1
177,169,126,128,-1,1
176,170,130,128,4,0
174,171,131,127,1,-1
172,171,132,126,1,-1
172,171,132,126,0,0
174,172,121,127,-11,1
171,173,133,127,12,0
176,173,137,127,4,0
173,174,118,126,-19,-1
175,175,135,126,17,0
177,173,130,123,-5,-3
174,170,131,122,1,-1
170,163,131,124,0,2
171,160,132,117,1,-7
174,154,135,119,3,2
175,155,135,121,0,2
176,156,134,119,-1,-2
176,156,135,123,1,4
175,160,134,129,-1,6
174,164,133,131,-1,2
174,164,132,128,-1,-3
173,170,131,134,-1,6
173,171,132,135,1,1
172,175,132,112,0,-23
173,177,131,132,-1,20
173,175,132,131,1,-1
173,175,134,129,2,-2
174,174,133,131,-1,2
174,177,132,132,-1,1
174,178,133,133,1,1
174,174,92,134,-41,1
173,172,133,136,41,2
171,170,131,110,-2,-26
168,170,129,108,-2,-2
169,170,132,107,3,-1
168,171,129,106,-3,-1
172,171,133,105,4,-1
174,170,128,103,-5,-2
175,171,128,102,0,-1
176,171,130,101,2,-1
177,170,129,101,-1,0
177,170,132,100,3,-1
177,171,130,99,-2,-1
177,171,134,97,4,-2
175,171,141,97,7,0
176,172,121,96,-20,-1
175,172,121,95,0,-1
175,172,120,94,-1,-1
174,173,119,92,-1,-2
174,173,118,92,-1,0
173,173,120,90,2,-2
174,174,119,132,-1,42
173,172,116,129,-3,-3
169,169,114,127,-2,-2
168,163,112,132,-2,5
168,156,110,129,-2,-3
169,153,109,132,-1,3
169,151,108,131,-1,-1
169,153,106,130,-2,-1
169,154,106,129,0,-1
169,154,104,87,-2,-42
170,156,104,91,0,4
170,161,103,102,-1,11
171,165,102,109,-1,7
171,169,101,114,-1,5
172,172,101,118,0,4
172,172,100,118,-1,0
