Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.44,143.94,4.72,1.44,143.71,4.71,,47.6,77.4
1.44,143.93,4.72,1.43,143.45,4.71,,48.1,77
1.44,143.58,4.71,1.43,142.84,4.69,,48.8,76.3
1.44,144.5,4.74,1.44,143.82,4.72,,48.3,76.8
1.44,143.58,4.71,1.43,142.75,4.68,,48.7,76.4
1.42,142.48,4.67,1.42,141.63,4.65,,47.5,75
1.43,143.07,4.69,1.42,142.2,4.67,,47.5,75.4
1.42,141.71,4.65,1.41,140.79,4.62,,47.6,74.2
1.41,140.51,4.61,1.4,139.55,4.58,,47.8,73.3
1.4,140.33,4.6,1.39,139.42,4.57,,48.4,72.9
1.4,140.47,4.61,1.4,139.53,4.58,,48.8,73.1
1.4,140.14,4.6,1.39,139.11,4.56,,48.7,72.7
1.4,140.47,4.61,1.4,139.52,4.58,,49.3,72.8
1.4,139.7,4.58,1.39,139.09,4.56,,49.8,72.7
1.39,139,4.56,1.38,138.37,4.54,,49.3,71.9
1.39,138.51,4.54,1.38,138.17,4.53,,49,71.9
1.38,137.77,4.52,1.37,137.29,4.5,,49,71.2
1.38,138.01,4.53,1.37,137.46,4.51,,47.9,71.4
1.37,137.48,4.51,1.37,136.8,4.49,,47.1,70.9
1.37,137.01,4.5,1.36,136.3,4.47,,46.6,70.4
1.37,137.11,4.5,1.36,136.25,4.47,,46.9,70.4
1.37,137.45,4.51,1.36,136.47,4.48,,47.3,70.5
1.38,137.94,4.53,1.37,136.82,4.49,,46.9,70.5
1.38,138.1,4.53,1.37,137.01,4.5,,46.7,70.8
1.38,137.98,4.53,1.37,136.86,4.49,,46.2,70.9
1.38,138.18,4.53,1.37,137.22,4.5,,46,71.2
=average(a2:a121),=average(b2:b121),=average(c2:c121),=average(d2:d121),=average(e2:e121),=average(f2:f121)
=median(a2:a121),=median(b2:b121),=median(c2:c121),=median(d2:d121),=median(e2:e121),=median(f2:f121)
=max(a2:a121),=max(b2:b121),=max(c2:c121),=max(d2:d121),=max(e2:e121),=max(f2:f121)
