Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
158,147,13,119,0,0
158,152,12,108,-1,-11
143,167,80,116,68,8
145,173,20,114,-60,-2
168,175,19,107,-1,-7
168,175,15,113,-4,6
160,173,9,115,-6,2
163,170,13,116,4,1
151,165,34,116,21,0
157,159,26,114,-8,-2
151,152,58,119,32,5
147,152,75,121,17,2
141,151,74,120,-1,-1
135,148,134,118,60,-2
134,145,68,116,-66,-2
130,145,67,114,-1,-2
132,146,69,113,2,-1
130,147,69,114,0,1
131,149,109,114,40,0
133,150,102,113,-7,-1
140,153,113,114,11,1
144,155,119,116,6,2
151,159,124,113,5,-3
158,163,117,112,-7,-1
162,167,124,113,7,1
172,175,129,115,5,2
175,176,136,114,7,-1
174,178,135,111,-1,-3
174,179,131,111,-4,0
174,178,133,110,2,-1
174,178,132,109,-1,-1
175,174,130,107,-2,-2
175,174,131,107,1,0
175,168,129,106,-2,-1
175,161,131,108,2,2
176,159,130,122,-1,14
175,147,130,118,0,-4
175,142,128,72,-2,-46
173,137,126,129,-2,57
173,136,125,121,-1,-8
173,135,125,112,0,-9
175,142,122,123,-3,11
176,141,121,118,-1,-5
176,150,118,117,-3,-1
177,159,117,121,-1,4
176,169,115,126,-2,5
175,176,112,130,-3,4
172,171,111,131,-1,1
171,173,112,130,1,-1
171,179,109,125,-3,-5
167,174,106,123,-3,-2
166,169,112,121,6,-2
158,160,110,117,-2,-4
151,158,128,117,18,0
147,153,125,113,-3,-4
140,152,66,113,-59,0
136,151,64,112,-2,-1
134,149,64,108,0,-4
131,148,119,108,55,0
133,150,124,109,5,1
135,151,111,109,-13,0
142,154,115,108,4,-1
149,157,115,109,0,1
158,160,117,109,2,0
166,162,124,109,7,0
176,166,129,110,5,1
175,169,131,111,2,1
171,171,131,112,0,1
168,174,135,111,4,-1
172,176,127,110,-8,-1
174,175,127,109,0,-1
178,174,126,107,-1,-2
178,169,127,113,1,6
178,164,128,118,1,5
177,156,127,124,-1,6
177,149,126,126,-1,2
178,141,126,68,0,-58
177,143,125,70,-1,2
178,135,124,69,-1,-1
177,139,122,119,-2,50
177,139,121,115,-1,-4
177,145,120,120,-1,5
176,148,119,114,-1,-6
176,156,117,122,-2,8
175,163,114,124,-3,2
174,172,113,123,-1,-1
173,178,113,122,0,-1
172,173,111,104,-2,-18
170,174,107,128,-4,24
167,179,106,123,-1,-5
166,178,106,123,0,0
162,170,107,120,1,-3
158,163,108,116,1,-4
155,159,118,114,10,-2
149,155,127,112,9,-2
147,152,127,110,0,-2
141,147,66,107,-61,-3
140,146,66,106,0,-1
137,146,65,105,-1,-1
136,146,66,105,1,0
138,149,135,105,69,0
138,150,126,105,-9,0
141,153,117,105,-9,0
144,156,114,105,-3,0
151,159,112,106,-2,1
156,164,114,106,2,0
163,167,120,108,6,2
169,171,116,108,-4,0
176,174,122,109,6,1
178,176,121,109,-1,0
175,176,127,108,6,-1
174,179,126,109,-1,1
174,179,128,109,2,0
175,178,127,108,-1,-1
178,179,124,109,-3,1
177,175,124,108,0,-1
177,174,121,110,-3,2
176,172,121,116,0,6
176,163,121,115,0,-1
175,156,119,121,-2,6
