Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.43,143.06,4.69,1.43,143.14,4.7,,48.4,69.9
1.43,143.31,4.7,1.43,142.97,4.69,,48.1,69.7
1.44,143.65,4.71,1.43,143.2,4.7,,48.2,69.8
1.43,143.37,4.7,1.43,142.75,4.68,,48.7,69.2
1.45,144.66,4.75,1.44,144,4.72,,48.9,70.1
1.45,144.65,4.75,1.44,143.65,4.71,,48.6,69.8
1.44,144.35,4.74,1.43,143.27,4.7,,48.2,69.5
1.44,144.2,4.73,1.43,143.13,4.7,,47.8,69.1
1.44,143.76,4.72,1.43,142.71,4.68,,47.9,68.8
=average(a2:a121),=average(b2:b121),=average(c2:c121),=average(d2:d121),=average(e2:e121),=average(f2:f121)
=median(a2:a121),=median(b2:b121),=median(c2:c121),=median(d2:d121),=median(e2:e121),=median(f2:f121)
=max(a2:a121),=max(b2:b121),=max(c2:c121),=max(d2:d121),=max(e2:e121),=max(f2:f121)
