Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
87,163,26,15,0,0
108,141,38,37,12,22
124,168,49,22,11,-15
124,172,133,26,84,4
148,173,122,120,-11,94
144,173,121,118,-1,-2
148,175,118,116,-3,-2
151,176,118,116,0,0
154,177,116,114,-2,-2
172,177,21,114,-95,0
168,176,1,113,-20,-1
158,176,138,112,137,-1
160,172,99,111,-39,-1
164,171,131,110,32,-1
164,165,120,129,-11,19
165,169,126,108,6,-21
168,169,112,142,-14,34
172,169,133,107,21,-35
172,169,131,134,-2,27
174,169,137,138,6,4
173,170,135,104,-2,-34
175,169,140,105,5,1
176,169,131,103,-9,-2
177,169,142,120,11,17
176,172,132,119,-10,-1
177,171,133,133,1,14
177,173,132,95,-1,-38
178,174,131,121,-1,26
176,174,131,121,0,0
177,174,141,121,10,0
177,175,139,119,-2,-2
177,172,137,86,-2,-33
176,174,135,85,-2,-1
174,172,135,131,0,46
174,173,134,121,-1,-10
173,169,137,119,3,-2
173,170,138,119,1,0
173,167,138,133,0,14
174,170,137,130,-1,-3
174,167,137,131,0,1
175,169,135,123,-2,-8
175,167,134,132,-1,9
176,167,133,130,-1,-2
176,169,132,130,-1,0
176,171,130,130,-2,0
176,174,130,108,0,-22
175,174,129,128,-1,20
175,176,129,128,0,0
176,175,127,112,-2,-16
176,174,126,111,-1,-1
175,172,124,109,-2,-2
176,171,122,108,-2,-1
176,173,120,107,-2,-1
175,172,120,106,0,-1
171,172,121,133,1,27
170,173,122,131,1,-2
169,174,126,131,4,0
169,174,100,133,-26,2
171,175,128,135,28,2
174,174,132,134,4,-1
174,175,112,129,-20,-5
177,175,136,130,24,1
177,174,132,130,-4,0
177,174,134,129,2,-1
176,172,127,131,-7,2
177,172,135,129,8,-2
177,173,141,126,6,-3
177,170,141,128,0,2
177,171,139,128,-2,0
176,170,137,126,-2,-2
176,170,136,126,-1,0
178,171,136,123,0,-3
177,174,133,120,-3,-3
173,174,134,120,1,0
170,175,133,121,-1,1
170,176,134,128,1,7
170,176,133,122,-1,-6
169,175,131,134,-2,12
171,171,131,78,0,-56
172,170,130,79,-1,1
172,168,129,79,-1,0
173,169,129,130,0,51
172,171,127,131,-2,1
173,167,128,123,1,-8
174,172,127,123,-1,0
174,173,126,122,-1,-1
175,175,125,122,-1,0
175,175,125,127,0,5
175,177,125,125,0,-2
175,175,125,127,0,2
175,176,125,126,0,-1
176,176,125,126,0,0
175,174,128,130,3,4
178,175,127,129,-1,-1
178,175,126,128,-1,-1
178,175,125,126,-1,-2
178,175,124,124,-1,-2
176,174,121,122,-3,-2
172,174,117,125,-4,3
169,174,118,126,1,1
167,174,121,127,3,1
167,174,114,126,-7,-1
168,174,133,126,19,0
171,174,122,126,-11,0
171,174,132,125,10,-1
172,173,127,127,-5,2
171,173,126,125,-1,-2
174,172,130,124,4,-1
174,172,129,124,-1,0
177,171,132,123,3,-1
177,170,134,121,2,-2
176,172,134,118,0,-3
177,170,132,119,-2,1
177,172,140,116,8,-3
179,170,133,115,-7,-1
176,173,132,113,-1,-2
177,172,135,111,3,-2
174,172,132,112,-3,1
167,172,129,112,-3,0
166,175,123,111,-6,-1
