Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
154,165,14,130,0,0,24,130,TO,HS
161,167,21,138,7,8,24,130,TO,HS
154,169,27,130,6,-8,24,130,TO,HS
152,170,35,124,8,-6,24,130,TO,HS
164,169,44,119,9,-5,56,116,FF,FF
137,169,52,115,8,-4,56,116,FF,FF
135,169,60,119,8,4,56,116,FF,FF
147,173,69,114,9,-5,56,116,FF,FF
157,174,77,119,8,5,87,124,FF,HS
155,167,84,122,7,3,87,124,FF,HS
163,168,91,129,7,7,87,124,FF,HS
168,169,98,127,7,-2,87,124,FF,HS
172,163,104,123,6,-4,111,114,FF,FF
175,165,109,115,5,-8,111,114,FF,FF
174,164,113,107,4,-8,111,114,FF,FF
175,162,119,111,6,4,111,114,FF,FF
174,162,124,110,5,-1,128,109,HS,FF
170,159,127,103,3,-7,128,109,HS,FF
165,158,129,110,2,7,128,109,HS,FF
163,155,132,113,3,3,128,109,HS,FF
160,154,135,103,3,-10,127,100,HS,FF
160,143,129,109,-6,6,127,100,HS,FF
163,140,124,99,-5,-10,127,100,HS,FF
163,138,120,91,-4,-8,127,100,HS,FF
165,130,110,85,-10,-6,112,85,FF,FF
168,138,108,82,-2,-3,112,85,FF,FF
168,136,114,84,6,2,112,85,FF,FF
170,143,119,90,5,6,112,85,FF,FF
169,144,123,92,4,2,127,97,HS,FF
169,148,125,96,2,4,127,97,HS,FF
171,153,135,98,10,2,127,97,HS,FF
173,158,127,103,-8,5,127,97,HS,FF
174,166,121,111,-6,8,114,114,FF,FF
175,170,116,114,-5,3,114,114,FF,FF
175,169,112,116,-4,2,114,114,FF,FF
176,170,109,116,-3,0,114,114,FF,FF
175,169,106,112,-3,-4,111,109,FF,FF
168,168,110,111,4,-1,111,109,FF,FF
160,169,114,109,4,-2,111,109,FF,FF
154,164,114,104,0,-5,111,109,FF,FF
154,163,107,103,-7,-1,109,104,FF,FF
151,165,112,102,5,-1,109,104,FF,FF
153,164,106,101,-6,-1,109,104,FF,FF
153,166,111,110,5,9,109,104,FF,FF
154,167,107,115,-4,5,109,109,FF,FF
161,171,103,111,-4,-4,109,109,FF,FF
166,170,110,108,7,-3,109,109,FF,FF
166,168,116,104,6,-4,109,109,FF,FF
171,169,119,95,3,-9,128,91,HS,FF
170,168,128,93,9,-2,128,91,HS,FF
176,167,135,89,7,-4,128,91,HS,FF
177,164,133,88,-2,-1,128,91,HS,FF
174,165,135,87,2,-1,133,83,HS,FF
171,169,133,85,-2,-2,133,83,HS,FF
173,166,133,83,0,-2,133,83,HS,FF
