Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.37,136.68,4.48,1.35,135,4.43,,45.9,69.9
1.43,143.01,4.69,1.41,141.46,4.64,,46,76.1
1.39,138.72,4.55,1.36,136.32,4.47,,45.9,70.6
1.32,131.55,4.32,1.29,129.28,4.24,,46.3,62.8
1.26,125.87,4.13,1.23,123.42,4.05,,47,57.1
1.25,125.48,4.12,1.22,122.05,4,,47.2,55.5
1.37,136.56,4.48,1.33,133.31,4.37,,47.3,66.3
1.34,133.95,4.39,1.31,131.01,4.3,,47.6,64.7
1.32,131.75,4.32,1.29,129.42,4.25,,46.4,62.6
1.33,132.86,4.36,1.3,130.22,4.27,,46.3,63.6
1.32,131.88,4.33,1.29,129.37,4.24,,46.3,62.8
1.31,131.22,4.3,1.29,128.64,4.22,,47,62.1
1.31,130.59,4.28,1.28,127.82,4.19,,46.9,61.4
1.32,131.66,4.32,1.29,128.87,4.23,,46.7,62.3
1.31,130.84,4.29,1.28,127.86,4.19,,48.3,61.5
1.3,129.74,4.26,1.27,126.71,4.16,,48.1,60.2
1.31,130.98,4.3,1.28,128.18,4.21,,48.3,61.5
1.31,131.07,4.3,1.27,127.49,4.18,,48.4,61
1.31,131.01,4.3,1.28,127.58,4.19,,47.6,61.2
1.3,130.39,4.28,1.27,126.81,4.16,,47.3,60.2
1.3,129.76,4.26,1.27,126.69,4.16,,45.1,60.3
1.29,128.82,4.23,1.26,126.06,4.14,,48.1,59.4
1.28,127.8,4.19,1.25,125.34,4.11,,48.5,59.3
1.28,128.08,4.2,1.26,125.57,4.12,,46.7,59.2
1.28,127.88,4.2,1.26,125.56,4.12,,47.1,59.5
1.27,127.32,4.18,1.25,125.37,4.11,,46,59.5
1.29,128.97,4.23,1.27,127.07,4.17,,46.6,61.1
1.28,128.28,4.21,1.27,126.54,4.15,,46.8,60.6
1.28,128.44,4.21,1.27,126.66,4.16,,47.2,60.6
1.28,128.25,4.21,1.26,126.38,4.15,,46.7,60.7
1.28,128.11,4.2,1.26,126.41,4.15,,46.8,60.4
1.28,127.77,4.19,1.26,126.28,4.14,,47,60.2
1.28,127.73,4.19,1.26,126.33,4.14,,47.6,60.2
1.28,127.58,4.19,1.26,126.4,4.15,,47.6,60.3
1.27,126.97,4.17,1.26,125.91,4.13,,46.1,60
1.27,126.89,4.16,1.26,126.08,4.14,,47,60.1
1.28,127.54,4.18,1.27,127.09,4.17,,47.6,61.1
1.29,129.05,4.23,1.28,128.4,4.21,,47.8,62.4
1.29,129.36,4.24,1.29,128.61,4.22,,47.4,62.5
1.31,130.79,4.29,1.3,129.92,4.26,,46.7,64
1.29,129.03,4.23,1.28,128.04,4.2,,46.8,61.7
1.31,131.13,4.3,1.3,129.68,4.25,,46.7,63.4
1.3,129.53,4.25,1.28,127.97,4.2,,46.5,61.7
1.31,131.25,4.31,1.3,129.55,4.25,,46.2,63.1
1.32,132.17,4.34,1.3,130.03,4.27,,46.4,63.5
1.31,130.82,4.29,1.29,128.66,4.22,,46.7,62.2
1.31,130.52,4.28,1.28,128.24,4.21,,46.4,61.8
1.3,130.12,4.27,1.28,127.96,4.2,,46.9,62.2
1.32,131.66,4.32,1.29,129.18,4.24,,47.2,63.2
1.31,130.93,4.3,1.28,128.08,4.2,,46.9,61.9
1.3,129.65,4.25,1.27,126.99,4.17,,46.2,60.7
1.29,129.3,4.24,1.26,126.21,4.14,,46.2,60.2
1.31,131.21,4.3,1.28,128.04,4.2,,47.4,61.8
1.31,130.51,4.28,1.28,127.59,4.19,,47.4,61
1.3,130.48,4.28,1.27,127.49,4.18,,46.5,60.7
1.3,129.88,4.26,1.27,126.8,4.16,,47,60
1.3,130.44,4.28,1.28,127.82,4.19,,47.9,60.5
1.29,128.88,4.23,1.26,126.49,4.15,,47.3,59.4
1.3,130.01,4.27,1.27,127.18,4.17,,47.2,60.4
1.29,129.31,4.24,1.27,126.57,4.15,,47.1,59.7
1.29,128.7,4.22,1.26,126.2,4.14,,46.5,59.3
1.29,128.77,4.22,1.26,126.18,4.14,,46.4,59.3
1.28,128.29,4.21,1.26,125.87,4.13,,46.2,59.1
1.28,128.26,4.21,1.26,125.95,4.13,,45.9,59
1.28,128.31,4.21,1.26,126.32,4.14,,46.5,59.3
1.28,128.01,4.2,1.26,126.5,4.15,,47,59.7
1.28,128.31,4.21,1.27,126.93,4.16,,46.9,59.8
1.29,128.57,4.22,1.27,127.27,4.18,,46.6,60
1.29,128.91,4.23,1.28,127.75,4.19,,47.1,60.6
1.3,129.58,4.25,1.29,128.54,4.22,,46.8,61.1
1.3,129.51,4.25,1.29,128.62,4.22,,47,61.2
1.3,129.72,4.26,1.29,128.99,4.23,,45.9,61.3
1.3,129.74,4.26,1.29,129.03,4.23,,46.5,61.2
1.3,130,4.27,1.29,129.41,4.25,,46.6,61.5
1.3,130.38,4.28,1.3,129.95,4.26,,46.5,61.9
1.3,130.4,4.28,1.3,129.83,4.26,,45.9,61.9
1.32,131.62,4.32,1.31,130.77,4.29,,45.7,63
1.32,132.19,4.34,1.32,131.51,4.31,,45.2,63.7
1.34,134.12,4.4,1.33,132.93,4.36,,45.7,65.1
1.33,133.27,4.37,1.32,132.18,4.34,,45.3,64.5
1.34,133.54,4.38,1.32,132.05,4.33,,44.7,64.2
1.33,133.07,4.37,1.31,131.27,4.31,,44.6,63.5
1.35,134.59,4.42,1.33,132.72,4.35,,44.3,64.7
1.35,134.51,4.41,1.32,132.25,4.34,,44.5,64.1
