Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
153,178,140,130,0,0
164,177,137,131,-3,1
148,169,123,127,-14,-4
147,166,125,124,2,-3
156,164,118,122,-7,-2
160,166,112,122,-6,0
169,166,131,124,19,2
159,165,133,125,2,1
152,164,116,128,-17,3
152,165,130,119,14,-9
159,168,106,119,-24,0
167,168,135,120,29,1
172,161,123,113,-12,-7
173,161,139,115,16,2
169,164,137,113,-2,-2
164,167,128,121,-9,8
164,158,134,115,6,-6
164,162,134,128,0,13
167,159,108,125,-26,-3
171,161,108,118,0,-7
176,158,108,114,0,-4
177,163,106,123,-2,9
178,163,104,104,-2,-19
178,166,102,120,-2,16
177,165,100,122,-2,2
175,163,98,115,-2,-7
174,165,98,118,0,3
174,168,97,131,-1,13
173,173,94,109,-3,-22
170,175,134,127,40,18
171,179,133,134,-1,7
171,175,88,134,-45,0
170,177,132,135,44,1
167,178,129,132,-3,-3
161,168,117,126,-12,-6
158,165,115,125,-2,-1
152,162,118,128,3,3
149,162,68,128,-50,0
146,165,69,128,1,0
146,167,132,130,63,2
147,165,132,95,0,-35
148,167,119,93,-13,-2
154,169,123,134,4,41
156,170,120,129,-3,-5
163,171,126,129,6,0
170,169,131,125,5,-4
168,170,129,127,-2,2
167,169,128,127,-1,0
161,165,124,125,-4,-2
164,164,125,125,1,0
165,158,126,126,1,1
170,163,128,113,2,-13
172,158,130,112,2,-1
177,161,135,116,5,4
179,163,135,109,0,-7
178,163,136,114,1,5
178,166,101,114,-35,0
178,167,100,113,-1,-1
175,170,98,118,-2,5
175,172,133,120,35,2
174,176,133,122,0,2
173,176,132,123,-1,1
173,175,129,127,-3,4
172,176,126,127,-3,0
171,178,121,128,-5,1
168,178,124,125,3,-3
166,173,122,124,-2,-1
159,169,71,122,-51,-2
150,169,135,122,64,0
146,169,66,121,-69,-1
146,168,130,120,64,-1
148,169,124,120,-6,0
148,170,113,117,-11,-3
152,173,116,115,3,-2
155,175,118,115,2,0
159,175,119,114,1,-1
166,176,124,113,5,-1
169,174,125,111,1,-2
167,173,125,109,0,-2
163,171,121,108,-4,-1
161,169,116,107,-5,-1
158,162,115,116,-1,9
162,160,115,125,0,9
163,159,118,110,3,-15
169,162,120,108,2,-2
172,166,121,102,1,-6
175,165,122,108,1,6
177,166,124,102,2,-6
177,169,124,113,0,11
176,168,124,103,0,-10
175,174,126,126,2,23
174,176,121,118,-5,-8
173,177,120,118,-1,0
173,176,118,120,-2,2
172,179,117,125,-1,5
171,176,116,123,-1,-2
168,175,115,121,-1,-2
167,174,114,119,-1,-2
160,167,122,116,8,-3
154,171,132,118,10,2
147,168,66,117,-66,-1
142,167,66,116,0,-1
145,167,123,115,57,-1
146,166,131,116,8,1
150,167,121,114,-10,-2
151,168,108,114,-13,0
159,169,97,112,-11,-2
160,169,103,110,6,-2
169,169,114,108,11,-2
178,168,121,106,7,-2
176,167,123,106,2,0
172,166,119,104,-4,-2
172,164,118,106,-1,2
162,161,112,110,-6,4
153,154,102,117,-10,7
165,152,12,126,-90,9
171,150,12,120,0,-6
173,145,12,67,0,-53
174,150,12,134,0,67
174,156,12,73,0,-61
