Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
153,178,140,130,0,0,133,128,HS,HS
164,177,137,131,-3,1,133,128,HS,HS
148,169,133,127,-4,-4,133,128,HS,HS
147,166,125,124,-8,-3,133,128,HS,HS
156,164,118,122,-7,-2,116,123,FF,HS
160,166,112,122,-6,0,116,123,FF,HS
169,166,116,124,4,2,116,123,FF,HS
159,165,120,125,4,1,116,123,FF,HS
152,164,116,128,-4,3,117,121,FF,HS
152,165,119,119,3,-9,117,121,FF,HS
159,168,115,119,-4,0,117,121,FF,HS
167,168,120,120,5,1,117,121,FF,HS
172,161,123,113,3,-7,128,115,HS,TO
173,161,127,115,4,2,128,115,HS,TO
169,164,137,113,10,-2,128,115,HS,TO
164,167,128,121,-9,8,128,115,HS,TO
164,158,134,115,6,-6,129,119,HS,HS
164,162,134,118,0,3,129,119,HS,HS
167,159,127,125,-7,7,129,119,HS,HS
171,161,122,118,-5,-7,129,119,HS,HS
176,158,118,114,-4,-4,111,118,FF,FF
177,163,115,123,-3,9,111,118,FF,FF
178,163,112,118,-3,-5,111,118,FF,FF
178,166,102,120,-10,2,111,118,FF,FF
177,165,100,122,-2,2,98,119,FF,HS
175,163,98,115,-2,-7,98,119,FF,HS
174,165,98,118,0,3,98,119,FF,HS
174,168,97,121,-1,3,98,119,FF,HS
173,173,94,118,-3,-3,103,128,FF,HS
170,175,104,127,10,9,103,128,FF,HS
171,179,111,134,7,7,103,128,FF,HS
171,175,105,134,-6,0,103,128,FF,HS
170,177,111,135,6,1,114,129,FF,HS
167,178,115,132,4,-3,114,129,FF,HS
161,168,117,126,2,-6,114,129,FF,HS
158,165,115,125,-2,-1,114,129,FF,HS
152,162,118,128,3,3,111,128,FF,HS
149,162,114,128,-4,0,111,128,FF,HS
146,165,109,128,-5,0,111,128,FF,HS
146,167,105,130,-4,2,111,128,FF,HS
147,165,111,121,6,-9,118,120,FF,HS
148,167,119,114,8,-7,118,120,FF,HS
154,169,123,119,4,5,118,120,FF,HS
156,170,120,129,-3,10,118,120,FF,HS
163,171,126,129,6,0,128,127,HS,HS
170,169,131,125,5,-4,128,127,HS,HS
168,170,129,127,-2,2,128,127,HS,HS
167,169,128,127,-1,0,128,127,HS,HS
161,165,124,125,-4,-2,125,124,HS,HS
164,164,125,125,1,0,125,124,HS,HS
165,158,126,126,1,1,125,124,HS,HS
170,163,128,122,2,-4,125,124,HS,HS
172,158,130,112,2,-10,134,112,HS,TO
177,161,135,116,5,4,134,112,HS,TO
179,163,135,109,0,-7,134,112,HS,TO
178,163,136,114,1,5,134,112,HS,TO
178,166,127,114,-9,0,119,116,FF,TO
178,167,120,113,-7,-1,119,116,FF,TO
175,170,114,118,-6,5,119,116,FF,TO
175,172,118,120,4,2,119,116,FF,TO
174,176,121,122,3,2,124,124,HS,HS
173,176,123,123,2,1,124,124,HS,HS
173,175,129,127,6,4,124,124,HS,HS
172,176,126,127,-3,0,124,124,HS,HS
171,178,121,128,-5,1,121,124,FF,HS
168,178,124,125,3,-3,121,124,FF,HS
166,173,122,124,-2,-1,121,124,FF,HS
159,169,118,122,-4,-2,121,124,FF,HS
150,169,115,122,-3,0,111,120,FF,HS
146,169,111,121,-4,-1,111,120,FF,HS
146,168,109,120,-2,-1,111,120,FF,HS
148,169,112,120,3,0,111,120,FF,HS
148,170,113,117,1,-3,116,115,FF,TO
152,173,116,115,3,-2,116,115,FF,TO
155,175,118,115,2,0,116,115,FF,TO
159,175,119,114,1,-1,116,115,FF,TO
166,176,124,113,5,-1,123,110,FF,TO
169,174,125,111,1,-2,123,110,FF,TO
167,173,125,109,0,-2,123,110,FF,TO
163,171,121,108,-4,-1,123,110,FF,TO
161,169,116,107,-5,-1,116,117,FF,FF
158,162,115,116,-1,9,116,117,FF,FF
162,160,115,125,0,9,116,117,FF,FF
163,159,118,121,3,-4,116,117,FF,FF
169,162,120,117,2,-4,121,110,FF,TO
172,166,121,113,1,-4,121,110,FF,TO
175,165,122,108,1,-5,121,110,FF,TO
177,166,124,102,2,-6,121,110,FF,TO
177,169,124,104,0,2,123,108,FF,TO
176,168,124,103,0,-1,123,108,FF,TO
175,174,126,108,2,5,123,108,FF,TO
174,176,121,118,-5,10,123,108,FF,TO
173,177,120,118,-1,0,117,121,FF,HS
173,176,118,120,-2,2,117,121,FF,HS
172,179,117,125,-1,5,117,121,FF,HS
171,176,116,123,-1,-2,117,121,FF,HS
168,175,115,121,-1,-2,120,118,FF,FF
167,174,114,119,-1,-2,120,118,FF,FF
160,167,122,116,8,-3,120,118,FF,FF
154,171,132,118,10,2,120,118,FF,FF
147,168,127,117,-5,-1,119,116,FF,TO
142,167,120,116,-7,-1,119,116,FF,TO
145,167,116,115,-4,-1,119,116,FF,TO
146,166,113,116,-3,1,119,116,FF,TO
150,167,121,114,8,-2,113,112,FF,TO
151,168,117,114,-4,0,113,112,FF,TO
159,169,112,112,-5,-2,113,112,FF,TO
160,169,103,110,-9,-2,113,112,FF,TO
169,169,105,108,2,-2,111,106,FF,TO
178,168,109,106,4,-2,111,106,FF,TO
176,167,112,106,3,0,111,106,FF,TO
172,166,119,104,7,-2,111,106,FF,TO
172,164,118,106,-1,2,107,114,FF,TO
162,161,112,110,-6,4,107,114,FF,TO
153,154,102,117,-10,7,107,114,FF,TO
165,152,96,126,-6,9,107,114,FF,TO
171,150,87,120,-9,-6,77,116,TO,TO
173,145,77,116,-10,-4,77,116,TO,TO
174,150,67,113,-10,-3,77,116,TO,TO
174,156,12,73,-55,-40,77,116,TO,TO
