Difference Between AL & AR 
0.0751111
0.142376
0.145023
0.132562
0.1261
0.0998472
0.149833
0.110851
0.0974763
0.0896566
0.0821821
0.067082
0.057228
0.0321079
0.386197
0.370162
0.337038
0.276148
0.247047
0.214764
0.183484
0.16652
0.165031
0.188301
0.215865
0.251105
0.286661
0.309863
0.347984
0.378994
0.400916
0.415924
0.428728
0.439585
0.443598
0.430065
0.414052
0.377844
0.374869
0.362142
0.31181
0.282627
0.229038
0.173999
0.171258
0.203821
0.245383
0.297631
0.35926
0.411641
0.455379
0.471585
0.473766
0.474073
0.480884
0.474137
0.461467
0.442787
0.415223
0.390785
0.337617
0.299145
0.261178
0.226318
0.189585
0.157698
0.153687
0.185848
0.208873
0.240789
0.27789
0.317932
0.338427
0.376824
0.395317
0.420306
0.4692
0.469385
0.480952
0.472038
0.450873
0.40851
0.364174
0.333538
0.31911
0.263296
0.217629
0.180199
0.173901
0.218253
0.263467
0.336873
0.39825
0.457864
0.472943
0.480203
0.471483
0.473306
0.468668
0.455697
0.43302
0.40959
0.37153
0.327746
0.292002
0.250528
0.205792
0.172232
0.155527
0.163049
0.177426
0.205362
0.244943
0.275316
0.304
0.336124
0.38006
0.386155
0.409196
0.418118
