Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.38,137.5,4.51,1.35,134.58,4.42,,46.3,67.1
1.33,133.03,4.36,1.3,130.17,4.27,,46.1,63.2
1.49,148.56,4.87,1.46,145.86,4.79,,47.3,79.4
1.49,149.03,4.89,1.47,146.59,4.81,,47.4,79.6
1.51,150.56,4.94,1.48,148.22,4.86,,48,80.9
1.5,149.81,4.91,1.48,147.67,4.84,,48.6,80
1.54,153.85,5.05,1.51,151.3,4.96,,48.5,83.9
1.5,149.7,4.91,1.48,147.53,4.84,,48.8,81.5
1.5,149.69,4.91,1.47,147.43,4.84,,48.7,81
1.48,147.83,4.85,1.45,144.92,4.75,,48.1,77.8
1.49,148.65,4.88,1.46,146.38,4.8,,46.5,78.8
1.48,148.37,4.87,1.46,146.02,4.79,,47.3,78.7
1.48,148.45,4.87,1.46,146.33,4.8,,48.6,78.8
1.49,148.78,4.88,1.47,146.84,4.82,,46.1,78.3
1.49,148.58,4.87,1.47,146.75,4.81,,46.3,78.2
1.48,147.96,4.85,1.46,146.38,4.8,,46.3,77.7
1.48,148.12,4.86,1.47,146.61,4.81,,45.6,77.8
1.48,147.61,4.84,1.46,145.98,4.79,,46.5,77
1.48,148.03,4.86,1.46,146.48,4.81,,46.1,77
1.48,147.53,4.84,1.46,146.27,4.8,,45.5,76.4
1.48,147.82,4.85,1.47,146.52,4.81,,43,76.3
1.48,148.32,4.87,1.47,147.05,4.82,,44.6,77
1.47,147.48,4.84,1.46,146.38,4.8,,43.7,76.5
1.47,147.16,4.83,1.46,146.32,4.8,,44.2,76.3
1.47,147.29,4.83,1.46,146.31,4.8,,42.8,76.3
1.47,147.39,4.84,1.46,146.43,4.8,,42.7,76.7
1.47,147.45,4.84,1.46,146.35,4.8,,45.5,76.7
1.47,147.43,4.84,1.46,146.32,4.8,,44.9,76.7
1.48,147.81,4.85,1.47,146.78,4.82,,45.1,77
1.48,147.69,4.85,1.47,146.81,4.82,,43.5,76.7
1.48,147.68,4.85,1.47,146.86,4.82,,42.8,76.5
1.47,146.92,4.82,1.46,146.41,4.8,,44.4,75.6
1.47,147.04,4.82,1.47,146.62,4.81,,44.3,75.8
1.48,147.81,4.85,1.47,147.32,4.83,,43.3,76.5
1.49,148.81,4.88,1.48,148.17,4.86,,43.3,77.7
1.49,149.08,4.89,1.48,148.16,4.86,,43.6,77.6
1.5,149.85,4.92,1.49,148.85,4.88,,43.6,78.6
1.48,148.07,4.86,1.47,146.75,4.81,,44.9,76.4
1.51,151.24,4.96,1.5,149.78,4.91,,45.8,79.4
1.53,153.02,5.02,1.51,151.42,4.97,,46,81.1
1.52,152.19,4.99,1.5,150.42,4.93,,45,80.1
