Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.65,165.47,5.43,1.58,158.25,5.19,,51.8,94.4
1.72,171.7,5.63,1.63,163,5.35,,51.2,90.1
1.67,166.62,5.47,1.59,159.14,5.22,,49.9,90.3
1.64,163.68,5.37,1.56,156.44,5.13,,51.4,90.8
1.61,161.13,5.29,1.54,153.64,5.04,,45.4,89.1
1.62,161.76,5.31,1.55,154.96,5.08,,46.5,89.8
1.46,146.08,4.79,1.4,139.68,4.58,,52.1,75.3
1.47,146.65,4.81,1.39,138.88,4.56,,50.7,74.7
1.36,136.37,4.47,1.35,135.31,4.44,,48.6,70
1.4,139.62,4.58,1.37,137.09,4.5,,49.7,70.6
1.41,141.26,4.63,1.38,138.4,4.54,,48.3,71.6
1.44,143.61,4.71,1.39,138.88,4.56,,54,71.8
1.44,143.55,4.71,1.39,139.49,4.58,,54.2,72.1
1.44,143.98,4.72,1.4,139.88,4.59,,54.9,72.9
1.44,144.24,4.73,1.4,140.28,4.6,,55.1,73.3
1.44,143.75,4.72,1.4,140.24,4.6,,54.5,73.8
1.44,143.9,4.72,1.41,140.66,4.61,,54.4,74
1.42,142.22,4.67,1.4,140.27,4.6,,53.7,74.1
1.55,154.92,5.08,1.53,152.83,5.01,,54,86.5
1.58,158.42,5.2,1.57,156.61,5.14,,52.7,90.4
1.53,153.36,5.03,1.52,151.99,4.99,,52.9,85.5
1.56,156.05,5.12,1.54,154.23,5.06,,50.6,87.5
1.57,156.57,5.14,1.52,152.49,5,,51.4,85
1.55,155.07,5.09,1.52,151.96,4.99,,53.3,84.2
1.54,154.33,5.06,1.51,151.44,4.97,,53,84.1
1.53,153.12,5.02,1.5,149.86,4.92,,51.3,82.2
1.54,154.21,5.06,1.51,151.06,4.96,,49.2,83.7
1.54,154.38,5.07,1.52,151.58,4.97,,52.4,83.4
1.56,155.88,5.11,1.53,152.7,5.01,,54,83.1
1.56,155.73,5.11,1.53,152.98,5.02,,55,83.3
1.54,153.65,5.04,1.52,151.78,4.98,,55.8,83.7
1.55,155.07,5.09,1.52,152.23,4.99,,55.9,83.7
1.54,153.78,5.05,1.52,151.85,4.98,,54.7,84
1.53,153.44,5.03,1.52,151.74,4.98,,54.7,83.9
1.56,155.7,5.11,1.52,152.48,5,,54.1,84.4
1.55,155.07,5.09,1.52,152.22,4.99,,52.3,84
1.54,154.31,5.06,1.53,152.84,5.01,,50.9,84.4
1.54,153.8,5.05,1.53,152.68,5.01,,45.4,84.2
1.54,154.06,5.05,1.53,152.59,5.01,,45.4,83.9
1.41,141.4,4.64,1.4,140.16,4.6,,44.4,71.4
1.42,141.69,4.65,1.4,140.09,4.6,,45.1,71.4
1.43,143.2,4.7,1.41,141.34,4.64,,44.4,71.4
1.46,146.24,4.8,1.46,145.8,4.78,,49.1,76.3
1.44,143.83,4.72,1.43,142.56,4.68,,51.4,72.1
1.44,144.06,4.73,1.43,142.67,4.68,,54.5,72.2
1.45,145.23,4.76,1.44,143.79,4.72,,54,72.6
1.46,145.67,4.78,1.44,144.05,4.73,,53.4,72.9
1.46,146.45,4.8,1.44,144.24,4.73,,53.6,73.1
1.62,161.9,5.31,1.6,159.83,5.24,,53.5,88.1
1.63,163.22,5.35,1.61,160.98,5.28,,54.5,89.1
1.61,161.22,5.29,1.59,158.99,5.22,,54.2,87.1
1.6,159.98,5.25,1.58,157.75,5.18,,54.8,85.6
1.59,158.99,5.22,1.57,157.06,5.15,,54.5,84.6
1.58,158.37,5.2,1.56,156.27,5.13,,54.9,83.7
1.58,157.62,5.17,1.56,155.67,5.11,,54.6,83.1
1.57,156.98,5.15,1.55,154.71,5.08,,55.5,82.4
1.58,157.5,5.17,1.55,155.43,5.1,,54.5,82.9
1.57,157.28,5.16,1.55,155.4,5.1,,53.3,83
