Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
41,145,68,13,0,0
11,119,50,125,-18,112
21,96,52,130,2,5
17,110,52,18,0,-112
15,125,54,129,2,111
21,65,53,139,-1,10
26,139,83,11,30,-128
39,148,105,12,22,1
151,120,106,14,1,2
170,145,124,14,18,0
140,138,121,12,-3,-2
131,141,97,8,-24,-4
152,124,145,22,48,14
152,151,12,7,-133,-15
148,154,17,14,5,7
169,157,5,5,-12,-9
167,163,0,12,-5,7
171,158,11,11,11,-1
172,165,120,4,109,-7
175,144,121,10,1,6
175,127,137,17,16,7
177,64,133,10,-4,-7
161,103,139,2,6,-8
170,82,125,4,-14,2
173,159,138,11,13,7
166,156,133,8,-5,-3
167,159,139,4,6,-4
168,142,135,8,-4,4
167,140,131,13,-4,5
169,126,127,12,-4,-1
168,129,102,15,-25,3
168,121,141,80,39,65
163,128,134,88,-7,8
167,136,137,97,3,9
157,149,91,107,-46,10
163,162,132,116,41,9
157,166,87,121,-45,5
157,177,85,127,-2,6
160,174,84,135,-1,8
157,175,80,135,-4,0
152,172,76,130,-4,-5
153,167,82,130,6,0
107,169,86,127,4,-3
155,167,85,127,-1,0
158,171,88,126,3,-1
168,171,100,128,12,2
167,171,103,126,3,-2
166,171,105,125,2,-1
137,170,133,124,28,-1
140,169,117,124,-16,0
147,170,120,122,3,-2
158,172,118,126,-2,4
172,171,126,123,8,-3
178,170,125,121,-1,-2
173,167,128,119,3,-2
178,166,128,122,0,3
176,163,125,121,-3,-1
177,162,125,123,0,2
175,158,121,118,-4,-5
174,150,119,71,-2,-47
173,143,118,67,-1,-4
173,135,118,66,0,-1
173,131,122,65,4,-1
171,128,122,67,0,2
172,127,122,70,0,3
172,132,122,124,0,54
171,134,121,111,-1,-13
170,142,128,120,7,9
170,154,125,128,-3,8
171,166,122,126,-3,-2
171,176,121,123,-1,-3
170,176,116,115,-5,-8
170,171,116,129,0,14
169,177,118,116,2,-13
171,176,119,123,1,7
168,177,121,116,2,-7
161,173,129,121,8,5
137,171,135,123,6,2
142,171,64,123,-71,0
137,173,63,123,-1,0
133,172,137,122,74,-1
133,173,128,120,-9,-2
136,173,120,120,-8,0
137,174,119,118,-1,-2
144,174,120,118,1,0
152,174,133,119,13,1
161,175,105,119,-28,0
169,174,113,118,8,-1
175,174,120,115,7,-3
174,172,119,113,-1,-2
168,168,115,109,-4,-4
165,169,112,109,-3,0
163,166,110,113,-2,4
161,161,106,110,-4,-3
158,157,101,113,-5,3
148,151,89,113,-12,0
146,148,84,115,-5,2
144,142,80,72,-4,-43
137,140,74,91,-6,19
167,127,10,139,-64,48
170,122,12,142,2,3
172,140,12,81,0,-61
167,141,10,83,-2,2
168,140,10,4,0,-79
170,142,11,4,1,0
171,143,11,6,0,2
171,145,12,6,1,0
171,146,12,6,0,0
171,146,12,6,0,0
171,147,12,6,0,0
172,149,12,7,0,1
173,150,9,6,-3,-1
169,151,9,6,0,0
175,96,10,13,1,7
178,95,11,14,1,1
176,92,12,15,1,1
176,87,11,19,-1,4
175,84,11,20,0,1
173,82,11,21,0,1
172,80,11,22,0,1
