Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,WristLeft X,Y,Z,WristRight X,Y,Z,ElbowLeft X,Y,Z,ElbowRight X,Y,Z,SholdD,LSHD,RSHD,HIPD,LWristSpineD,RWristSpineD, ShoulDX, HipDX 
-0.38755,0.453076,4.47481,-0.339702,0.509073,4.51629,-0.439437,0.633635,4.5237,-0.340751,0.839977,4.53037,-0.399513,0.533106,4.48127,-0.448745,0.626558,4.50523,-0.437305,0.841398,4.49997,-0.212453,0.845349,4.52263,-0.278016,0.846966,4.54962,-0.254552,0.962136,4.46694,-0.230836,1.07452,4.37689,-0.239769,1.15289,4.33892,-0.381062,0.995337,4.42022,-0.0972977,1.00717,4.41641,-0.406843,0.686973,4.49173,-0.152794,0.761939,4.48337,-0.433812,0.858301,4.48731,-0.0526939,0.903464,4.48346,0.284037,0.194664,0.225238,0.128643,0.315471,0.225174,0.283764,0.128298
-0.397818,0.456325,4.44048,-0.397979,0.537676,4.50961,-0.501817,0.779975,4.4722,-0.304653,0.901985,4.5996,-0.19194,0.703855,4.40695,-0.12838,0.785282,4.40724,-0.297391,0.67498,4.47633,-0.213055,0.89802,4.59577,-0.260297,0.905018,4.6233,-0.246852,1.00374,4.47921,-0.231278,1.10799,4.32813,-0.240957,1.1842,4.3099,-0.394627,1.03164,4.40603,-0.0996479,1.01505,4.4105,-0.444555,0.728515,4.52232,-0.225548,0.943162,4.42937,-0.429752,0.860214,4.47747,-0.0454491,0.896277,4.48021,0.295479,0.249748,0.246737,0.0917646,0.341607,0.0812914,0.294979,0.0915988
-0.346394,0.51825,4.48018,-0.268675,0.591453,4.50475,-0.223475,0.74847,4.39074,-0.319453,0.923532,4.59907,-0.198525,0.790377,4.44688,-0.142451,0.884022,4.46353,-0.37511,1.00194,4.37921,-0.212828,0.918576,4.59568,-0.266948,0.925517,4.62447,-0.247747,1.01183,4.47979,-0.230266,1.108,4.3276,-0.237061,1.18079,4.30481,-0.394291,1.02973,4.39862,-0.0869839,1.01936,4.3992,-0.433815,0.65538,4.5058,-0.212062,0.944162,4.41826,-0.429159,0.846155,4.4681,-0.0231569,0.890006,4.46864,0.307483,0.238865,0.254162,0.106795,0.402936,0.0981811,0.307307,0.106626
-0.358298,0.553923,4.49402,-0.288803,0.635334,4.52816,-0.245707,0.792286,4.41966,-0.326739,0.922306,4.64826,-0.196455,0.788008,4.45415,-0.135591,0.878508,4.47054,-0.365223,0.988803,4.38561,-0.205319,0.920744,4.64835,-0.267506,0.926639,4.6741,-0.247572,1.01246,4.48103,-0.228602,1.10421,4.31183,-0.232552,1.17438,4.28445,-0.395356,1.02355,4.3808,-0.0903188,1.01725,4.38541,-0.448848,0.642869,4.50824,-0.222372,0.951417,4.40141,-0.43002,0.837594,4.45279,-0.0294915,0.901296,4.45311,0.305137,0.294089,0.30278,0.121429,0.421721,0.103441,0.305037,0.121419
-0.336406,0.633081,4.48814,-0.281966,0.731891,4.51426,-0.264647,0.873042,4.37404,-0.306025,0.910558,4.64323,-0.194438,0.783229,4.45511,-0.128702,0.875378,4.47216,-0.364976,0.988422,4.38445,-0.179389,0.908218,4.64253,-0.244223,0.914762,4.67032,-0.240869,1.01135,4.48531,-0.225931,1.1037,4.30605,-0.228781,1.17443,4.2813,-0.394354,1.02128,4.37777,-0.0780449,1.01509,4.37625,-0.451988,0.642705,4.51106,-0.232315,0.91875,4.40737,-0.430446,0.826233,4.4529,-0.0463757,0.829957,4.47199,0.316373,0.300885,0.304305,0.126659,0.425597,0.121339,0.316309,0.126636
-0.0568461,0.563952,4.40528,-0.0539851,0.658078,4.468,-0.0790227,0.959301,4.40755,-0.298528,0.920938,4.64778,-0.0882783,0.746736,4.45392,-0.102988,0.862221,4.47707,-0.36546,0.986896,4.3793,-0.171825,0.91327,4.64886,-0.236773,0.922367,4.67644,-0.233374,1.01427,4.48655,-0.219922,1.103,4.29286,-0.223287,1.17159,4.26616,-0.362534,1.02898,4.36005,-0.0850899,1.01053,4.36697,-0.452502,0.642238,4.51139,-0.2551,0.920234,4.39338,-0.40047,0.825397,4.43903,-0.0696254,0.813357,4.46445,0.278143,0.313936,0.310553,0.12694,0.432483,0.134148,0.277444,0.126703
-0.271888,0.76601,4.43668,-0.339987,0.862898,4.45821,-0.0358634,0.938448,4.35391,-0.272469,0.905426,4.63782,-0.0899605,0.733232,4.45699,-0.0827296,0.851146,4.47999,-0.363269,0.985148,4.36577,-0.144462,0.898977,4.64131,-0.209819,0.907776,4.66845,-0.219009,1.0084,4.48143,-0.217769,1.10221,4.28827,-0.221845,1.17252,4.26551,-0.349148,1.0224,4.35253,-0.0855816,1.00916,4.36404,-0.504843,0.763171,4.53331,-0.251203,0.918666,4.39356,-0.387284,0.815051,4.43253,-0.0607489,0.810479,4.46864,0.264149,0.317727,0.304109,0.128217,0.380172,0.129652,0.263566,0.128007
-0.11577,0.53855,4.41582,-0.171382,0.640017,4.41965,-0.0274148,0.936436,4.34056,-0.264686,0.900005,4.63493,-0.262212,0.570719,4.37179,-0.26082,0.666757,4.43889,-0.361947,0.980971,4.36015,-0.136637,0.89323,4.63659,-0.201974,0.902298,4.66523,-0.212011,1.00415,4.47481,-0.216462,1.10071,4.27575,-0.218172,1.17345,4.25688,-0.344166,1.01961,4.34549,-0.0879822,1.00557,4.34736,-0.478041,0.684254,4.5219,-0.262893,0.878232,4.4074,-0.445603,0.848806,4.46953,-0.0406561,0.79316,4.44193,0.256575,0.3231,0.314069,0.128239,0.418714,0.151615,0.256184,0.12805
-0.228229,0.329808,4.46118,-0.324562,0.267765,4.51638,-0.325825,0.535163,4.52854,-0.255977,0.895273,4.62457,-0.272227,0.542774,4.34782,-0.269234,0.640111,4.41737,-0.36604,0.976554,4.333,-0.128902,0.886025,4.62471,-0.193709,0.896496,4.65489,-0.205757,1.00315,4.46239,-0.214626,1.10551,4.25887,-0.217915,1.17864,4.23912,-0.343427,1.01964,4.34268,-0.0858548,1.00217,4.34002,-0.480599,0.658126,4.51567,-0.262484,0.912226,4.36749,-0.445998,0.847244,4.46967,-0.0541932,0.807123,4.4436,0.258178,0.320279,0.310474,0.127411,0.444318,0.143149,0.257573,0.127075
-0.264443,0.089157,4.46038,-0.323464,-0.0128888,4.50294,-0.319629,0.366887,4.49615,-0.284051,0.744494,4.52404,-0.275414,0.507997,4.33081,-0.266359,0.588459,4.42758,-0.376478,0.926942,4.3402,-0.168996,0.737913,4.52515,-0.22806,0.746229,4.55528,-0.218527,0.904162,4.43003,-0.208554,1.05796,4.29505,-0.214787,1.15128,4.26028,-0.342873,1.01771,4.33658,-0.0951607,0.969984,4.328,-0.497563,0.642547,4.51589,-0.0447261,0.616539,4.43398,-0.445698,0.844868,4.46533,-0.0466835,0.806612,4.4275,0.252415,0.336532,0.313332,0.115248,0.392015,0.336079,0.247713,0.115054
-0.336127,-0.217351,4.35851,-0.324032,-0.143837,4.46521,-0.318381,0.345244,4.48227,-0.289358,0.733142,4.51352,-0.309453,0.483659,4.33211,-0.305845,0.56007,4.4205,-0.451879,0.88677,4.34079,-0.170322,0.724167,4.50904,-0.231327,0.733517,4.53971,-0.218605,0.913888,4.39185,-0.202287,1.10557,4.227,-0.212155,1.18248,4.20832,-0.344904,1.02042,4.31796,-0.091491,0.999388,4.30948,-0.464869,0.770816,4.48143,-0.0402624,0.678418,4.40756,-0.383228,0.899603,4.39042,-0.0459717,0.855928,4.37103,0.254426,0.351934,0.348974,0.119458,0.298565,0.295803,0.253413,0.119036
-0.325257,-0.211969,4.35817,-0.328726,-0.134438,4.4544,-0.321536,0.311195,4.47299,-0.291925,0.730101,4.50708,-0.158192,0.238611,4.4745,-0.17966,0.165401,4.49944,-0.140449,0.41065,4.48771,-0.176263,0.719669,4.49624,-0.23547,0.729523,4.52995,-0.226728,0.912565,4.38111,-0.218251,1.09815,4.21913,-0.209358,1.18902,4.1926,-0.337201,1.02299,4.29664,-0.0925625,1.0018,4.29859,-0.482857,0.733996,4.50458,-0.0419779,0.64561,4.40557,-0.430888,0.871114,4.42825,-0.0498738,0.847366,4.36061,0.245562,0.363481,0.354502,0.116637,0.335761,0.325571,0.244639,0.115662
-0.321819,-0.195747,4.32698,-0.333298,-0.130476,4.42133,-0.325594,0.298222,4.46343,-0.293214,0.725643,4.50005,-0.164893,0.227049,4.47005,-0.171729,0.158283,4.49682,-0.140137,0.40022,4.48553,-0.178936,0.714968,4.48848,-0.23749,0.724742,4.52197,-0.227686,0.908614,4.3796,-0.219035,1.08556,4.22789,-0.20984,1.18801,4.18908,-0.336288,1.02295,4.292,-0.0903634,1.00113,4.28652,-0.485363,0.7236,4.50855,-0.0455399,0.659003,4.39841,-0.441475,0.868163,4.42681,-0.0522301,0.842582,4.3598,0.246952,0.365425,0.361281,0.115357,0.342428,0.309576,0.245925,0.114277
-0.319267,-0.192382,4.30362,-0.336217,-0.131505,4.39132,-0.321496,0.289538,4.43778,-0.300042,0.727751,4.46899,-0.129416,0.177965,4.48909,-0.178676,0.222105,4.48566,-0.146576,0.398563,4.46669,-0.186849,0.71991,4.46242,-0.244975,0.728365,4.49338,-0.229268,0.917701,4.35225,-0.213228,1.10368,4.19954,-0.214239,1.19264,4.17242,-0.339769,1.02287,4.28814,-0.0952794,1.00476,4.27379,-0.502253,0.712464,4.50503,-0.0474682,0.660117,4.39601,-0.439791,0.862329,4.43242,-0.0533853,0.840676,4.35393,0.245579,0.348395,0.353702,0.113653,0.374147,0.318302,0.24449,0.113192
-0.304838,-0.186796,4.25092,-0.325359,-0.142092,4.3621,-0.320514,0.284316,4.43091,-0.298244,0.731765,4.4487,-0.113077,0.21181,4.48264,-0.182564,0.203252,4.4896,-0.163926,0.397025,4.46435,-0.185783,0.725192,4.44512,-0.243531,0.733036,4.47446,-0.229828,0.921441,4.33874,-0.214905,1.10593,4.19265,-0.216313,1.19504,4.16257,-0.342201,1.02163,4.2811,-0.0952937,1.00502,4.27333,-0.484573,0.757464,4.47894,-0.0520238,0.655478,4.38064,-0.438696,0.889673,4.37812,-0.05814,0.84107,4.34586,0.247587,0.337706,0.340595,0.11271,0.333824,0.322655,0.246908,0.112462
-0.304199,-0.19043,4.25391,-0.323507,-0.141033,4.35727,-0.321888,0.272857,4.41522,-0.300394,0.727195,4.43319,-0.1804,0.134647,4.40276,-0.181497,0.198024,4.4862,-0.15379,0.388006,4.4368,-0.187473,0.722708,4.43688,-0.245465,0.729527,4.46271,-0.23124,0.916248,4.33025,-0.216264,1.09911,4.18743,-0.221507,1.19812,4.14991,-0.373879,1.02218,4.24274,-0.101603,1.00959,4.24838,-0.495197,0.739925,4.46733,-0.0537084,0.655816,4.35907,-0.441563,0.888426,4.36983,-0.0621853,0.842799,4.32225,0.272625,0.35873,0.353845,0.11307,0.345766,0.316501,0.272276,0.11292
-0.304199,-0.190113,4.25667,-0.326621,-0.140773,4.35241,-0.323243,0.268621,4.40359,-0.305104,0.730727,4.40453,-0.175789,0.0944715,4.40127,-0.174968,0.157648,4.48759,-0.159188,0.387312,4.42782,-0.191321,0.726148,4.40882,-0.249776,0.732974,4.43368,-0.237624,0.915909,4.31584,-0.223968,1.09656,4.18226,-0.22937,1.1992,4.13457,-0.374425,1.0229,4.23452,-0.103009,1.01175,4.23084,-0.505543,0.719127,4.47247,-0.0567943,0.657409,4.34606,-0.460151,0.858665,4.37856,-0.0625766,0.842141,4.31528,0.271669,0.345069,0.347918,0.113957,0.367472,0.316915,0.271416,0.113784
-0.305024,-0.195501,4.25838,-0.328693,-0.138425,4.35093,-0.324204,0.254004,4.39255,-0.31017,0.721539,4.39425,-0.170767,0.0892201,4.39783,-0.174544,0.154683,4.48546,-0.158947,0.375667,4.42162,-0.19645,0.716046,4.39142,-0.254876,0.723292,4.42016,-0.248446,0.910755,4.29511,-0.241928,1.09636,4.15957,-0.242818,1.20295,4.11331,-0.383976,1.02085,4.20781,-0.10642,1.01198,4.22228,-0.518392,0.705649,4.46279,-0.0543734,0.666342,4.33868,-0.460097,0.858976,4.36344,-0.0631511,0.843018,4.3043,0.278075,0.360274,0.35255,0.113887,0.378227,0.315119,0.277557,0.11372
-0.312681,-0.196877,4.27832,-0.328423,-0.137954,4.3504,-0.327177,0.243928,4.37633,-0.32058,0.715186,4.37085,-0.17637,0.0834943,4.39396,-0.177503,0.1487,4.48331,-0.1649,0.375182,4.41286,-0.202905,0.717545,4.37717,-0.263192,0.721303,4.40149,-0.255825,0.912449,4.28085,-0.247922,1.09959,4.15049,-0.250108,1.20608,4.10393,-0.387698,1.01922,4.19855,-0.121328,1.02843,4.19213,-0.526851,0.705404,4.43779,-0.0509899,0.662269,4.32686,-0.468803,0.854934,4.35556,-0.0640661,0.841835,4.29251,0.266607,0.355855,0.370867,0.117868,0.375437,0.326594,0.266371,0.117675
-0.307764,-0.206639,4.26047,-0.329168,-0.136756,4.34889,-0.327552,0.236007,4.35928,-0.319783,0.699244,4.34677,-0.176134,0.0751236,4.39364,-0.180941,0.138254,4.48164,-0.176313,0.365462,4.3793,-0.208956,0.728415,4.3353,-0.265475,0.71723,4.37104,-0.262563,0.912323,4.2502,-0.259207,1.10333,4.1205,-0.264504,1.21293,4.07829,-0.395987,1.02321,4.16734,-0.122262,1.03349,4.17542,-0.522832,0.710343,4.428,-0.0482518,0.664983,4.31342,-0.478581,0.85287,4.32367,-0.0655598,0.843787,4.26669,0.274037,0.378099,0.35518,0.115173,0.374362,0.333322,0.273725,0.110826
-0.306254,-0.212927,4.25559,-0.326893,-0.136316,4.34749,-0.327768,0.230351,4.34801,-0.319997,0.699219,4.32909,-0.14273,0.068844,4.46263,-0.185867,0.132574,4.48088,-0.176689,0.366328,4.3763,-0.211347,0.733836,4.32765,-0.267396,0.721248,4.35624,-0.265712,0.915616,4.24032,-0.263053,1.10597,4.11454,-0.272233,1.21575,4.07045,-0.40312,1.01906,4.16013,-0.123098,1.03919,4.16643,-0.584328,0.63433,4.40795,-0.0585892,0.65012,4.26745,-0.488906,0.843306,4.31575,-0.0651977,0.842085,4.26245,0.280815,0.371156,0.3564,0.11404,0.45688,0.337823,0.280022,0.10865
-0.295283,-0.222492,4.24183,-0.319296,-0.147774,4.33813,-0.323928,0.218098,4.3215,-0.322048,0.692102,4.29311,-0.151964,0.127717,4.42518,-0.179742,0.0594947,4.49006,-0.173914,0.353031,4.35666,-0.217368,0.725079,4.29132,-0.271478,0.712899,4.31846,-0.277656,0.914111,4.214,-0.283075,1.10983,4.09603,-0.284565,1.22296,4.04982,-0.411772,1.02192,4.13842,-0.130428,1.05413,4.13424,-0.58191,0.632607,4.38305,-0.0574855,0.643842,4.25764,-0.496438,0.83364,4.2889,-0.0660659,0.837977,4.25245,0.283212,0.375179,0.374844,0.109765,0.447651,0.351318,0.281344,0.104679
-0.294149,-0.225626,4.23809,-0.317153,-0.149266,4.33509,-0.32372,0.214924,4.3136,-0.32543,0.693847,4.27857,-0.174571,-0.000876464,4.38382,-0.180731,0.0631797,4.47768,-0.17383,0.342793,4.33833,-0.217076,0.727809,4.28163,-0.27278,0.715218,4.30722,-0.28024,0.918354,4.19629,-0.28683,1.11646,4.07679,-0.292977,1.22561,4.036,-0.424005,1.02151,4.11816,-0.133146,1.05553,4.12119,-0.559493,0.654846,4.33937,-0.0537145,0.62705,4.23063,-0.501372,0.827936,4.27313,-0.0637049,0.832401,4.23674,0.292858,0.377904,0.374412,0.113593,0.409746,0.370609,0.290859,0.108354
