Difference Between AL & AR 
0.160672
0.380093
0.321292
0.293132
0.214128
0.210138
0.258444
0.0953114
0.389237
0.608736
0.705559
0.337864
0.339389
0.398445
0.394855
0.389548
0.36101
0.357449
0.350159
0.339447
0.331637
0.292434
0.28996
0.275671
0.257567
0.268863
0.238886
0.235044
0.230676
0.19676
0.144482
0.121079
0.113073
0.166347
0.188194
0.204107
0.232124
0.259432
0.26059
0.277037
0.27379
0.300014
0.314413
0.324949
0.306423
0.342837
0.32687
0.298879
0.295108
0.279853
0.292405
0.271335
0.284217
0.266941
0.237666
0.216205
0.182123
0.174646
0.145541
0.152955
0.155925
0.175572
0.214587
0.227214
0.264868
0.268892
0.297709
0.306532
0.31533
0.319799
0.301663
0.2987
0.300531
0.298971
0.291027
0.292145
0.294681
0.304823
0.297807
0.286197
0.282397
0.265826
0.220911
0.20977
0.174738
0.126275
0.13451
0.157523
0.185613
0.210166
0.273076
0.297066
0.297767
0.346223
0.345778
0.347642
0.350008
0.349235
0.35417
0.355295
0.341034
0.327071
0.330245
0.301298
0.292815
0.28448
0.254477
0.22781
0.217327
0.169705
0.149744
0.147204
0.170211
0.206786
0.24631
0.295776
0.309855
0.333508
0.348875
0.351427
