Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.46,145.61,4.78,1.43,143.33,4.7,,48.6,79.2
1.53,152.83,5.01,1.5,150.07,4.92,,49.8,85.6
1.52,151.74,4.98,1.5,149.71,4.91,,49.4,85.5
1.56,155.59,5.1,1.54,154.2,5.06,,50.1,88.5
1.52,151.89,4.98,1.5,150.16,4.93,,50.3,84.6
1.52,151.7,4.98,1.49,149.47,4.9,,49.7,83.4
1.53,153.01,5.02,1.51,151.46,4.97,,49,85.8
1.55,155.37,5.1,1.53,153.22,5.03,,51.4,87
1.51,151.32,4.96,1.49,149.26,4.9,,50.5,82.1
1.53,153.28,5.03,1.52,151.51,4.97,,50.8,84.6
1.53,152.72,5.01,1.5,150.41,4.93,,51.9,83
1.56,156.38,5.13,1.54,153.99,5.05,,51.9,86.5
1.59,159.23,5.22,1.57,156.78,5.14,,52.7,88.7
1.65,164.53,5.4,1.62,161.7,5.31,,52.6,93.3
1.65,164.55,5.4,1.62,162.11,5.32,,53.6,93.2
1.53,153.27,5.03,1.51,151.01,4.95,,53.3,82
1.54,153.8,5.05,1.52,151.51,4.97,,53.7,82.8
1.6,159.96,5.25,1.57,157.41,5.16,,54.1,88.1
1.56,156.26,5.13,1.54,153.75,5.04,,53.2,84.2
1.57,156.88,5.15,1.54,154.47,5.07,,53.7,84.7
1.62,161.64,5.3,1.6,159.54,5.23,,54.7,90
1.57,157.2,5.16,1.55,155.14,5.09,,51.5,85.6
1.57,157.08,5.15,1.55,155.08,5.09,,51.5,85.6
1.58,157.67,5.17,1.56,155.7,5.11,,51.5,85.9
1.58,157.51,5.17,1.55,155.31,5.1,,51.5,84.7
1.57,157.26,5.16,1.55,155.35,5.1,,51.1,84.3
1.55,155.12,5.09,1.53,152.85,5.01,,53.3,82.7
1.55,154.82,5.08,1.53,152.65,5.01,,53.9,82.3
1.55,155.24,5.09,1.53,152.93,5.02,,54,81.9
1.55,154.87,5.08,1.53,152.64,5.01,,52.8,82.1
1.55,154.9,5.08,1.53,152.76,5.01,,53.1,82.2
1.55,155.28,5.09,1.53,153.11,5.02,,54.1,81.8
1.55,154.61,5.07,1.52,152.49,5,,53.4,81.2
1.55,154.94,5.08,1.53,153.18,5.03,,54.1,81.4
1.54,154.49,5.07,1.53,153.25,5.03,,52.2,81.9
1.55,154.56,5.07,1.53,153.32,5.03,,52.2,81.6
1.53,153.34,5.03,1.52,152.24,4.99,,50.7,80.7
1.54,153.75,5.04,1.53,152.73,5.01,,51.4,81.1
1.54,153.82,5.05,1.53,152.91,5.02,,49.5,80.9
1.53,153.41,5.03,1.53,152.6,5.01,,49.5,81
1.54,154.01,5.05,1.53,153.5,5.04,,49.4,81.4
1.54,154.48,5.07,1.55,154.61,5.07,,49.4,82.7
1.54,154.24,5.06,1.53,153.45,5.03,,51.2,81.1
1.57,156.5,5.13,1.56,155.88,5.11,,49.6,84
1.58,157.63,5.17,1.57,157.18,5.16,,51.9,85.3
1.56,155.72,5.11,1.55,154.65,5.07,,51.6,82.8
1.56,156.31,5.13,1.55,154.75,5.08,,51.8,83.1
1.57,156.89,5.15,1.55,155.18,5.09,,52.4,83.2
1.58,157.87,5.18,1.56,155.55,5.1,,52.2,83.4
1.58,158.28,5.19,1.56,155.76,5.11,,52,83.7
1.59,158.74,5.21,1.56,156.19,5.12,,52.4,84
1.59,158.87,5.21,1.56,156.3,5.13,,53.1,84.3
1.62,161.52,5.3,1.59,158.85,5.21,,53.9,86.7
1.59,159.19,5.22,1.57,156.63,5.14,,53.9,84.1
1.57,157.45,5.17,1.55,155.03,5.09,,54.5,82.8
1.57,157.16,5.16,1.55,154.75,5.08,,54.5,81.8
1.57,157.07,5.15,1.55,154.86,5.08,,54.2,82.1
1.57,156.96,5.15,1.55,154.82,5.08,,54,81.8
1.58,158.47,5.2,1.57,156.51,5.13,,53.7,83.5
1.57,157.11,5.15,1.55,155.03,5.09,,53.8,82
1.56,155.86,5.11,1.54,153.76,5.04,,53.7,80.7
1.56,155.62,5.11,1.54,153.52,5.04,,53.1,80
1.53,153.46,5.03,1.51,151.27,4.96,,53.4,77.9
1.54,154.49,5.07,1.52,152.49,5,,53.1,78.5
1.54,153.78,5.05,1.52,151.79,4.98,,53.6,77.7
1.54,154.21,5.06,1.52,152.22,4.99,,53.3,77.6
1.53,153.37,5.03,1.51,151.44,4.97,,52.9,77.2
1.54,153.75,5.04,1.52,151.84,4.98,,54.2,77.1
1.53,153.24,5.03,1.52,151.65,4.98,,53.7,77.5
1.54,153.69,5.04,1.52,152.25,5,,53.5,77.6
1.53,153.21,5.03,1.52,151.93,4.98,,53.4,77.7
1.54,153.5,5.04,1.53,152.55,5,,52.8,78.3
1.53,153.4,5.03,1.52,152.48,5,,52.4,78
1.54,153.75,5.04,1.53,153.14,5.02,,51.4,78
1.54,153.62,5.04,1.53,152.99,5.02,,51.3,77.7
1.53,153.23,5.03,1.53,152.57,5.01,,51.2,77.4
1.54,153.61,5.04,1.53,152.87,5.02,,51,77.4
1.54,154.31,5.06,1.54,153.62,5.04,,50.2,78.3
1.55,154.89,5.08,1.54,154.08,5.06,,50.7,78.6
1.56,156.14,5.12,1.55,155.14,5.09,,50.5,79.8
1.58,158.41,5.2,1.57,157.18,5.16,,50.9,81.6
1.61,160.55,5.27,1.59,158.95,5.21,,51,83.7
1.6,160.4,5.26,1.58,158.44,5.2,,50.9,83.4
1.6,160.46,5.26,1.58,157.98,5.18,,51.4,83
1.6,160.35,5.26,1.58,157.78,5.18,,52,82.6
1.6,160.41,5.26,1.58,157.59,5.17,,52.2,82.6
1.61,160.91,5.28,1.58,158,5.18,,53,82.8
1.51,150.8,4.95,1.48,147.75,4.85,,53.1,72.9
1.62,161.82,5.31,1.59,158.67,5.21,,53.5,83.6
1.62,162.2,5.32,1.59,158.92,5.21,,54.1,83.9
1.63,162.5,5.33,1.59,159.35,5.23,,54.4,84.1
1.63,162.67,5.34,1.6,159.61,5.24,,54.3,84.4
1.63,162.88,5.34,1.6,160.01,5.25,,54.4,84.4
1.63,162.63,5.34,1.6,159.81,5.24,,54.1,84.5
1.63,162.72,5.34,1.6,160.03,5.25,,54.2,84.5
1.62,162.32,5.33,1.6,159.81,5.24,,54.3,84.4
1.62,162.35,5.33,1.6,160.02,5.25,,54.1,84.3
1.62,162.14,5.32,1.6,159.72,5.24,,54.1,84.1
1.63,162.51,5.33,1.6,160.02,5.25,,53.4,84.1
1.63,162.78,5.34,1.6,160.43,5.26,,53,84.8
1.62,162.32,5.33,1.6,159.61,5.24,,52.8,83.8
1.62,161.73,5.31,1.59,159.12,5.22,,52.7,83.5
1.51,150.75,4.95,1.48,148.1,4.86,,53.8,72.3
1.5,150.26,4.93,1.48,147.82,4.85,,55.1,72.2
1.5,149.93,4.92,1.48,147.64,4.84,,55.2,71.9
1.49,149.38,4.9,1.47,147.37,4.83,,55,71.8
1.49,148.98,4.89,1.47,147,4.82,,55,71.7
1.49,148.7,4.88,1.47,146.73,4.81,,54.7,71.5
1.6,160.41,5.26,1.59,158.55,5.2,,54.7,83.5
1.6,160.47,5.26,1.59,158.57,5.2,,53.2,83.4
1.6,160.41,5.26,1.59,158.58,5.2,,52.7,83
1.6,160.48,5.27,1.59,158.65,5.21,,51.8,82.9
1.6,160.32,5.26,1.59,158.61,5.2,,52.1,82.7
