Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
155,157,95,132,0,0
150,173,93,116,-2,-16
156,170,131,117,38,1
159,167,118,127,-13,10
152,170,134,126,16,-1
148,167,133,115,-1,-11
156,167,129,112,-4,-3
148,162,129,128,0,16
143,168,79,130,-50,2
137,164,76,138,-3,8
135,167,77,138,1,0
132,164,73,129,-4,-9
136,167,77,115,4,-14
133,170,112,116,35,1
138,170,108,133,-4,17
143,171,123,114,15,-19
147,173,119,115,-4,1
157,174,122,128,3,13
170,176,115,128,-7,0
178,177,125,128,10,0
176,179,136,128,11,0
175,178,136,128,0,0
175,176,130,126,-6,-2
179,174,129,124,-1,-2
179,173,128,108,-1,-16
174,167,127,114,-1,6
168,166,128,114,1,0
168,161,129,123,1,9
164,151,126,118,-3,-5
164,153,125,112,-1,-6
165,155,122,111,-3,-1
163,151,124,79,2,-32
167,159,128,117,4,38
168,159,124,128,-4,11
170,164,125,92,1,-36
170,164,124,131,-1,39
171,166,123,132,-1,1
168,173,122,130,-1,-2
170,177,123,129,1,-1
170,178,120,128,-3,-1
167,172,118,129,-2,1
167,175,119,125,1,-4
166,176,126,125,7,0
159,178,120,128,-6,3
153,179,121,128,1,0
146,175,70,131,-51,3
139,171,69,130,-1,-1
134,172,68,131,-1,1
130,171,68,133,0,2
128,172,69,131,1,-2
129,173,72,131,3,0
133,172,128,134,56,3
135,173,125,132,-3,-2
142,174,125,128,0,-4
151,172,137,128,12,0
160,174,134,128,-3,0
171,174,118,125,-16,-3
177,174,126,124,8,-1
177,169,135,118,9,-6
178,172,136,120,1,2
178,165,136,80,0,-40
174,166,136,78,0,-2
170,165,115,124,-21,46
168,162,136,118,21,-6
171,157,136,123,0,5
170,156,136,117,0,-6
171,153,136,111,0,-6
170,151,105,112,-31,1
172,151,104,111,-1,-1
172,157,134,118,30,7
173,160,134,126,0,8
174,164,133,95,-1,-31
173,168,132,101,-1,6
175,172,132,108,0,7
173,178,135,115,3,7
174,177,92,129,-43,14
171,176,135,126,43,-3
170,172,135,114,0,-12
168,171,83,112,-52,-2
162,168,132,109,49,-3
158,169,132,107,0,-2
150,167,131,105,-1,-2
144,166,70,101,-61,-4
135,164,67,99,-3,-2
132,166,68,97,1,-2
129,167,69,97,1,0
129,166,73,94,4,-3
132,166,79,92,6,-2
138,167,80,91,1,-1
142,168,87,62,7,-29
149,169,95,54,8,-8
157,170,106,52,11,-2
164,171,113,57,7,5
171,170,117,87,4,30
166,168,115,39,-2,-48
161,170,110,31,-5,-8
156,166,105,35,-5,4
148,166,93,47,-12,12
144,162,87,78,-6,31
178,152,121,8,34,-70
138,144,77,12,-44,4
132,148,61,6,-16,-6
167,157,12,5,-49,-1
168,145,13,68,1,63
170,132,14,58,1,-10
173,164,13,13,-1,-45
173,167,13,14,0,1
172,167,13,16,0,2
175,175,102,111,89,95
175,175,100,112,-2,1
175,175,97,112,-3,0
175,176,95,111,-2,-1
175,176,93,109,-2,-2
175,176,92,109,-1,0
176,25,90,24,-2,-85
33,33,20,27,-70,3
18,39,19,24,-1,-3
4,39,19,26,0,2
6,41,20,27,1,1
6,38,27,29,7,2
