Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.32,131.66,4.32,1.3,130.24,4.27,,49.9,60.6
1.34,133.66,4.39,1.31,131.05,4.3,,50.2,61.9
1.33,133.42,4.38,1.31,131.17,4.3,,47.1,62.9
1.31,131.48,4.31,1.29,129.3,4.24,,48.3,61
1.32,131.69,4.32,1.3,129.65,4.25,,48,61.7
1.33,133.02,4.36,1.32,132.39,4.34,,48,64.7
1.32,131.55,4.32,1.3,129.58,4.25,,46.7,61.4
1.3,130.15,4.27,1.28,128.4,4.21,,46.5,60.3
1.3,129.78,4.26,1.28,128.31,4.21,,47.1,60.9
1.32,132.05,4.33,1.31,131.41,4.31,,47.2,63.7
1.3,130.17,4.27,1.28,128.35,4.21,,47.3,60.7
1.3,129.76,4.26,1.28,128.19,4.21,,46.1,60.3
1.3,129.78,4.26,1.29,128.55,4.22,,47.3,60.6
1.29,129.14,4.24,1.28,128.26,4.21,,48.4,60.7
1.3,129.59,4.25,1.29,128.84,4.23,,47.9,60.9
1.29,128.68,4.22,1.29,128.54,4.22,,48.1,60.7
1.3,129.9,4.26,1.29,129.3,4.24,,48.3,61
1.31,130.52,4.28,1.3,130.01,4.27,,48.2,61.5
1.31,131.11,4.3,1.3,130.32,4.28,,48.5,61.8
1.32,132.21,4.34,1.31,131.19,4.3,,48.7,62.4
1.33,133.17,4.37,1.32,131.91,4.33,,48.8,63
1.34,134.38,4.41,1.32,132.27,4.34,,49.1,63.2
1.35,135.11,4.43,1.33,132.68,4.35,,50.1,63.8
1.36,136.26,4.47,1.33,133.24,4.37,,50.2,64.2
1.37,136.63,4.48,1.34,133.62,4.38,,49.5,64.4
1.36,136.38,4.47,1.34,133.71,4.39,,50.5,64.9
1.37,136.88,4.49,1.34,133.83,4.39,,50.3,65.2
1.37,136.76,4.49,1.34,133.61,4.38,,50.3,65.2
1.38,137.77,4.52,1.35,134.6,4.42,,50.2,65.4
1.37,137.4,4.51,1.34,134.4,4.41,,49.8,65.5
1.37,137.06,4.5,1.34,134.23,4.4,,49.2,65.4
1.37,136.54,4.48,1.34,133.92,4.39,,49.9,65.5
1.37,136.87,4.49,1.35,134.58,4.42,,49.5,65.4
1.37,137.05,4.5,1.34,134.41,4.41,,49.6,65.3
1.37,136.95,4.49,1.34,134.34,4.41,,50.2,65.4
1.37,137.1,4.5,1.34,134.32,4.41,,48.9,65.5
1.37,136.96,4.49,1.34,134.19,4.4,,49.5,65.3
1.37,137.07,4.5,1.35,134.51,4.41,,49.8,65.4
1.39,138.68,4.55,1.34,134.29,4.41,,48.7,65.4
1.36,136.38,4.47,1.34,134.25,4.4,,49.3,64.7
1.36,136.18,4.47,1.34,134.12,4.4,,49.3,64.5
1.36,135.83,4.46,1.34,133.88,4.39,,49.6,64.2
1.36,136.25,4.47,1.34,134.06,4.4,,49.5,64.4
1.36,135.96,4.46,1.34,133.95,4.39,,50.2,64
1.35,135.06,4.43,1.34,134.03,4.4,,49.4,63.8
1.35,135.42,4.44,1.34,134.02,4.4,,49.4,63.9
1.35,135.42,4.44,1.33,133.49,4.38,,49.6,63.9
1.34,134.24,4.4,1.33,132.99,4.36,,49.9,63.6
1.34,133.89,4.39,1.33,132.69,4.35,,49,63.6
1.33,133.18,4.37,1.33,132.57,4.35,,49.5,63.3
1.33,132.72,4.35,1.32,132.25,4.34,,48.1,63.2
1.32,132.27,4.34,1.32,131.76,4.32,,47.9,63
1.33,132.7,4.35,1.32,132.26,4.34,,48.2,63
1.32,132.27,4.34,1.32,131.9,4.33,,46.7,62.7
1.32,132.33,4.34,1.32,132.43,4.34,,47.2,62.6
1.33,132.58,4.35,1.32,132.34,4.34,,46.8,62.6
1.32,132.09,4.33,1.32,131.77,4.32,,47.3,62.3
1.32,132.17,4.34,1.32,131.85,4.33,,48,62.2
1.32,132.31,4.34,1.32,132.04,4.33,,47.6,62.1
1.33,132.52,4.35,1.32,132.4,4.34,,48.1,62.3
1.33,132.91,4.36,1.33,132.73,4.35,,47.8,62.4
1.41,140.77,4.62,1.41,141.28,4.64,,48.6,70.8
1.4,140.43,4.61,1.41,140.77,4.62,,48.6,70.4
1.35,134.52,4.41,1.34,133.69,4.39,,48.8,63.3
1.35,134.92,4.43,1.34,133.88,4.39,,48.4,63.6
1.36,135.8,4.46,1.34,134.35,4.41,,48.2,64.2
1.37,136.79,4.49,1.35,134.77,4.42,,49.7,64.5
1.36,136.49,4.48,1.35,134.76,4.42,,49.6,64.8
1.37,137.09,4.5,1.35,134.98,4.43,,49.5,65.2
1.38,137.67,4.52,1.35,135.37,4.44,,49.7,65.5
1.38,137.86,4.52,1.35,135.48,4.44,,49,65.8
1.38,138.27,4.54,1.36,135.8,4.46,,49.2,66.2
1.38,137.98,4.53,1.36,135.61,4.45,,49.4,65.9
1.39,139.17,4.57,1.37,136.92,4.49,,49.4,67.3
1.4,140.16,4.6,1.38,137.93,4.53,,49.1,68.2
1.38,137.78,4.52,1.36,135.82,4.46,,49.1,66.2
1.37,136.79,4.49,1.35,134.72,4.42,,49.1,64.9
1.43,143.33,4.7,1.42,141.55,4.64,,49,72
1.42,141.98,4.66,1.4,140.42,4.61,,50,70.8
1.37,137,4.49,1.35,135.17,4.43,,49.2,65.5
1.35,135.37,4.44,1.34,133.78,4.39,,49.3,63.9
1.37,136.53,4.48,1.36,135.61,4.45,,49.4,65.7
1.37,137.31,4.51,1.36,135.89,4.46,,49.7,65.8
1.37,137.39,4.51,1.36,135.98,4.46,,49.3,65.5
1.37,137.29,4.5,1.36,135.83,4.46,,49.2,65.3
1.45,144.5,4.74,1.43,143.01,4.69,,49.3,72.2
1.39,139.48,4.58,1.38,138.47,4.54,,49.6,67.3
1.44,144.17,4.73,1.43,143.31,4.7,,49.2,72
1.39,139.03,4.56,1.38,138.17,4.53,,49,66.7
1.39,139.01,4.56,1.38,138.26,4.54,,49,66.7
1.39,139.24,4.57,1.38,138.34,4.54,,49,67.1
1.39,139.49,4.58,1.38,138.46,4.54,,49.4,67.6
1.4,139.86,4.59,1.39,138.89,4.56,,49.1,67.8
1.43,142.57,4.68,1.42,141.58,4.65,,49.2,70.6
1.44,143.89,4.72,1.43,143.11,4.7,,48.7,72.3
1.44,143.77,4.72,1.43,143.11,4.7,,48.4,72.3
1.43,143.28,4.7,1.43,142.7,4.68,,47.9,71.9
1.43,142.97,4.69,1.43,142.72,4.68,,48.5,72.2
1.39,139.1,4.56,1.39,139.04,4.56,,46.9,68.1
1.37,137.03,4.5,1.37,136.98,4.49,,47.1,65.8
1.37,136.95,4.49,1.37,137.08,4.5,,46.7,66
1.37,136.54,4.48,1.37,136.77,4.49,,47.2,65.9
1.35,135.3,4.44,1.36,135.73,4.45,,47.3,64.5
