Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
130,176,141,125,0,0,135,121,HS,FF
131,176,139,123,-2,-2,135,121,HS,FF
134,172,134,120,-5,-3,135,121,HS,FF
150,171,127,117,-7,-3,135,121,HS,FF
152,172,124,126,-3,9,115,128,FF,HS
140,175,119,131,-5,5,115,128,FF,HS
137,177,114,130,-5,-1,115,128,FF,HS
138,175,106,128,-8,-2,115,128,FF,HS
135,176,109,126,3,-2,112,123,FF,HS
140,175,116,122,7,-4,112,123,FF,HS
148,176,110,125,-6,3,112,123,FF,HS
153,175,116,121,6,-4,112,123,FF,HS
158,173,119,112,3,-9,125,112,HS,FF
168,173,124,113,5,1,125,112,HS,FF
174,175,127,112,3,-1,125,112,HS,FF
174,171,130,111,3,-1,125,112,HS,FF
175,176,129,108,-1,-3,132,108,HS,FF
176,169,131,107,2,-1,132,108,HS,FF
175,167,136,108,5,1,132,108,HS,FF
176,167,135,112,-1,4,132,108,HS,FF
175,158,134,109,-1,-3,133,105,HS,FF
177,149,135,104,1,-5,133,105,HS,FF
177,144,133,100,-2,-4,133,105,HS,FF
179,138,132,107,-1,7,133,105,HS,FF
178,137,129,111,-3,4,126,113,HS,FF
178,137,127,112,-2,1,126,113,HS,FF
179,137,125,110,-2,-2,126,113,HS,FF
177,144,123,120,-2,10,126,113,HS,FF
176,146,129,121,6,1,125,127,HS,HS
177,152,127,127,-2,6,125,127,HS,HS
175,166,125,133,-2,6,125,127,HS,HS
176,177,119,129,-6,-4,125,127,HS,HS
175,175,118,136,-1,7,116,132,FF,HS
176,175,116,133,-2,-3,116,132,FF,HS
174,177,116,129,0,-4,116,132,FF,HS
173,177,115,133,-1,4,116,132,FF,HS
167,176,115,131,0,-2,121,128,FF,HS
160,173,118,127,3,-4,121,128,FF,HS
147,173,128,128,10,1,121,128,FF,HS
141,175,124,127,-4,-1,121,128,FF,HS
135,176,118,124,-6,-3,113,122,FF,HS
135,178,114,124,-4,0,113,122,FF,HS
136,178,108,123,-6,-1,113,122,FF,HS
138,178,114,120,6,-3,113,122,FF,HS
140,177,122,118,8,-2,120,115,FF,FF
147,177,117,117,-5,-1,120,115,FF,FF
154,176,120,113,3,-4,120,115,FF,FF
164,176,122,113,2,0,120,115,FF,FF
171,177,129,112,7,-1,132,110,HS,FF
177,175,135,112,6,0,132,110,HS,FF
175,176,135,109,0,-3,132,110,HS,FF
175,175,132,108,-3,-1,132,110,HS,FF
175,174,133,108,1,0,131,115,HS,FF
176,170,131,118,-2,10,131,115,HS,FF
174,164,130,119,-1,1,131,115,HS,FF
176,157,130,115,0,-4,131,115,HS,FF
179,147,130,110,0,-5,129,101,HS,FF
178,138,129,104,-1,-6,129,101,HS,FF
177,135,128,98,-1,-6,129,101,HS,FF
178,137,132,92,4,-6,129,101,HS,FF
178,138,129,97,-3,5,124,101,FF,FF
178,140,126,100,-3,3,124,101,FF,FF
175,145,121,103,-5,3,124,101,FF,FF
174,148,123,107,2,4,124,101,FF,FF
172,160,123,111,0,4,130,116,HS,FF
173,169,130,114,7,3,130,116,HS,FF
171,176,135,118,5,4,130,116,HS,FF
170,176,132,124,-3,6,130,116,HS,FF
171,175,127,126,-5,2,120,123,FF,HS
171,178,122,124,-5,-2,120,123,FF,HS
171,177,113,122,-9,-2,120,123,FF,HS
170,175,118,123,5,1,120,123,FF,HS
164,171,111,118,-7,-5,105,118,FF,FF
152,171,108,118,-3,0,105,118,FF,FF
144,174,103,120,-5,2,105,118,FF,FF
139,175,98,119,-5,-1,105,118,FF,FF
135,175,96,121,-2,2,107,117,FF,FF
134,176,105,118,9,-3,107,117,FF,FF
136,174,110,116,5,-2,107,117,FF,FF
137,174,120,114,10,-2,107,117,FF,FF
142,173,115,113,-5,-1,123,110,FF,FF
150,175,118,111,3,-2,123,110,FF,FF
160,174,126,109,8,-2,123,110,FF,FF
168,175,134,107,8,-2,123,110,FF,FF
176,174,130,105,-4,-2,123,105,FF,FF
177,174,124,106,-6,1,123,105,FF,FF
174,172,121,105,-3,-1,123,105,FF,FF
170,172,117,107,-4,2,123,105,FF,FF
169,156,113,114,-4,7,108,113,FF,FF
167,155,110,117,-3,3,108,113,FF,FF
165,162,106,114,-4,-3,108,113,FF,FF
164,153,103,109,-3,-5,108,113,FF,FF
165,141,100,103,-3,-6,97,93,FF,FF
167,138,99,97,-1,-6,97,93,FF,FF
167,131,97,91,-2,-6,97,93,FF,FF
165,132,95,83,-2,-8,97,93,FF,FF
166,133,94,79,-1,-4,91,76,FF,TO
166,138,92,73,-2,-6,91,76,FF,TO
162,134,89,76,-3,3,91,76,FF,TO
165,138,90,79,1,3,91,76,FF,TO
166,143,89,82,-1,3,86,91,FF,FF
162,151,85,90,-4,8,86,91,FF,FF
165,159,85,96,0,6,86,91,FF,FF
167,167,85,99,0,3,86,91,FF,FF
166,164,83,106,-2,7,81,106,TO,FF
169,157,83,101,0,-5,81,106,TO,FF
167,174,80,109,-3,8,81,106,TO,FF
167,174,79,109,-1,0,81,106,TO,FF
161,174,74,108,-5,-1,74,106,TO,FF
154,174,68,105,-6,-3,74,106,TO,FF
173,175,72,107,4,2,74,106,TO,FF
173,175,82,106,10,-1,74,106,TO,FF
174,175,84,102,2,-4,84,98,TO,FF
174,175,82,98,-2,-4,84,98,TO,FF
174,174,84,97,2,-1,84,98,TO,FF
174,174,86,95,2,-2,84,98,TO,FF
174,174,86,93,0,-2,80,88,TO,FF
12,3,81,89,-5,-4,80,88,TO,FF
12,6,73,84,-8,-5,80,88,TO,FF
16,8,10,41,-63,-43,80,88,TO,FF
