Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.46,146.38,4.8,1.46,146.07,4.79,,46.9,76.1
1.49,148.77,4.88,1.48,148.45,4.87,,48.7,77.7
1.5,149.69,4.91,1.5,149.52,4.91,,49.5,77.1
1.49,149.11,4.89,1.48,148.37,4.87,,49.4,75.6
1.33,133.21,4.37,1.32,131.99,4.33,,49.9,59.4
1.34,134.34,4.41,1.32,132.39,4.34,,50.2,59.2
1.39,138.69,4.55,1.37,136.81,4.49,,49.4,64.4
1.51,150.63,4.94,1.48,148.29,4.87,,49.3,75.6
1.5,149.95,4.92,1.47,147.31,4.83,,50.1,74.6
1.5,150.36,4.93,1.48,147.72,4.85,,49.9,75.6
1.48,148.46,4.87,1.46,145.83,4.78,,50.6,73.6
1.47,147.5,4.84,1.45,144.7,4.75,,50.7,72.3
1.48,147.54,4.84,1.45,144.55,4.74,,51.1,72.4
1.45,144.64,4.75,1.42,141.82,4.65,,52.1,69.7
1.47,147.21,4.83,1.44,144.32,4.73,,51.9,71.9
1.45,144.77,4.75,1.42,141.82,4.65,,51.7,69.9
1.44,144.1,4.73,1.41,141.23,4.63,,51.4,69
1.44,143.54,4.71,1.41,140.83,4.62,,51.8,68.3
1.44,143.87,4.72,1.42,141.62,4.65,,52.9,69.2
1.44,143.68,4.71,1.41,141.41,4.64,,52.3,68.8
1.43,142.54,4.68,1.41,140.54,4.61,,52.3,67.8
1.43,142.63,4.68,1.41,140.7,4.62,,52.1,68
1.42,142.4,4.67,1.41,140.87,4.62,,52.3,68.1
1.42,142.34,4.67,1.41,141.17,4.63,,50.6,68.8
1.43,142.96,4.69,1.42,141.71,4.65,,49.3,68.8
1.43,143.47,4.71,1.43,142.51,4.68,,49,69.9
1.43,143.19,4.7,1.42,142.36,4.67,,49.3,69.7
1.44,144.23,4.73,1.43,143.29,4.7,,49,70.1
1.45,144.66,4.75,1.44,144.23,4.73,,48.1,70.4
1.44,144.26,4.73,1.44,144.12,4.73,,48.1,71
1.45,145.13,4.76,1.45,145.06,4.76,,47.1,71.2
1.45,144.96,4.76,1.45,145.01,4.76,,46.7,71.4
1.45,145.43,4.77,1.46,145.58,4.78,,46.8,71.8
1.46,145.59,4.78,1.46,145.95,4.79,,46.7,72.2
1.47,147.49,4.84,1.48,147.94,4.85,,46.7,74.3
1.49,148.99,4.89,1.49,149.46,4.9,,46.7,76.1
1.51,150.7,4.94,1.51,151.28,4.96,,46.5,77.7
1.53,152.94,5.02,1.53,153.03,5.02,,47.2,79.3
1.5,150.16,4.93,1.5,149.93,4.92,,47.7,76.3
1.5,150.12,4.93,1.49,149.11,4.89,,48.7,75.5
1.49,148.74,4.88,1.47,147.15,4.83,,49.2,73.4
1.49,149.19,4.89,1.47,147.27,4.83,,49.3,73.9
1.51,150.75,4.95,1.49,148.77,4.88,,49,75.3
1.51,150.77,4.95,1.49,148.51,4.87,,49.2,75.2
1.5,149.88,4.92,1.47,147.45,4.84,,49.7,74.2
1.49,149.07,4.89,1.47,146.74,4.81,,50,73.3
1.48,148.41,4.87,1.46,145.98,4.79,,50.5,72.3
1.48,148.41,4.87,1.46,145.81,4.78,,51,71.9
1.49,148.91,4.89,1.47,146.62,4.81,,51.5,72.6
1.48,148.31,4.87,1.46,145.93,4.79,,51.7,71.8
1.47,146.73,4.81,1.44,144.46,4.74,,51.3,70.7
1.45,145.34,4.77,1.43,142.96,4.69,,51.4,68.9
1.46,146.31,4.8,1.44,144.26,4.73,,51.7,70.3
1.45,145,4.76,1.43,143.08,4.69,,51.3,68.8
1.45,144.84,4.75,1.43,142.89,4.69,,50.8,68.7
1.44,144.3,4.73,1.43,142.62,4.68,,51.1,68.6
1.43,143.39,4.7,1.42,141.97,4.66,,49.6,68.1
1.43,143.26,4.7,1.42,142.02,4.66,,49.3,68.2
1.43,143.06,4.69,1.42,142.04,4.66,,48.8,68.3
1.43,142.85,4.69,1.42,142.04,4.66,,49.4,68.4
1.43,143.23,4.7,1.42,142.45,4.67,,49.5,68.8
1.43,143.49,4.71,1.43,142.68,4.68,,49.5,69.3
1.45,145.12,4.76,1.45,144.58,4.74,,48.3,71.2
1.46,146.49,4.81,1.46,145.94,4.79,,47.6,72.2
1.46,146.36,4.8,1.46,146.12,4.79,,47.1,72.3
1.45,145.08,4.76,1.45,145.12,4.76,,46.9,70.7
1.44,144.41,4.74,1.45,144.64,4.75,,46.9,70.5
1.44,144.35,4.74,1.45,144.65,4.75,,46.9,70.3
1.44,143.52,4.71,1.44,144.12,4.73,,46.9,70.1
1.44,143.81,4.72,1.44,144.46,4.74,,46.9,69.9
1.48,148.41,4.87,1.49,148.87,4.88,,47.3,74.4
1.5,150,4.92,1.51,150.77,4.95,,47.8,76.1
1.53,153.43,5.03,1.54,154.04,5.05,,48.6,79.6
1.5,150.33,4.93,1.5,150.39,4.93,,49.1,76.3
1.49,148.93,4.89,1.49,148.52,4.87,,49.3,74.5
1.48,147.86,4.85,1.47,146.74,4.81,,49.5,73.8
1.47,147.12,4.83,1.46,145.54,4.78,,49.8,72.6
1.46,145.95,4.79,1.44,144.18,4.73,,49.9,72.1
1.48,147.74,4.85,1.46,145.82,4.78,,50.4,73
1.48,148.37,4.87,1.46,146.3,4.8,,50.5,73.6
1.49,149.02,4.89,1.47,146.71,4.81,,50.5,73.3
1.48,147.78,4.85,1.45,145.25,4.77,,50.4,71.3
1.49,149.33,4.9,1.47,147,4.82,,50.6,72.5
1.49,149.34,4.9,1.47,147.1,4.83,,51.1,72.8
1.47,147.11,4.83,1.45,144.77,4.75,,51.4,69.9
1.45,144.66,4.75,1.42,142.21,4.67,,51.5,67.4
1.42,142.17,4.66,1.4,139.59,4.58,,51.8,65.1
1.51,151.43,4.97,1.49,148.93,4.89,,51.5,74.4
1.51,150.56,4.94,1.48,148.05,4.86,,51.4,74.3
1.51,150.72,4.95,1.48,148.12,4.86,,51.6,74.2
1.5,149.95,4.92,1.47,147.45,4.84,,51.9,74
1.49,148.76,4.88,1.46,146.45,4.8,,51.9,73.9
1.48,147.6,4.84,1.45,145.31,4.77,,50.9,73.6
1.47,146.58,4.81,1.44,144.33,4.74,,50.2,73.3
1.45,145.48,4.77,1.43,143.27,4.7,,49.6,73
1.44,144.33,4.74,1.42,142.17,4.66,,49.7,72.8
1.43,143.29,4.7,1.41,141.16,4.63,,50.2,72.6
1.43,142.85,4.69,1.41,140.5,4.61,,47.8,72.3
1.42,142.2,4.67,1.4,139.97,4.59,,47.1,71.9
1.41,141.5,4.64,1.39,139.25,4.57,,47.3,71.6
1.41,141.2,4.63,1.39,139,4.56,,47.4,71.3
1.41,141.26,4.63,1.39,138.91,4.56,,47.6,71.4
1.41,140.71,4.62,1.39,138.52,4.54,,47.7,71.1
1.39,139.31,4.57,1.37,137.34,4.51,,47.8,70.7
1.39,138.83,4.55,1.37,136.99,4.49,,47.9,70.5
1.38,137.96,4.53,1.36,136.34,4.47,,47.9,70.1
1.38,137.57,4.51,1.36,136.16,4.47,,47.9,69.9
1.38,137.76,4.52,1.36,136.33,4.47,,48,69.7
1.39,138.53,4.54,1.37,136.76,4.49,,48,69.8
1.3,129.52,4.25,1.26,126.11,4.14,,48.1,69.6
1.32,132.3,4.34,1.29,128.91,4.23,,48,70
1.34,134.13,4.4,1.3,130.4,4.28,,48,69.9
1.34,134.44,4.41,1.31,131.11,4.3,,48,69.8
1.34,133.97,4.4,1.31,130.69,4.29,,48.1,69.7
1.33,133.36,4.38,1.3,129.85,4.26,,48.1,69.9
1.34,134.46,4.41,1.31,130.73,4.29,,48,70.2
1.34,134.33,4.41,1.31,130.59,4.28,,48,70.1
1.33,133.39,4.38,1.29,128.81,4.23,,48,66.7
1.33,133.11,4.37,1.29,128.71,4.22,,51,66.6
1.35,135.49,4.45,1.3,130.25,4.27,,47.5,66.5
=average(a2:a121),=average(b2:b121),=average(c2:c121),=average(d2:d121),=average(e2:e121),=average(f2:f121)
=median(a2:a121),=median(b2:b121),=median(c2:c121),=median(d2:d121),=median(e2:e121),=median(f2:f121)
=max(a2:a121),=max(b2:b121),=max(c2:c121),=max(d2:d121),=max(e2:e121),=max(f2:f121)
