Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
130,176,141,125,0,0
131,176,139,123,-2,-2
134,172,134,111,-5,-12
150,171,127,117,-7,6
152,172,85,126,-42,9
140,175,83,131,-2,5
137,177,81,130,-2,-1
138,175,127,128,46,-2
135,176,118,126,-9,-2
140,175,116,122,-2,-4
148,176,93,125,-23,3
153,175,134,112,41,-13
158,173,131,112,-3,0
168,173,139,113,8,1
174,175,139,112,0,-1
174,171,142,111,3,-1
175,176,129,108,-13,-3
176,169,140,107,11,-1
175,167,136,108,-4,1
176,167,135,126,-1,18
175,158,134,70,-1,-56
177,149,135,68,1,-2
177,144,133,124,-2,56
179,138,132,131,-1,7
178,137,129,125,-3,-6
178,137,127,112,-2,-13
179,137,125,110,-2,-2
177,144,123,120,-2,10
176,146,129,121,6,1
177,152,127,127,-2,6
175,166,125,133,-2,6
176,177,119,129,-6,-4
175,175,118,136,-1,7
176,175,116,133,-2,-3
174,177,116,129,0,-4
173,177,115,133,-1,4
167,176,115,131,0,-2
160,173,127,127,12,-4
147,173,128,128,1,1
141,175,64,127,-64,-1
135,176,137,124,73,-3
135,178,68,124,-69,0
136,178,119,123,51,-1
138,178,114,120,-5,-3
140,177,122,118,8,-2
147,177,117,117,-5,-1
154,176,129,113,12,-4
164,176,131,113,2,0
171,177,129,112,-2,-1
177,175,135,112,6,0
175,176,135,109,0,-3
175,175,132,108,-3,-1
175,174,133,108,1,0
176,170,131,118,-2,10
174,164,130,119,-1,1
176,157,130,68,0,-51
179,147,130,65,0,-3
178,138,129,64,-1,-1
177,135,128,66,-1,2
178,137,132,128,4,62
178,138,129,114,-3,-14
178,140,126,111,-3,-3
175,145,121,112,-5,1
174,148,123,121,2,9
172,160,123,126,0,5
173,169,130,125,7,-1
171,176,135,130,5,5
170,176,93,124,-42,-6
171,175,91,126,-2,2
171,178,89,124,-2,-2
171,177,131,122,42,-2
170,175,135,123,4,1
164,171,111,118,-24,-5
152,171,65,118,-46,0
144,174,63,120,-2,2
139,175,64,119,1,-1
135,175,135,121,71,2
134,176,135,118,0,-3
136,174,126,116,-9,-2
137,174,120,114,-6,-2
142,173,115,113,-5,-1
150,175,129,111,14,-2
160,174,126,109,-3,-2
168,175,134,107,8,-2
176,174,121,105,-13,-2
177,174,124,106,3,1
174,172,121,105,-3,-1
170,172,117,107,-4,2
169,156,113,114,-4,7
167,155,110,127,-3,13
165,162,106,69,-4,-58
164,153,103,66,-3,-3
165,141,100,63,-3,-3
167,138,99,62,-1,-1
167,131,97,61,-2,-1
165,132,95,109,-2,48
166,133,94,68,-1,-41
166,138,92,73,-2,5
162,134,89,130,-3,57
165,138,90,79,1,-51
166,143,89,82,-1,3
162,151,85,90,-4,8
165,159,85,96,0,6
167,167,85,108,0,12
166,164,83,106,-2,-2
169,157,83,101,0,-5
167,174,80,109,-3,8
167,174,79,109,-1,0
161,174,74,108,-5,-1
154,174,68,105,-6,-3
173,175,84,107,16,2
173,175,82,106,-2,-1
174,175,84,102,2,-4
174,175,82,98,-2,-4
174,174,84,97,2,-1
174,174,86,95,2,-2
174,174,86,93,0,-2
12,3,10,37,-76,-56
12,6,10,40,0,3
16,8,10,41,0,1
