Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.15,115.08,3.78,1.14,113.76,3.73,,41.5,57.1
1,100.03,3.28,1.03,103.35,3.39,,44.5,51
1.04,103.71,3.4,1.04,104.15,3.42,,36.6,51.6
0.993,99.268,3.26,1.02,102.12,3.35,,35,49.5
1.05,105.19,3.45,1.02,102.33,3.36,,40.9,48.8
1.05,104.65,3.43,1.03,102.54,3.36,,45.1,48.5
1.06,105.56,3.46,1.06,106.09,3.48,,33.5,50.1
1.04,104.4,3.43,1.05,104.79,3.44,,39.7,50.1
1.04,103.71,3.4,1.04,104.25,3.42,,40.6,50.9
1.06,105.58,3.46,1.06,106.2,3.48,,41.1,50.9
1.1,109.72,3.6,1.07,106.96,3.51,,37.2,51.7
1.05,105.33,3.46,1.06,105.98,3.48,,37.6,51.3
1.18,117.86,3.87,1.2,120.38,3.95,,42.1,65.3
1.18,117.76,3.86,1.2,119.8,3.93,,40.8,64.7
1.08,108.01,3.54,1.06,106.11,3.48,,39.1,51.9
1.11,110.57,3.63,1.08,108.25,3.55,,42.8,53
1.08,108.09,3.55,1.09,108.62,3.56,,37.1,53.4
1.08,108.14,3.55,1.09,109.11,3.58,,38.2,53.4
1.14,113.94,3.74,1.18,117.92,3.87,,38.2,62.9
1.12,112.25,3.68,1.1,109.89,3.61,,42.1,54.2
1.12,111.87,3.67,1.08,108.18,3.55,,43.2,51.2
1.14,113.59,3.73,1.14,114.3,3.75,,41.4,56.3
1.19,118.98,3.9,1.17,117.14,3.84,,41.2,58.8
1.16,115.51,3.79,1.16,115.7,3.8,,37,56.6
1.27,127.32,4.18,1.25,125.37,4.11,,36.8,66.3
1.27,126.62,4.15,1.25,125.17,4.11,,37.4,65.8
1.26,126.1,4.14,1.24,124.47,4.08,,37.2,65.7
1.36,136.16,4.47,1.34,134.41,4.41,,38.2,75.2
1.42,141.67,4.65,1.4,140.18,4.6,,38.4,81.4
1.27,127.48,4.18,1.26,125.66,4.12,,36.2,66.7
1.42,142.43,4.67,1.41,140.99,4.63,,36.8,81.1
1.26,126.43,4.15,1.25,125.14,4.11,,35.4,65.5
1.28,128.06,4.2,1.26,126.21,4.14,,37.3,66
1.31,130.53,4.28,1.29,128.56,4.22,,41.6,68
1.3,129.94,4.26,1.27,126.93,4.16,,41.6,66.1
1.3,129.61,4.25,1.27,126.86,4.16,,42.1,65.9
1.28,127.75,4.19,1.26,125.5,4.12,,41.8,65.3
1.29,128.78,4.23,1.26,125.97,4.13,,43.6,65.8
1.3,129.74,4.26,1.26,126.29,4.14,,42.7,65.8
1.29,129.41,4.25,1.26,126.25,4.14,,41.5,66
1.3,129.63,4.25,1.28,127.61,4.19,,42.4,66.9
1.27,127,4.17,1.25,124.62,4.09,,43.5,63.8
1.24,124.31,4.08,1.23,123.16,4.04,,47.6,61.9
1.2,120.39,3.95,1.18,117.81,3.87,,48.4,56.7
1.28,128.4,4.21,1.27,126.8,4.16,,48.8,65.8
1.28,128.3,4.21,1.27,126.57,4.15,,43.5,65.8
1.22,121.53,3.99,1.2,119.76,3.93,,43.4,58.8
1.3,129.95,4.26,1.28,127.55,4.18,,44,65.8
1.3,130.18,4.27,1.28,127.63,4.19,,48.3,65.9
1.3,129.54,4.25,1.27,127.31,4.18,,47.5,65.9
1.29,128.97,4.23,1.27,127.06,4.17,,40.5,65.5
1.31,130.51,4.28,1.28,128.11,4.2,,45.5,66.2
1.29,129.23,4.24,1.28,128.14,4.2,,48.2,66
1.41,140.59,4.61,1.38,138.41,4.54,,48.2,75.7
1.41,141.21,4.63,1.39,138.64,4.55,,47.9,75.7
1.38,138.08,4.53,1.36,136.02,4.46,,49.3,73.2
1.38,138.19,4.53,1.38,138.04,4.53,,48.4,75.6
1.39,138.55,4.55,1.39,138.51,4.54,,47.7,75.6
1.39,138.73,4.55,1.38,138.29,4.54,,47.6,75.5
1.4,139.87,4.59,1.4,139.54,4.58,,47.7,76.2
1.46,146.44,4.8,1.46,145.8,4.78,,47.4,83
1.4,140.34,4.6,1.4,139.67,4.58,,46.9,76.3
1.38,138.4,4.54,1.39,138.67,4.55,,48.2,74.6
1.4,139.99,4.59,1.4,139.95,4.59,,44.1,75.8
1.41,141.3,4.64,1.41,140.91,4.62,,44,76.5
1.47,147.42,4.84,1.47,146.85,4.82,,46,82.4
1.37,136.92,4.49,1.36,136.14,4.47,,45.6,71.7
1.37,136.77,4.49,1.36,135.53,4.45,,45.5,70.9
1.44,143.76,4.72,1.43,142.73,4.68,,46.4,77.6
1.44,144.44,4.74,1.42,141.63,4.65,,43.8,75.8
1.45,144.58,4.74,1.42,142.12,4.66,,44.8,76.6
1.44,144,4.72,1.41,141.45,4.64,,46.7,75.4
1.49,148.56,4.87,1.46,146.22,4.8,,47.9,80.5
1.48,148.02,4.86,1.47,146.69,4.81,,48.3,81.2
1.38,138.33,4.54,1.37,136.59,4.48,,47.6,70.4
1.37,136.84,4.49,1.34,134.05,4.4,,47.4,68
1.35,135.17,4.43,1.34,133.76,4.39,,46.3,68.2
1.43,143.16,4.7,1.42,141.56,4.64,,46.2,76.2
1.42,142.5,4.68,1.41,140.8,4.62,,44.6,76.9
1.41,141.04,4.63,1.39,139.01,4.56,,49.5,74.5
1.34,134.27,4.41,1.33,132.58,4.35,,48.1,68
1.43,143.34,4.7,1.42,141.63,4.65,,49.9,76.5
1.43,143.45,4.71,1.42,141.91,4.66,,50,76.7
1.42,141.72,4.65,1.4,140.06,4.6,,50.2,74.7
1.43,143.3,4.7,1.42,142.06,4.66,,50,76.5
1.45,144.51,4.74,1.43,143.22,4.7,,49.7,77.3
1.35,134.82,4.42,1.34,133.71,4.39,,49.8,67.6
1.34,134.49,4.41,1.34,133.58,4.38,,49.6,67.5
1.35,134.72,4.42,1.34,133.75,4.39,,48.7,67.3
1.45,145.23,4.76,1.44,143.96,4.72,,47.6,77.4
1.44,144.26,4.73,1.43,143.04,4.69,,48.4,76.6
1.45,145.48,4.77,1.44,144.24,4.73,,48.7,78
1.43,143.25,4.7,1.42,141.97,4.66,,48,75.6
1.45,144.95,4.76,1.44,143.52,4.71,,46.5,76.8
1.45,144.88,4.75,1.43,143.45,4.71,,49.5,76.8
1.45,145.11,4.76,1.44,143.69,4.71,,48.9,76.8
1.44,144.48,4.74,1.43,143.12,4.7,,48.9,76.3
1.46,145.52,4.77,1.44,144.32,4.73,,49.2,77
1.46,146.22,4.8,1.45,144.62,4.74,,49.4,77.1
1.46,146.28,4.8,1.45,144.86,4.75,,49.9,77.3
1.47,146.71,4.81,1.45,145.26,4.77,,49.9,77.4
1.47,146.83,4.82,1.46,145.54,4.78,,50.4,77.5
1.48,148.45,4.87,1.47,147.19,4.83,,50.5,79.2
1.45,145.16,4.76,1.44,144,4.72,,50.2,75.9
1.45,144.78,4.75,1.43,143.42,4.71,,49.6,75.4
1.48,147.61,4.84,1.46,146.17,4.8,,49.1,78.2
1.49,148.51,4.87,1.47,147.05,4.82,,49.2,79.1
1.48,147.99,4.86,1.46,146.4,4.8,,49.3,78.3
1.48,148.33,4.87,1.47,146.71,4.81,,49.5,78.5
1.5,150.26,4.93,1.49,148.56,4.87,,49.5,80.2
1.48,148.41,4.87,1.47,146.7,4.81,,49.8,78.3
1.5,149.8,4.91,1.48,147.99,4.86,,49.9,79.6
1.51,150.67,4.94,1.49,148.9,4.89,,49.3,80.4
1.51,150.98,4.95,1.49,149.13,4.89,,49.3,80.8
1.52,151.51,4.97,1.5,149.69,4.91,,49.3,81.3
1.52,152.04,4.99,1.5,150.21,4.93,,49,81.8
1.51,150.87,4.95,1.49,149.14,4.89,,48.5,81
1.5,150.32,4.93,1.48,148.46,4.87,,50.3,80.5
1.49,149.11,4.89,1.47,147.35,4.83,,49.5,79.4
1.49,148.51,4.87,1.47,146.72,4.81,,49,79.2
=average(a2:a121),=average(b2:b121),=average(c2:c121),=average(d2:d121),=average(e2:e121),=average(f2:f121)
=median(a2:a121),=median(b2:b121),=median(c2:c121),=median(d2:d121),=median(e2:e121),=median(f2:f121)
=max(a2:a121),=max(b2:b121),=max(c2:c121),=max(d2:d121),=max(e2:e121),=max(f2:f121)
